Depth (mbsf),GR,RHOB,A16L,A40L,P16H,P28H,P40H,Vp
100.7572,89.45156,1.782962,1.305197,1.307144,1.08669,1.204398,1.217139,1531.606
145.8112,83.34044,1.852268,1.13658,1.166509,1.086736,1.095232,1.09593,1542.578
129.8092,69.93861,1.91055,1.144145,1.173061,1.086748,1.09349,1.099205,1677.483
123.922,83.8178,1.858025,1.147774,1.203661,1.086756,1.088093,1.100289,1551.831
71.1916,83.65147,1.759655,1.146702,1.142974,1.086786,1.117265,1.134579,1518.046
20.9956,59.47831,1.662944,1.059542,1.087286,1.08683,1.098951,1.10366,1485.256
100.396,94.90334,1.780093,1.124245,1.132514,1.086848,1.091676,1.089561,1562.032
65.0392,64.38067,1.864491,1.140745,1.180644,1.086898,1.097346,1.108821,1535.311
245.938,63.23037,1.850099,1.208881,1.234393,1.086899,1.094424,1.094638,1599.798
241.8232,74.00194,1.904199,1.15832,1.224553,1.0869,1.090866,1.088753,1645.663
83.9932,67.12014,1.627696,1.163757,1.201831,1.086923,1.112405,1.11276,1529.688
157.6024,77.52852,1.852149,1.115392,1.138419,1.086978,1.098203,1.097904,1551.975
136.6088,92.57158,1.850909,1.180689,1.210007,1.087013,1.090111,1.090038,1550.866
278.3032,84.04025,1.93012,1.088322,1.129612,1.087039,1.08732,1.094501,1610.116
72.8116,72.71972,1.831346,1.141444,1.174379,1.087122,1.094321,1.096897,1563.585
259.558,80.38543,1.880065,1.097766,1.132822,1.08713,1.093215,1.121521,1561.315
285.7144,80.26418,1.988046,1.08745,1.129301,1.087133,1.052972,1.083181,1658.12
283.276,77.128,1.939228,1.186947,1.207725,1.087151,1.087673,1.086198,1700.92
175.1284,80.20528,1.82723,1.178473,1.26115,1.087153,1.091907,1.092422,1541.074
80.4316,64.60961,1.849917,1.137016,1.175228,1.087193,1.088075,1.089051,1580.913
221.0968,91.91663,1.744289,1.215695,1.268561,1.087199,1.090984,1.096925,1541.071
238.3744,76.17902,1.827331,1.116108,1.153155,1.087235,1.100346,1.134056,1582.376
36.388,54.32207,1.798337,1.114108,1.141618,1.087263,1.105864,1.119074,1505.618
48.2752,57.06028,1.892206,1.145127,1.159901,1.087325,1.097589,1.110441,1635.676
192.9592,73.51067,1.824559,1.178975,1.200157,1.087369,1.136073,1.162941,1605.183
97.5568,73.51067,1.824559,1.178975,1.200157,1.087369,1.136073,1.162941,1605.183
198.2932,83.76124,1.692133,1.213437,1.207486,1.087417,1.111141,1.130895,1583.059
97.5568,83.76124,1.692133,1.213437,1.207486,1.087417,1.111141,1.130895,1583.059
101.3668,85.97025,1.760273,1.196303,1.246317,1.087442,1.108554,1.127422,1541.798
154.0972,89.16335,1.883907,1.194717,1.286883,1.087445,1.095812,1.103196,1573.513
145.8676,82.51279,1.851606,1.038509,1.062868,1.087487,1.088322,1.10241,1519.291
240.2032,83.39177,1.81745,1.121796,1.171606,1.087524,1.099174,1.132298,1591.307
100.2436,98.07013,1.786627,1.106419,1.11576,1.087531,1.09164,1.090612,1569.656
125.5984,75.5815,1.845365,1.137707,1.183433,1.087548,1.092691,1.097298,1547.771
41.3212,93.62437,1.679492,1.068388,1.09329,1.087647,1.131838,1.151129,1511.994
263.558,82.35085,1.882747,1.110961,1.152548,1.087669,1.099183,1.107941,1577.142
40.5028,88.85371,1.748251,1.208344,1.310998,1.087738,1.09939,1.099878,1519.935
188.8444,80.34966,1.599051,1.18816,1.241726,1.087777,1.226802,1.257342,1597.894
97.5568,80.34966,1.599051,1.18816,1.241726,1.087777,1.226802,1.257342,1597.894
78.1456,72.84129,1.889795,1.125444,1.16185,1.087783,1.092468,1.095821,1554.478
194.6356,89.84936,1.79243,1.327429,1.407306,1.087817,1.147714,1.231252,1559.202
90.3376,70.2307,1.873083,1.146867,1.178234,1.087818,1.091334,1.093176,1595.908
48.4276,58.57918,1.877044,1.146466,1.159696,1.087896,1.097098,1.104993,1641.616
76.774,67.29913,1.815577,1.147668,1.166479,1.087899,1.096019,1.102604,1556.866
67.7824,64.78783,1.863149,1.152807,1.175696,1.087937,1.097103,1.101399,1564.333
113.254,87.44339,1.797185,1.269991,1.306609,1.087939,1.140891,1.182371,1567.613
204.9988,89.70577,1.921259,1.140672,1.22413,1.087965,1.097149,1.115042,1636.809
336.1588,65.48595,2.03868,1.07951,1.162393,1.08797,1.137376,1.172553,1703.494
233.9548,87.66911,1.882698,1.129132,1.145216,1.087983,1.110469,1.125701,1575.773
177.262,77.26618,1.881606,1.175933,1.256748,1.088029,1.098096,1.110484,1575.228
288.0004,69.04705,1.907036,1.179607,1.203521,1.088046,1.094089,1.09384,1672.508
55.9892,80.68365,1.777699,1.107812,1.129736,1.088083,1.089873,1.088656,1536.927
79.9744,67.96786,1.870531,1.133935,1.152499,1.088107,1.095254,1.103149,1556.55
170.5564,85.99447,1.876818,1.128908,1.144249,1.08811,1.088462,1.08787,1550.944
288.2468,74.36505,1.939147,1.122773,1.159716,1.088114,1.09792,1.108362,1584.765
80.7364,65.80191,1.859721,1.145215,1.175419,1.088193,1.098099,1.102847,1579.144
273.464,75.60056,1.856929,1.120953,1.135494,1.088203,1.125514,1.141331,1546.071
93.1372,88.78925,1.844995,1.175903,1.24996,1.088208,1.094375,1.09469,1559.477
112.7988,116.8419,1.837038,1.062201,1.072134,1.088252,1.092573,1.094322,1537.019
97.5568,116.8419,1.837038,1.062201,1.072134,1.088252,1.092573,1.094322,1537.019
139.1056,65.27499,1.929883,1.146021,1.176554,1.088272,1.099755,1.106547,1596.875
192.8068,85.16108,1.820029,1.286541,1.44601,1.088359,1.093026,1.15501,1478.186
75.4024,85.79258,1.835496,1.125775,1.164189,1.08836,1.100026,1.10301,1515.6
246.3368,80.58035,1.819446,1.122925,1.136228,1.088393,1.078329,1.06817,1568.18
82.012,81.51976,1.804781,1.13229,1.199019,1.088423,1.113562,1.124853,1528.823
206.4664,83.61054,1.812242,1.134244,1.167882,1.088454,1.094828,1.097744,1564.958
242.9464,80.15947,1.827266,1.120986,1.177507,1.088484,1.090916,1.112212,1586.381
88.8136,76.64406,1.847151,1.167261,1.177958,1.088516,1.095871,1.103488,1571.629
190.9216,96.24389,1.801033,1.147077,1.196146,1.088548,1.094601,1.107149,1554.552
190.7692,97.38493,1.803833,1.148196,1.190063,1.088565,1.096064,1.106158,1556.232
73.5736,65.77257,1.816752,1.153324,1.198195,1.088577,1.097553,1.102939,1568.699
264.7396,82.78205,1.850908,1.148632,1.16733,1.088586,1.115932,1.144562,1555.324
137.9428,88.00219,1.808411,1.141164,1.181765,1.088592,1.095879,1.096959,1571.963
123.35,92.88741,1.779186,1.112511,1.145134,1.088597,1.096787,1.105749,1536.455
89.1184,80.32676,1.860935,1.158862,1.172174,1.088624,1.096654,1.103516,1565.526
138.3436,76.03102,1.883577,1.143705,1.166549,1.088633,1.095044,1.095845,1596.399
51.0184,62.97701,1.845759,1.13582,1.156958,1.088649,1.10172,1.10925,1673.439
88.3564,67.66353,1.825404,1.179854,1.199831,1.088651,1.093618,1.100505,1574.441
94.1476,81.64003,1.884062,1.152819,1.201362,1.088762,1.091477,1.094511,1554.379
114.4732,79.32674,1.748282,1.141344,1.185304,1.088771,1.105532,1.115408,1562.776
148.2496,93.46241,1.876152,1.144759,1.167604,1.088778,1.094559,1.093758,1540.079
210.3328,82.57569,1.855499,1.223828,1.256766,1.088825,1.140836,1.14993,1586.105
138.2476,92.6468,1.746874,1.159444,1.175838,1.088825,1.125807,1.136552,1525.852
97.5568,82.57569,1.855499,1.223828,1.256766,1.088825,1.140836,1.14993,1586.105
39.3776,88.44903,1.72079,1.165026,1.184918,1.088829,1.094405,1.087226,1511.087
108.016,69.07503,1.956091,1.087907,1.113366,1.088884,1.093169,1.097142,1558.553
74.6968,78.4373,1.723124,1.043849,1.09829,1.08891,1.104203,1.155941,1508.665
82.87,72.6994,1.846282,1.160021,1.179593,1.088916,1.108125,1.121238,1547.852
111.5776,82.15396,1.848884,1.136204,1.164547,1.088927,1.091443,1.099872,1545.664
267.4264,77.67367,1.988666,1.002612,1.032727,1.088928,1.072812,1.021165,1697.099
148.8592,88.97965,1.832426,1.144951,1.168635,1.089009,1.095842,1.097472,1562.064
191.9884,93.23567,1.817967,1.17157,1.183842,1.089066,1.097116,1.101873,1539.399
81.4024,74.52839,1.7872,1.109097,1.152657,1.089089,1.114624,1.124094,1531.367
77.2312,66.41635,1.859602,1.153429,1.187253,1.089102,1.092255,1.097297,1552.359
77.0204,94.2197,1.742165,1.107052,1.142698,1.089138,1.106614,1.114175,1532.472
86.7364,88.93592,1.771851,1.034326,1.080629,1.089202,1.107364,1.110124,1521.29
259.4056,78.73774,1.888344,1.082304,1.138957,1.089262,1.094214,1.11451,1564.972
80.8888,66.82891,1.856529,1.150456,1.178709,1.089265,1.098329,1.102183,1578.621
57.1144,59.81214,1.862976,1.140372,1.182852,1.089276,1.095209,1.101684,1577.547
58.6948,80.39697,1.658514,1.302203,1.352385,1.089322,1.16671,1.243534,1508.223
244.3556,85.05573,1.987805,1.188759,1.25179,1.089353,1.096068,1.100704,1573.84
125.9992,81.07751,1.898529,1.17925,1.201722,1.089383,1.091173,1.096133,1561.216
336.4636,70.59531,2.027925,1.048517,1.134626,1.089412,1.094761,1.096409,1704.66
228.316,93.1377,1.868384,1.103492,1.136794,1.089466,1.095238,1.099099,1569.292
62.2,77.43704,1.857807,1.157723,1.217627,1.089484,1.103139,1.107049,1527.741
97.5568,77.43704,1.857807,1.157723,1.217627,1.089484,1.103139,1.107049,1527.741
77.3836,64.97957,1.864534,1.152014,1.180687,1.089535,1.096601,1.103183,1555.238
149.4688,89.6303,1.856188,1.143063,1.160958,1.089538,1.095302,1.095672,1570.664
190.6168,95.54722,1.81421,1.150287,1.170545,1.089557,1.102645,1.105501,1555.997
143.5252,85.00999,1.861773,1.113609,1.146562,1.089563,1.094249,1.094573,1635.701
238.5268,75.78863,1.827046,1.112216,1.157419,1.089616,1.104054,1.144636,1590.595
131.1808,74.80305,1.93414,1.122265,1.155145,1.089673,1.093495,1.09538,1596.042
137.5232,92.35748,1.884152,1.150092,1.194581,1.089691,1.09775,1.101556,1542.1
190.5208,87.60256,1.742448,1.227279,1.24814,1.08972,1.170681,1.230561,1585.808
97.5004,87.60256,1.742448,1.227279,1.24814,1.08972,1.170681,1.230561,1585.808
66.772,80.54385,1.864931,1.29922,1.326213,1.089766,1.106943,1.110654,1542.231
48.58,60.09797,1.862211,1.149165,1.161196,1.089766,1.099934,1.107745,1645.405
97.5004,80.54385,1.864931,1.29922,1.326213,1.089766,1.106943,1.110654,1542.231
92.68,85.36932,1.822741,1.151249,1.230913,1.089802,1.098319,1.100699,1542.393
36.0248,83.22705,1.690732,1.12373,1.122779,1.089837,1.090772,1.08686,1506.27
130.1704,81.53704,1.807508,1.137095,1.169604,1.089845,1.090791,1.098986,1566.613
149.9824,86.13242,1.902115,1.201361,1.226161,1.089884,1.096907,1.098995,1579.65
109.1392,92.9746,1.855612,1.204403,1.220146,1.08989,1.098816,1.103478,1551.75
240.6604,83.55915,1.81215,1.120659,1.173685,1.089926,1.102989,1.126711,1590.641
132.0952,73.72422,1.910496,1.135246,1.159367,1.089985,1.093872,1.097272,1602.412
223.3828,91.9265,1.770559,1.166413,1.233117,1.090019,1.094825,1.102366,1635.599
223.2304,88.5759,1.768371,1.166413,1.233117,1.090019,1.094825,1.102366,1595.15
129.6568,61.41515,1.882346,1.136145,1.164863,1.090022,1.093601,1.103051,1599.505
64.4296,67.91304,1.903083,1.178953,1.227557,1.090039,1.099992,1.098181,1614.995
130.6276,81.53471,1.854291,1.130133,1.168125,1.090043,1.097245,1.101763,1568.494
61.534,65.71367,1.834442,1.127781,1.160683,1.090048,1.099877,1.108285,1588.498
196.312,90.55395,1.825298,1.369893,1.310585,1.090067,1.181993,1.261953,1554.609
147.544,92.46217,1.817111,1.316602,1.541353,1.090071,1.11503,1.141546,1570.76
107.5588,67.1424,1.929469,1.096822,1.116562,1.090081,1.099297,1.106592,1559.514
204.9424,87.03508,1.893035,1.152215,1.176871,1.090122,1.106294,1.111549,1566.53
111.8824,91.04151,1.830872,1.142067,1.189168,1.090124,1.097336,1.116838,1546.284
173.2432,86.49706,1.894366,1.113288,1.148496,1.090164,1.1013,1.106113,1556.781
56.5612,81.73449,1.820385,1.106376,1.14328,1.09019,1.10603,1.109883,1517.595
43.246,58.02872,1.785265,1.120618,1.168283,1.090219,1.100913,1.116061,1537.875
57.2668,60.52119,1.86544,1.141634,1.181252,1.090227,1.095545,1.102276,1574.876
73.1728,86.42506,1.808503,1.115857,1.166749,1.090242,1.102441,1.110105,1526.327
222.0676,82.1036,1.871746,1.131242,1.198126,1.090244,1.098583,1.123498,1585.126
251.5184,67.15634,1.831735,1.174774,1.204192,1.09028,1.10081,1.102316,1574.462
288.3992,72.39133,1.878691,1.126085,1.170234,1.09032,1.10086,1.110345,1583.321
100.2436,65.84566,1.911275,1.114434,1.162058,1.090405,1.097508,1.102987,1556.344
283.4284,76.54887,1.92051,1.187652,1.190464,1.090433,1.08779,1.09138,1695.587
47.3024,94.48299,1.689731,1.126325,1.148761,1.090471,1.096483,1.093255,1534.8
84.6988,76.33057,1.868258,0.968432,1.0189,1.090474,1.05787,1.024733,1563.662
278.0944,85.52828,1.984684,1.16862,1.212643,1.090631,1.094547,1.100188,1685.284
276.2072,73.3905,2.04233,1.143897,1.159269,1.090655,1.100096,1.109261,1595.376
154.2496,88.21581,1.83967,1.173652,1.19022,1.090667,1.098685,1.115644,1566.305
288.9148,76.01693,1.950675,1.19842,1.149302,1.090679,1.10442,1.115654,1670.263
174.5188,78.18272,1.847567,1.137792,1.160164,1.090679,1.098647,1.105679,1519.43
62.296,69.22994,1.851662,1.153258,1.182705,1.09069,1.099001,1.105797,1529.541
297.2008,83.46045,2.027311,1.184817,1.252527,1.090691,1.095637,1.103389,1578.586
97.5004,83.46045,2.027311,1.184817,1.252527,1.090691,1.095637,1.103389,1578.586
271.75,89.42496,1.872291,1.188223,1.215727,1.090708,1.109628,1.121965,1567.97
235.174,86.78407,1.927054,1.12615,1.187421,1.090745,1.11253,1.129076,1584.086
263.5204,88.9531,1.884602,1.091715,1.117461,1.090824,1.120362,1.149416,1572.998
116.302,88.80666,1.877027,1.098311,1.153752,1.090826,1.09994,1.105515,1538.472
42.7888,64.31684,1.876003,1.132948,1.162646,1.090837,1.101212,1.105516,1536.628
279.0088,78.84386,1.991348,1.182297,1.23808,1.090843,1.098359,1.105978,1695.298
51.7804,62.97623,1.875996,1.120356,1.138605,1.090857,1.101259,1.113539,1682.41
82.7176,72.97341,1.847887,1.155664,1.175851,1.090871,1.1078,1.119323,1547.368
85.156,71.96428,1.852669,0.990932,1.044964,1.090888,1.062537,1.044805,1561.587
70.8304,71.43415,1.883956,1.140365,1.172166,1.09091,1.099612,1.103624,1565.084
99.3856,85.8071,1.612155,1.212329,1.242972,1.090925,1.129795,1.134927,1535.311
223.078,89.50291,1.778291,1.168035,1.231873,1.090943,1.094562,1.100116,1557.384
80.584,77.12789,1.873086,1.149315,1.156197,1.090968,1.098476,1.106862,1554.27
47.4548,93.32124,1.699342,1.120956,1.135723,1.090997,1.098195,1.092259,1534.8
44.3128,62.36459,1.920915,1.13166,1.159278,1.091009,1.097954,1.107113,1573.943
109.8448,72.67847,1.983572,0.909092,1.148167,1.09106,1.131767,1.146598,1564.149
258.6436,82.54501,1.878047,1.107662,1.127019,1.091088,1.119302,1.141528,1562.88
132.6088,97.65238,1.924872,1.186957,1.216873,1.091113,1.100592,1.098672,1593.436
97.5004,97.65238,1.924872,1.186957,1.216873,1.091113,1.100592,1.098672,1593.436
65.6488,65.13743,1.875206,1.173918,1.209922,1.091231,1.104151,1.111523,1546.735
41.722,71.84448,1.861459,1.115808,1.157619,1.091238,1.096524,1.102073,1538.306
109.9972,79.97178,1.821519,1.299228,1.312134,1.091266,1.143696,1.149387,1607.858
109.8448,78.56613,1.867797,1.299228,1.312134,1.091266,1.143696,1.149387,1629.103
266.9692,80.42049,1.984352,0.92586,0.98738,1.091273,1.048926,1.039181,1680.099
77.0788,64.97508,1.852303,1.153122,1.192105,1.091274,1.094315,1.098668,1549.708
285.3512,84.52606,1.751549,1.149635,1.176171,1.091349,1.131898,1.133811,1544.246
228.4684,91.71161,1.859509,1.106587,1.15207,1.091349,1.097759,1.108642,1569.62
41.5696,69.64625,1.867007,1.108936,1.155871,1.091473,1.09377,1.098077,1540.493
238.0132,73.5124,1.957611,1.102478,1.144441,1.091558,1.103607,1.112317,1655.94
132.1516,78.99028,1.909375,1.273376,1.286983,1.091565,1.124206,1.145352,1565.66
163.9468,82.18823,1.866968,1.113983,1.130286,1.091575,1.087225,1.082676,1611.916
241.46,93.17696,2.005751,1.140861,1.208312,1.091585,1.094501,1.099486,1581.998
116.4544,88.90459,1.817751,1.16332,1.189685,1.09164,1.102486,1.102342,1559.132
56.4088,83.94029,1.790399,1.112062,1.146923,1.091664,1.105371,1.109541,1517.714
56.962,60.60573,1.863878,1.138411,1.181732,1.091712,1.097765,1.105165,1579.356
125.2936,80.29665,1.841184,1.154424,1.171909,1.09172,1.096152,1.10727,1549.599
112.9512,107.8255,1.84678,1.056029,1.074096,1.091731,1.092434,1.091649,1538.374
97.5004,107.8255,1.84678,1.056029,1.074096,1.091731,1.092434,1.091649,1538.374
73.7824,77.77798,1.732533,1.171345,1.183977,1.091737,1.12344,1.14474,1516.827
97.0996,84.73409,1.76284,1.194255,1.286569,1.091749,1.088354,1.10577,1515.079
138.496,76.74706,1.897856,1.141597,1.171687,1.091751,1.096107,1.097405,1596.765
192.0448,92.67619,1.844138,1.169859,1.184722,1.091762,1.122326,1.136829,1565.616
206.7712,78.38352,1.799325,1.143931,1.168938,1.091767,1.099598,1.102157,1563.382
139.8676,66.24944,1.89827,1.156765,1.17498,1.091802,1.097689,1.101729,1605.547
231.6688,88.43675,1.893294,1.147407,1.139976,1.091811,1.117581,1.132359,1557.41
89.5756,75.54816,1.869936,1.152863,1.160609,1.091811,1.096333,1.103357,1559.659
77.9932,70.15659,1.889986,1.130786,1.160428,1.091904,1.095924,1.098577,1554.757
51.722,89.64402,1.798634,1.152069,1.198294,1.091922,1.097619,1.099474,1544.52
51.9328,62.69609,1.874042,1.120452,1.14519,1.091934,1.102169,1.118331,1684.465
60.5236,85.92751,1.796626,1.230829,1.240788,1.091958,1.135905,1.153527,1531.711
78.7552,71.84109,1.875457,1.14352,1.165557,1.092004,1.09931,1.108258,1555.432
156.2308,88.41679,1.832716,1.204623,1.265027,1.092009,1.104628,1.101402,1576.764
130.4752,89.58601,1.840297,1.129752,1.162886,1.092031,1.100995,1.105184,1569.971
278.704,82.64428,1.970568,1.165079,1.224798,1.092062,1.103997,1.104435,1690.525
51.4172,90.23253,1.801672,1.142651,1.194113,1.092076,1.093385,1.093145,1540.563
60.4672,71.2131,1.850468,1.141355,1.172664,1.092089,1.099118,1.104527,1565.547
80.584,61.70792,1.853713,1.137933,1.17538,1.092136,1.097638,1.101487,1579.779
141.1808,98.7255,1.768259,1.103822,1.132505,1.092141,1.103683,1.109337,1573.82
233.65,85.88463,1.874701,1.120381,1.155132,1.092159,1.114209,1.130275,1579.163
89.4796,90.15005,1.81048,1.104162,1.133854,1.092174,1.131541,1.135824,1527.076
117.826,89.48721,1.842568,1.144462,1.185398,1.092225,1.098202,1.103721,1553.195
140.5712,95.63482,1.808512,1.13589,1.142168,1.092246,1.098227,1.095909,1580.759
206.6188,81.20112,1.793822,1.134631,1.168952,1.092262,1.097358,1.099328,1565.068
258.9484,85.70287,1.900961,1.106941,1.128433,1.092277,1.116643,1.137654,1566.882
58.9432,60.04813,1.86381,1.154532,1.183035,1.09232,1.099967,1.104975,1536.909
131.638,71.7473,1.912981,1.130159,1.157703,1.092392,1.10284,1.107374,1591.744
131.0848,74.29323,1.809579,1.186604,1.217189,1.092392,1.094956,1.101565,1565.179
129.1036,70.43229,1.755023,1.000339,1.040386,1.092425,1.133333,1.154111,1528.219
73.8784,71.5844,1.832873,1.170763,1.205227,1.092466,1.095739,1.098728,1570.73
258.4912,88.64114,1.874523,1.113484,1.120803,1.092489,1.117686,1.134716,1564.944
111.73,88.86684,1.842392,1.138649,1.180513,1.09254,1.096377,1.107393,1546.342
235.936,85.06622,1.767665,1.108842,1.27352,1.092612,1.119039,1.231102,1574.484
97.5004,85.06622,1.767665,1.108842,1.27352,1.092612,1.119039,1.231102,1574.484
258.1864,86.62255,1.853146,1.103704,1.114276,1.092626,1.113367,1.136281,1559.917
190.4644,95.15689,1.815464,1.145099,1.171283,1.092633,1.108473,1.114029,1555.995
115.6924,85.94065,1.872602,1.186934,1.256395,1.092634,1.106429,1.117011,1552.934
117.6736,90.70785,1.838792,1.142583,1.18448,1.092638,1.099993,1.103112,1556.201
71.0392,78.2586,1.747471,1.14284,1.130736,1.092688,1.120899,1.133788,1516.964
240.7564,69.4813,1.930671,1.166484,1.202367,1.092719,1.095157,1.097592,1661.569
210.4852,80.77719,1.837455,1.246284,1.269164,1.092722,1.132751,1.144699,1594.458
97.5004,80.77719,1.837455,1.246284,1.269164,1.092722,1.132751,1.144699,1594.458
217.1908,79.66174,1.917157,1.093782,1.144014,1.092738,1.186498,1.2554,1577.065
52.1792,98.19037,1.785246,1.149345,1.190397,1.092769,1.101209,1.102713,1541.335
149.83,87.9273,1.88473,1.200643,1.240738,1.09278,1.096939,1.099528,1580.323
80.4316,72.80592,1.87696,1.146615,1.153938,1.092789,1.100791,1.108405,1556.411
345.1504,73.5478,2.04767,1.166424,1.202567,1.092793,1.081768,1.080826,1737.927
33.6448,67.78505,1.774077,1.132897,1.179491,1.09282,1.115239,1.113127,1502.56
138.4,78.51035,1.883832,1.234587,1.281311,1.092893,1.099482,1.101035,1583.563
284.2468,82.70927,1.961839,1.177752,1.233769,1.092895,1.102825,1.108505,1643.194
97.442,82.70927,1.961839,1.177752,1.233769,1.092895,1.102825,1.108505,1643.194
59.0956,59.46713,1.867256,1.153457,1.180733,1.092914,1.100201,1.105612,1539.555
173.3956,82.94434,1.912195,1.145129,1.178138,1.092961,1.097456,1.098665,1562.11
154.8028,88.9405,1.899592,1.095589,1.107255,1.093011,1.099942,1.103996,1566.384
238.1656,71.9822,1.951241,1.114272,1.164679,1.093017,1.11446,1.129709,1672.286
228.4684,82.16193,1.857744,1.23572,1.230608,1.093068,1.156163,1.176743,1587.252
97.4064,82.16193,1.857744,1.23572,1.230608,1.093068,1.156163,1.176743,1587.252
62.4484,50.24358,1.855912,1.146976,1.186099,1.09312,1.109749,1.113882,1518.846
190.0072,90.62863,1.847897,1.142018,1.177782,1.093172,1.103314,1.106445,1568.938
204.028,69.92831,1.960799,1.179232,1.198914,1.093185,1.09921,1.104886,1684.819
77.8408,67.80686,1.883498,1.137445,1.164083,1.093187,1.098723,1.10389,1554.219
75.4024,65.96184,1.887516,1.136371,1.184229,1.093195,1.09901,1.108976,1544.712
91.6132,90.0205,1.800844,1.124182,1.161549,1.093312,1.109898,1.113494,1528.584
58.7908,61.04232,1.862879,1.154786,1.187587,1.093313,1.1006,1.105153,1536.346
235.4788,93.77679,1.815178,1.131663,1.198453,1.093375,1.130348,1.156905,1589.29
91.918,85.317,1.789979,1.127331,1.187069,1.093397,1.115718,1.12262,1527.902
41.8744,72.98977,1.867661,1.114944,1.161007,1.093433,1.097917,1.101668,1538.148
152.4208,93.50115,1.89734,1.107169,1.144034,1.093436,1.107292,1.129627,1585.049
130.3228,84.49517,1.829204,1.137552,1.159126,1.093479,1.096485,1.105456,1569.353
73.9348,80.58659,1.744474,1.168622,1.193046,1.093511,1.126117,1.136931,1518.827
68.5444,66.66888,1.88162,1.130898,1.162729,1.093581,1.101435,1.107686,1557.306
77.5924,80.27707,1.808565,1.141255,1.162011,1.093582,1.114385,1.121767,1534.255
117.5212,88.63352,1.883522,1.146916,1.205672,1.093598,1.100674,1.110649,1572.185
41.6636,89.9675,1.721298,1.129216,1.112709,1.093599,1.099999,1.098896,1499.9
104.206,72.00149,1.922779,1.246942,1.302038,1.093647,1.098303,1.107895,1686.435
189.8548,88.66857,1.870364,1.152339,1.17481,1.093653,1.104071,1.106587,1568.283
146.1724,80.81915,1.836241,1.034081,1.077281,1.09366,1.117711,1.133737,1520.495
50.6552,90.55618,1.792048,1.133427,1.170263,1.093669,1.097329,1.093598,1512.709
81.5548,76.34669,1.797891,1.112953,1.148069,1.093682,1.112119,1.124143,1531.928
183.8152,79.49404,1.883453,1.095195,1.163586,1.09376,1.122493,1.149722,1570.475
59.914,82.54546,1.720432,1.215632,1.275147,1.093768,1.163483,1.203835,1510.032
78.1456,66.73788,1.873672,1.163117,1.176105,1.093833,1.102317,1.108598,1566.324
41.2064,98.3484,1.754199,1.152122,1.156555,1.093839,1.099702,1.103898,1511.886
118.0744,66.69689,1.634437,1.345678,1.374705,1.093923,1.229452,1.269515,1628.859
209.9716,100.4751,1.817482,1.182044,1.232961,1.093967,1.119169,1.121871,1571.832
209.8192,96.10542,1.820302,1.182044,1.232961,1.093967,1.119169,1.121871,1570.54
287.6372,75.70502,1.961564,1.098639,1.131985,1.093992,1.093651,1.091787,1591.129
43.8556,87.77942,1.711765,1.241916,1.298044,1.094001,1.105292,1.105917,1525.321
140.3248,69.04955,1.903632,1.144728,1.161519,1.094021,1.100704,1.101653,1611.626
247.3096,52.38216,1.825617,1.1836,1.218662,1.09403,1.102798,1.112352,1622.169
112.0348,87.13205,1.814773,1.144499,1.185588,1.09404,1.101504,1.120189,1544.917
194.1784,81.37043,1.793318,1.164995,1.171992,1.094087,1.18194,1.236184,1598.563
97.4064,81.37043,1.793318,1.164995,1.171992,1.094087,1.18194,1.236184,1598.563
240.2992,71.9008,1.946855,1.176671,1.237527,1.094102,1.093849,1.097087,1667.499
168.0616,72.94449,1.957922,1.162731,1.205047,1.094109,1.100583,1.105745,1648.777
122.398,72.22614,1.914396,1.234492,1.266168,1.094109,1.104201,1.104959,1571.566
75.5548,72.97893,1.860267,1.147782,1.193794,1.094161,1.099075,1.104969,1575.622
145.354,72.99329,1.937344,1.106838,1.156229,1.094202,1.084626,1.076139,1604.948
62.4484,68.42446,1.861143,1.155251,1.179574,1.094217,1.10204,1.10791,1528.771
68.2396,67.81562,1.866779,1.140637,1.172124,1.094226,1.101034,1.104431,1559.303
67.63,67.26639,1.860947,1.155442,1.175686,1.094233,1.104615,1.109535,1565.988
236.0884,82.91048,1.737974,1.109796,1.1705,1.094243,1.099379,1.112259,1564.66
57.4192,63.11357,1.869434,1.142285,1.178515,1.094276,1.098457,1.106596,1573.473
73.1728,85.32206,1.772871,1.160689,1.189221,1.094286,1.132523,1.149291,1519.865
121.9408,95.37897,1.876997,1.240566,1.263406,1.094298,1.108778,1.112398,1572.437
97.4044,95.37897,1.876997,1.240566,1.263406,1.094298,1.108778,1.112398,1572.437
106.8908,93.38089,1.871864,1.146927,1.170991,1.094302,1.096153,1.100213,1533.134
39.0728,83.11629,1.683312,1.15184,1.171667,1.094347,1.116665,1.124599,1510.984
258.796,84.85144,1.886159,1.104282,1.126232,1.094412,1.117482,1.134068,1562.371
67.9348,65.232,1.86629,1.149042,1.172133,1.094431,1.10162,1.107263,1562.653
39.53,86.55672,1.741777,1.176906,1.188915,1.09453,1.098377,1.093406,1517.245
288.5516,70.54929,1.854009,1.134197,1.178349,1.094573,1.107459,1.114378,1582.345
264.9296,83.17314,1.997048,1.112076,1.134457,1.094595,1.096024,1.098469,1576.471
59.6092,84.31841,1.714526,1.21958,1.26897,1.094596,1.149684,1.216004,1511.694
135.6004,66.27265,1.954665,1.159271,1.137936,1.094598,1.112706,1.129835,1683.972
85.0036,73.58165,1.856729,0.981625,1.038079,1.09463,1.06772,1.045388,1562.378
