Depth (mbsf),GR,RHOB,RES,Vp
227.6856,66.69332,1.969474,1.490018,1681.885
227.838,67.39193,1.992313,1.511994,1685.482
227.9904,69.46003,1.979699,1.531653,1689.095
228.1428,67.95614,1.981661,1.439742,1689.095
228.2952,68.78717,1.978542,1.423489,1685.482
228.4476,68.90266,1.975605,1.4076,1685.482
228.6,74.47591,1.956664,1.393109,1672.957
228.7524,76.33424,1.936213,1.399444,1658.87
228.9048,78.51338,1.913929,1.448644,1646.735
229.0572,73.89716,1.898272,1.420274,1639.881
229.2096,74.76717,1.886448,1.431289,1639.881
229.362,73.4877,1.879349,1.409967,1643.301
229.5144,74.78911,1.86442,1.418337,1646.735
229.6668,71.63213,1.864681,1.461332,1650.184
229.8192,71.70705,1.874393,1.42726,1650.184
229.9716,72.05838,1.902515,1.429718,1650.184
230.124,73.45998,1.903985,1.474355,1653.647
230.2764,71.85632,1.909611,1.580492,1657.125
230.4288,71.75831,1.909461,1.458043,1662.369
230.5812,70.15376,1.906738,1.369264,1669.413
230.7336,73.36051,1.90214,1.383901,1669.413
230.886,74.91261,1.881673,1.390364,1658.87
231.0384,75.16805,1.87728,1.413816,1646.735
231.1908,72.21092,1.871881,1.442758,1646.735
231.3432,70.70656,1.893461,1.533821,1650.184
231.4956,72.50976,1.928882,1.569519,1662.369
231.648,76.97399,1.969402,1.493271,1672.957
231.8004,77.62843,1.994575,1.483641,1678.302
231.9528,79.58286,2.002186,1.54664,1678.302
232.1052,77.22569,1.996843,1.55425,1674.735
232.2576,76.32291,2.005768,1.566223,1674.735
232.41,72.563,2.022962,1.542429,1678.302
232.5624,71.06104,2.018332,1.559522,1678.302
232.7148,68.50117,2.016672,1.558133,1678.302
232.8672,67.45027,2.016474,1.558295,1678.302
233.0196,68.6468,2.0244,1.547591,1681.885
233.172,70.20586,2.024041,1.586268,1685.482
233.3244,70.50677,2.017442,1.595519,1689.095
233.4768,67.30215,2.003889,1.567226,1685.482
233.6292,66.14444,2.006499,1.564496,1689.095
233.7816,65.39216,1.997704,1.561258,1689.095
233.934,67.77639,2.004721,1.564976,1689.095
234.0864,69.13234,1.996009,1.559782,1689.095
234.2388,68.87751,1.992985,1.574766,1692.724
234.3912,66.74404,1.995919,1.887752,1709.247
234.5436,65.04122,1.974527,1.607147,1722.323
234.696,67.95412,1.952925,1.543528,1712.963
234.8484,69.91206,1.92038,1.469725,1698.196
235.0008,71.96597,1.922574,1.48863,1698.196
235.1532,72.5678,1.938795,1.607257,1709.247
235.3056,71.23877,1.959035,1.513124,1718.567
235.458,69.18279,1.972947,1.580833,1718.567
235.6104,65.11639,1.992563,1.626874,1729.886
235.7628,62.93059,2.022897,1.685001,1758.846
235.9152,61.32778,2.045847,1.754204,1768.716
236.0676,60.73005,2.072534,1.754215,1768.716
236.22,59.53057,2.067307,1.698257,1768.667
236.3724,61.43221,2.058389,1.767058,1755.92
236.5248,62.13434,2.003,1.788285,1763.86
236.6772,61.98389,1.98553,1.574682,1835.417
236.8296,57.07311,1.949018,2.200874,1896.424
236.982,49.347,1.984707,2.579296,1941.75
237.1344,45.88395,1.981426,3.664118,2097.534
237.2868,45.18007,2.066467,5.407052,2171.393
237.4392,49.49583,2.082851,2.950001,2058.652
237.5916,55.05944,2.104814,2.296928,1930.448
237.744,59.47458,2.112267,2.307045,1844.798
237.8964,64.13667,2.103372,2.253863,1815.585
238.0488,64.44155,2.095148,2.241244,1815.585
238.2012,65.04338,2.098174,2.215322,1815.585
238.3536,64.04239,2.1195,2.062944,1817.677
238.506,62.61493,2.124573,2.010699,1822.949
238.6584,62.30975,2.127478,1.981202,1826.104
238.8108,61.80823,2.125558,2.026644,1832.512
238.9632,62.56051,2.12219,1.987345,1841.035
239.1156,64.16534,2.122447,2.010407,1836.754
239.268,65.72006,2.120072,2.066833,1830.346
239.4204,68.4166,2.118006,1.939052,1825.05
239.5728,66.21227,2.118243,1.944479,1825.05
239.7252,63.60248,2.122606,1.968102,1840.036
239.8776,62.03125,2.13275,2.083033,1846.443
240.03,64.63899,2.122766,1.949754,1829.356
240.1824,68.14919,2.09305,1.698601,1804.251
240.3348,70.25441,2.055109,1.857249,1772.877
240.4872,69.75038,2.035703,1.815175,1752.979
240.6396,68.49479,2.02334,1.7367,1747.155
240.792,66.39268,2.029954,1.784066,1743.281
240.9444,67.24535,2.040581,1.684554,1739.441
241.0968,67.97365,2.034392,1.511943,1732.743
241.2492,68.77193,2.018592,1.602638,1731.789
241.4016,67.22176,2.01689,1.633345,1734.646
241.554,68.60394,2.032014,1.635754,1739.441
241.7064,67.65092,2.029541,1.496639,1743.281
241.8588,68.39901,2.031665,1.565023,1745.214
242.0112,66.19231,2.041867,1.675161,1747.146
242.1636,64.38536,2.057374,1.676794,1749.088
242.316,64.28925,2.063847,1.687937,1755.92
242.4684,66.09473,2.06836,1.689745,1760.811
242.6208,68.65825,2.081203,1.721998,1762.783
242.7732,70.03743,2.092646,1.714181,1766.735
242.9256,67.68029,2.093579,1.727146,1774.711
243.078,61.88772,2.085192,1.778247,1783.736
243.2304,58.74911,2.097769,1.800099,1788.794
243.3828,58.09713,2.087215,1.814219,1792.865
243.5352,62.02783,2.092195,1.835583,1796.953
243.6876,62.88017,2.099973,1.905559,1804.166
243.84,62.87589,2.097792,1.889017,1809.329
243.9924,63.2332,2.09622,1.83299,1807.257
244.1448,61.65969,2.116648,1.855788,1800.044
244.2972,61.73624,2.119939,1.853327,1796.953
244.4496,62.68691,2.122137,1.816218,1799.002
244.602,64.9669,2.098546,1.817082,1802.093
244.7544,64.04205,2.096028,1.830412,1807.257
244.9068,61.2047,2.079653,1.832627,1811.412
245.0592,58.19558,2.102443,1.806249,1809.339
245.2116,59.89853,2.106834,1.801012,1802.093
245.364,60.65383,2.117496,1.802002,1796.953
245.5164,62.90799,2.110431,1.785013,1792.865
245.6688,63.50775,2.100582,1.831784,1790.825
245.8212,64.03439,2.102239,1.814907,1792.865
245.9736,61.93068,2.101007,1.827089,1792.865
246.126,61.75943,2.106652,1.861575,1792.865
246.2784,62.96599,2.112991,1.856297,1796.953
246.4308,65.32314,2.109093,1.887221,1796.953
246.5832,64.59593,2.121876,1.816041,1794.905
246.7356,62.1134,2.130097,1.809939,1796.953
246.888,59.95476,2.130226,1.810274,1799.002
247.0404,58.7511,2.098492,1.830656,1799.002
247.1928,58.74827,2.098814,1.807332,1802.093
247.3452,59.90171,2.107012,1.841164,1807.257
247.4976,58.69601,2.101637,1.861235,1813.503
247.65,60.60244,2.099087,1.921135,1817.677
247.8024,59.40096,2.099114,1.869377,1817.677
247.9548,60.72577,2.096569,1.867228,1817.677
248.1072,60.25151,2.106023,1.875671,1817.677
248.2596,62.3579,2.112971,1.896157,1815.585
248.412,61.46142,2.108263,1.869282,1813.494
248.5644,62.02153,2.106464,1.893782,1811.412
248.7168,60.78522,2.118525,1.986028,1809.329
248.8692,62.60574,2.112458,1.986446,1811.412
249.0216,61.21671,2.097241,1.960107,1815.585
249.174,62.90439,2.090376,2.05253,1829.356
249.3264,64.05538,2.106946,2.109604,1841.035
249.4788,67.14116,2.113141,2.055768,1841.035
249.6312,66.23698,2.117858,1.990025,1843.191
249.7836,64.6948,2.108867,2.082947,1848.599
249.936,63.73759,2.09402,2.017577,1861.749
250.0884,62.98277,2.066867,2.545465,1880.623
250.2408,64.63778,2.049805,2.063387,1885.09
250.3932,66.54542,2.05315,1.927353,1856.526
250.5456,68.20135,2.074019,2.01768,1804.582
250.698,68.3203,2.080495,2.119815,1768.751
250.8504,65.08172,2.080191,2.055191,1762.783
251.0028,66.22826,2.083165,2.142599,1760.82
251.1552,65.40504,2.067816,2.302205,1753.957
251.3076,65.07915,2.064305,2.841945,1751.029
251.46,62.1302,2.063492,2.52417,1752.979
251.6124,61.78129,2.062954,2.147425,1754.929
251.7648,62.48955,2.067747,1.90542,1757.87
251.9172,60.15504,2.07048,1.98479,1762.783
252.0696,58.4219,2.07498,2.102205,1764.755
252.222,57.71977,2.067703,2.562801,1764.755
252.3744,59.40041,2.077473,2.86514,1764.755
252.5268,60.53173,2.067204,2.790364,1762.783
252.6792,62.53647,2.080718,2.597455,1762.783
252.8316,62.67522,2.068914,2.462706,1766.735
252.984,63.12218,2.079884,2.341283,1770.705
253.1364,60.97673,2.082305,2.229153,1772.695
253.2888,61.74071,2.090972,2.151134,1770.705
253.4412,62.29679,2.084401,2.112867,1766.735
253.5936,66.09145,2.086082,2.106756,1764.755
253.746,65.89274,2.082209,2.20263,1762.783
253.8984,64.69857,2.087212,2.323489,1760.811
254.0508,62.25913,2.088163,2.266677,1758.848
254.2032,63.78877,2.083013,2.315691,1758.848
254.3556,63.82944,2.089225,2.366164,1760.811
254.508,67.25037,2.083242,2.24416,1762.783
254.6604,67.55128,2.072557,2.023876,1764.755
254.8128,68.90228,2.065234,2.011864,1764.755
254.9652,64.4631,2.070931,2.156429,1764.755
255.1176,64.30692,2.093842,2.101154,1766.735
255.27,63.61518,2.091704,2.164652,1770.705
255.4224,63.01496,2.103805,2.285731,1776.701
255.5748,62.34155,2.086231,2.304662,1781.714
255.7272,63.33308,2.076373,2.468976,1782.722
255.8796,66.26656,2.083201,2.636143,1777.708
256.032,67.5203,2.079896,2.742859,1774.694
256.1844,68.69538,2.092757,2.359044,1799.286
256.3368,68.86132,2.075356,2.37787,1848.991
256.4892,68.65862,2.066764,2.072628,1885.122
256.6416,67.08446,2.062586,2.311378,1899.867
256.794,64.63564,2.079603,2.453707,1897.596
256.9464,65.54261,2.104016,2.775378,1879.513
257.0988,65.59488,2.10609,2.954333,1862.82
257.2512,65.24791,2.103918,2.948168,1850.78
257.4036,60.17504,2.101298,3.119719,1847.512
257.556,57.71758,2.114534,3.133729,1850.765
257.7084,57.56713,2.113989,2.90679,1851.852
257.8608,59.17584,2.107645,2.727942,1848.599
258.0132,59.24359,2.102796,2.790595,1847.512
258.1656,58.06651,2.091294,2.965025,1850.765
258.318,58.26645,2.100708,2.732862,1856.225
258.4704,57.59267,2.111046,2.617263,1860.597
258.6228,58.06363,2.113257,2.6964,1858.406
258.7752,57.82692,2.115883,2.928904,1856.214
258.9276,61.32914,2.12106,2.953767,1854.033
259.08,62.29553,2.115888,2.615414,1851.852
259.2324,63.1995,2.133061,2.648154,1849.681
259.3848,61.45681,2.123399,2.529571,1846.428
259.5372,61.64791,2.126104,2.561632,1848.599
259.6896,64.99715,2.119763,2.798099,1851.852
259.842,65.59898,2.116758,2.905658,1851.852
259.9944,65.22284,2.114666,2.824319,1854.033
260.1468,60.60884,2.094389,2.682095,1856.214
260.2992,61.06021,2.094751,2.646703,1856.214
260.4516,61.1847,2.093804,2.928049,1856.214
260.604,62.12756,2.107815,2.818552,1856.214
260.7564,61.22174,2.114119,2.580472,1856.214
260.9088,61.27278,2.10834,2.632235,1856.214
261.0612,61.83448,2.106355,2.763554,1856.214
261.2136,61.16051,2.110844,2.760307,1856.214
261.366,61.80967,2.106193,2.644898,1854.033
261.5184,62.95985,2.104912,2.64516,1849.681
261.6708,65.54056,2.093462,2.660766,1846.428
261.8232,66.36179,2.093384,2.481272,1845.346
261.9756,65.91375,2.094896,2.721669,1845.346
262.128,63.75751,2.095511,2.873562,1847.512
262.2804,62.3343,2.100852,2.903886,1848.594
262.4328,60.82973,2.090228,3.070512,1848.594
262.5852,61.43338,2.089762,3.046364,1848.594
262.7376,62.48955,2.090868,3.10034,1849.681
262.89,64.68974,2.101044,3.191757,1854.033
263.0424,63.5864,2.104167,3.092475,1858.406
263.1948,63.30951,2.108943,2.91794,1862.799
263.3472,62.97226,2.113885,2.713289,1862.799
263.4996,63.60902,2.121332,3.337985,1858.406
263.652,65.46414,2.12585,3.496271,1852.946
263.8044,64.95119,2.11396,3.329371,1850.765
263.9568,64.4649,2.10683,2.920112,1851.852
264.1092,60.92875,2.102314,2.64638,1854.033
264.2616,58.92676,2.102922,3.30717,1856.214
264.414,60.62998,2.112806,3.293755,1856.214
264.5664,62.13391,2.11884,3.442354,1858.406
264.7188,61.69356,2.115177,3.415096,1865.012
264.8712,57.92016,2.113472,3.649371,1872.764
265.0236,57.22064,2.116331,2.866474,1876.102
265.176,57.41024,2.121522,2.863567,1878.341
265.3284,60.26739,2.15242,2.773487,1885.09
265.4808,60.85668,2.130407,4.129155,1889.599
265.6332,62.9015,2.109432,4.653832,1891.87
265.7856,63.57977,2.109362,4.717211,1897.569
265.938,63.80394,2.123436,2.808201,1903.295
266.0904,63.16139,2.122116,2.455825,1907.903
266.2428,61.14449,2.126894,2.648467,1917.21
266.3952,62.78848,2.149115,2.549913,1923.034
266.5476,62.43731,2.165189,2.81929,1920.69
266.7,61.0832,2.156878,3.005775,1912.557
266.8524,58.83566,2.122855,3.008003,1897.596
267.0048,59.48756,2.111373,3.085741,1879.513
267.1572,61.69426,2.103142,3.75251,1860.639
267.3096,61.46864,2.102594,4.485501,1846.443
267.462,61.86762,2.084089,3.664953,1834.628
267.6144,60.58574,2.098088,3.574592,1827.161
267.7668,63.33473,2.09491,3.414913,1819.798
267.9192,60.62504,2.093957,3.504534,1815.585
268.0716,62.79086,2.093521,3.168959,1817.677
268.224,60.60925,2.096143,3.434149,1817.677
268.3764,62.94104,2.099158,3.623839,1821.889
268.5288,63.55932,2.095796,3.216254,1826.102
268.6812,65.3102,2.101562,3.541139,1825.045
268.8336,64.97632,2.095084,3.529948,1828.23
268.986,66.17805,2.087585,3.57165,1829.287
269.1384,65.32788,2.090262,3.735312,1827.161
269.2908,64.61313,2.092774,3.854757,1828.22
269.4432,64.05318,2.093771,3.407594,1830.346
269.5956,62.35954,2.101454,2.880418,1836.754
269.748,64.61623,2.101719,3.323938,1841.035
269.9004,65.55146,2.101991,3.298011,1836.754
270.0528,68.90214,2.08905,3.475645,1829.287
270.2052,70.62896,2.086963,3.583584,1821.889
270.3576,68.26112,2.088414,2.874828,1819.778
270.51,66.03437,2.090056,2.570458,1821.88
270.6624,64.34357,2.103074,2.767337,1817.687
270.8148,65.48064,2.10778,3.07479,1804.199
270.9672,67.04539,2.102064,2.618388,1794.905
271.1196,68.48734,2.086475,2.278867,1796.953
271.272,69.24457,2.07317,2.825247,1806.248
271.4244,68.7606,2.074198,2.890568,1820.857
271.5768,68.25896,2.090272,2.735415,1825.05
271.7292,66.85304,2.096915,2.78527,1825.05
271.8816,65.95137,2.088872,2.796253,1830.346
272.034,64.29974,2.105844,2.816629,1830.346
272.1864,65.48112,2.110134,2.654306,1825.05
272.3388,68.02556,2.125872,2.732984,1813.532
272.4912,68.77784,2.118745,3.166706,1800.044
272.6436,68.49987,2.082778,2.89355,1808.392
272.796,67.88006,2.044959,2.599818,1827.176
272.9484,66.97433,2.061225,2.607361,1832.472
273.1008,66.89911,2.068432,2.960608,1827.176
273.2532,68.63951,2.105644,3.737271,1813.532
273.4056,69.54187,2.083361,3.820491,1800.044
273.558,68.86376,2.077857,3.941896,1794.905
273.7104,65.84812,2.034689,3.957069,1792.865
273.8628,65.94958,2.048999,3.687177,1792.865
274.0152,66.51305,2.041707,3.819627,1799.012
274.1676,66.15596,2.055909,4.297647,1802.088
274.32,65.60329,2.049901,3.614472,1803.121
274.4724,63.9414,2.061103,4.345488,1805.184
274.6248,62.0337,2.077223,4.146707,1807.257
274.7772,62.98767,2.082376,4.010476,1804.166
274.9296,64.43923,2.061893,3.679834,1799.002
275.082,66.63235,2.059166,3.335428,1799.002
275.2344,66.78071,2.046893,3.03043,1794.913
275.3868,70.84522,2.053822,2.984827,1783.758
275.5392,71.9139,2.050565,3.062284,1770.723
275.6916,73.10925,2.058909,3.575166,1766.735
275.844,70.95271,2.054216,3.68269,1768.716
275.9964,72.30235,2.061673,3.673972,1772.704
276.1488,71.6629,2.051052,3.768438,1774.694
276.3012,69.21638,2.051495,3.937146,1770.705
276.4536,69.86591,2.051058,4.001064,1770.705
276.606,69.71545,2.05318,4.000656,1770.705
276.7584,71.80642,2.076203,3.859088,1770.705
276.9108,70.96076,2.085547,3.612982,1772.695
277.0632,71.81335,2.095343,3.724108,1770.705
277.2156,71.21397,2.076395,3.881567,1770.705
277.368,69.80972,2.067221,4.244977,1777.708
277.5204,68.46814,2.07273,4.151877,1788.813
277.6728,68.62064,2.069329,4.41599,1796.953
277.8252,69.01987,2.055023,4.112552,1802.093
277.9776,68.05444,2.066455,3.879521,1807.257
278.13,66.40253,2.063628,3.890945,1809.329
278.2824,64.5489,2.062154,3.708521,1809.329
278.4348,64.12261,2.070138,3.886812,1811.412
278.5872,63.00805,2.055241,3.999119,1821.857
278.7396,62.18053,2.055838,3.295615,1836.767
278.892,61.80023,2.071764,2.963718,1849.954
279.0444,62.41015,2.076151,3.149785,1863.331
279.1968,62.10643,2.045387,3.207109,1858.159
279.3492,62.55989,2.045147,2.964115,1833.208
279.5016,61.83268,2.029184,3.395599,1807.485
279.654,66.11877,2.034562,3.720539,1783.712
279.8064,67.32133,2.022532,3.471996,1764.256
279.9588,68.89474,1.999225,3.250222,1763.373
280.1112,66.46066,2.025948,3.242476,1789.488
280.2636,64.12859,2.06642,3.212709,1824.579
280.416,63.13194,2.105618,3.254405,1845.357
280.5684,62.31085,2.098739,3.489908,1841.075
280.7208,64.4204,2.098285,4.263921,1830.346
280.8732,65.27095,2.087333,4.027945,1844.409
281.0256,65.92292,2.091999,3.644882,1875.098
281.178,64.34313,2.109483,3.059557,1897.596
281.3304,64.947,2.13631,3.481725,1905.594
281.4828,63.74102,2.140808,3.357786,1889.732
281.6352,64.08538,2.126926,3.424068,1857.453
281.7876,64.56396,2.099501,3.665804,1834.628
281.94,64.86514,2.075131,2.936804,1820.857
282.0924,65.57398,2.066621,2.726927,1811.412
282.2448,65.39285,2.082856,2.741822,1809.329
282.3972,65.2402,2.0931,3.303831,1820.901
282.5496,65.31258,2.108533,3.158524,1842.162
282.702,63.81147,2.123614,2.962531,1860.639
282.8544,66.26982,2.119664,3.4554,1867.214
283.0068,66.34791,2.115108,3.40916,1867.214
283.1592,65.8444,2.10194,4.13746,1869.426
283.3116,63.50779,2.10357,4.479972,1867.214
283.464,62.56588,2.110117,4.062124,1862.799
283.6164,62.8799,2.121872,4.029211,1860.597
283.7688,61.00708,2.140121,4.1033,1860.597
283.9212,62.50066,2.110467,4.336263,1862.799
284.0736,62.4394,2.095959,4.070409,1865.001
284.226,66.79823,2.085874,3.670856,1867.214
284.3784,64.28616,2.09975,3.512145,1865.012
284.5308,64.78767,2.115334,3.036506,1858.406
284.6832,62.56026,2.126465,2.869556,1858.406
284.8356,64.06929,2.11857,3.65406,1862.799
284.988,64.66469,2.098174,3.65402,1857.34
285.1404,67.29329,2.076121,4.575891,1835.779
285.2928,69.24465,2.072735,4.328366,1808.392
285.4452,72.75805,2.055538,4.316888,1785.798
285.5976,72.16066,2.042284,4.183923,1776.692
285.75,72.81721,2.05033,4.029252,1779.707
285.9024,72.13685,2.044521,4.170032,1784.743
286.0548,75.74781,2.072112,3.927443,1788.794
286.2072,74.64445,2.076001,4.28622,1800.077
286.3596,73.21987,2.073749,3.889429,1827.338
286.512,70.55817,2.114732,3.244027,1850.78
286.6644,70.2049,2.129107,2.913543,1862.82
286.8168,68.99915,2.139628,3.052983,1875.003
286.9692,66.85667,2.1349,3.227046,1890.788
287.1216,64.8528,2.130304,3.530276,1907.926
287.274,65.45708,2.14524,3.676811,1917.188
287.4264,65.76012,2.150611,3.857089,1921.864
287.5788,66.23656,2.151629,3.67803,1923.034
287.7312,63.38988,2.152647,4.019736,1909.141
287.8836,62.72536,2.162715,4.47469,1897.563
288.036,61.0671,2.14877,4.594642,1897.563
288.1884,61.12949,2.146453,3.793368,1895.281
288.3408,61.07517,2.133968,4.029388,1895.281
288.4932,60.09894,2.125534,4.270611,1907.971
288.6456,61.18925,2.138322,5.05851,1920.69
288.798,60.43845,2.132807,4.740351,1913.82
288.9504,63.24847,2.132437,4.545636,1920.092
289.1028,60.43062,2.142785,4.265363,1957.768
289.2552,62.0131,2.156415,4.161723,2018.716
289.4076,62.88754,2.1257,5.824891,2062.746
289.56,64.83735,2.112248,4.660332,2061.997
289.7124,63.85317,2.102827,3.890589,2029.895
289.8648,61.42211,2.113216,3.979051,1988.167
290.0172,60.36903,2.130054,4.146956,1949.221
290.1696,59.39399,2.141742,4.949143,1915.661
290.322,59.86918,2.145572,5.689892,1904.225
290.4744,63.48343,2.133922,5.126319,1896.912
290.6268,65.21695,2.121401,4.397031,1887.339
290.7792,67.69827,2.123467,4.723465,1887.339
290.9316,64.98956,2.122294,4.835875,1891.87
291.084,66.04276,2.142257,3.907409,1897.569
291.2364,64.53193,2.148188,3.415939,1897.569
291.3888,63.77961,2.143703,3.424003,1894.141
291.5412,61.5947,2.144417,3.538302,1891.87
291.6936,59.94708,2.147608,4.073551,1885.09
291.846,60.62404,2.14349,3.668711,1875.003
291.9984,62.05667,2.106379,3.094677,1862.82
292.1508,63.91551,2.12481,2.926548,1848.625
292.3032,66.40141,2.12294,2.907484,1829.356
292.4556,68.05312,2.124132,2.832885,1802.22
292.608,71.71169,2.079964,2.352344,1781.728
292.7604,72.30991,2.06229,2.232265,1776.692
292.9128,71.60882,2.055965,2.229818,1781.728
293.0652,70.55569,2.065633,2.30321,1790.834
293.2176,70.40884,2.093362,2.218529,1799.012
293.37,70.41111,2.109889,2.354833,1806.224
293.5224,67.29798,2.119249,2.555799,1811.412
293.6748,66.79646,2.088938,2.55376,1815.585
293.8272,68.10042,2.088758,2.512233,1819.778
293.9796,69.30581,2.088166,2.397263,1815.604
294.132,70.2587,2.1016,2.302459,1802.117
294.2844,70.05566,2.101803,2.462714,1792.865
294.4368,70.06008,2.097433,2.744201,1802.159
294.5892,68.40211,2.096125,2.649276,1822.983
294.7416,68.59782,2.110239,2.395217,1838.909
294.894,65.96483,2.124302,2.418626,1852.972
295.0464,63.93663,2.115995,3.621273,1865.012
295.1988,63.48537,2.119994,4.000046,1875.003
295.3512,64.16242,2.118538,3.584381,1887.361
295.5036,61.9808,2.11854,3.652213,1885.122
295.656,59.92745,2.101727,3.870059,1870.552
295.8084,59.62653,2.08801,3.479557,1848.737
295.9608,65.93882,2.063486,3.324841,1820.901
296.1132,66.71729,2.057785,3.157355,1807.257
296.2656,70.02061,2.066741,3.155877,1809.339
296.418,69.87019,2.079803,3.191053,1817.687
296.5704,70.49822,2.085906,2.997721,1823.991
296.7228,69.67744,2.092292,2.899006,1829.287
296.8752,66.44949,2.108696,3.284157,1848.737
297.0276,63.89191,2.121374,3.924847,1875.04
297.18,59.89929,2.135731,5.375492,1889.61
297.3324,56.56224,2.122976,4.966024,1891.87
297.4848,55.93434,2.123647,4.48198,1887.339
297.6372,56.28889,2.104308,4.364697,1889.61
297.7896,60.85466,2.120595,5.831844,1899.867
297.942,59.95482,2.11867,6.209327,1918.438
298.0944,62.16153,2.116417,6.881533,1933.654
298.2468,61.53462,2.121069,7.683435,1949.287
298.3992,63.03919,2.126654,6.118807,1964.998
298.5516,62.36417,2.13901,4.594093,1964.998
298.704,64.54578,2.136171,3.873255,1944.554
298.8564,69.88698,2.114213,3.062804,1905.819
299.0088,73.91689,2.1115,3.077436,1867.378
299.1612,72.18664,2.117884,3.41604,1850.765
299.3136,66.23705,2.120989,4.321613,1851.852
299.466,62.68359,2.139781,5.143684,1851.852
299.6184,61.47364,2.137689,5.165125,1860.639
299.7708,60.55053,2.14914,4.191002,1872.764
299.9232,60.82637,2.152667,4.423546,1882.851
300.0756,61.80759,2.142847,4.186419,1889.599
300.228,62.20673,2.135205,4.305694,1885.09
300.3804,59.64897,2.131114,4.438324,1880.58
300.5328,59.1462,2.151911,4.444937,1887.361
300.6852,59.37301,2.158938,5.143847,1896.424
300.8376,64.25592,2.138378,4.7911,1898.706
300.99,63.0064,2.12956,4.751995,1897.563
301.1424,63.98719,2.14844,4.796768,1896.421
301.2948,61.93787,2.151809,4.574907,1896.421
301.4472,61.36112,2.145931,4.314603,1896.421
301.5996,63.61462,2.120316,4.125574,1896.421
301.752,63.70849,2.102738,4.455542,1898.709
301.9044,65.58734,2.110727,4.504602,1897.569
302.0568,65.13274,2.127629,4.889396,1895.281
302.2092,64.38511,2.129972,4.961494,1896.421
302.3616,62.65102,2.134112,4.263324,1901.007
302.514,59.94939,2.163061,3.907279,1925.59
302.6664,59.89495,2.158164,4.018571,1956.518
302.8188,64.94095,2.126336,3.366783,1969.91
302.9712,66.69208,2.135497,3.009081,1954.2
303.1236,69.90788,2.134306,3.895995,1927.773
303.276,67.04492,2.141294,5.011025,1919.52
303.4284,67.32494,2.129427,5.110696,1921.864
303.5808,63.86445,2.1455,4.154625,1921.864
303.7332,63.33887,2.151538,3.501981,1917.188
303.8856,64.71806,2.151911,3.85182,1914.855
304.038,66.89968,2.160767,4.218675,1917.188
304.1904,69.90864,2.146583,4.285888,1921.864
304.3428,65.29465,2.130805,4.82197,1921.864
304.4952,66.12215,2.101988,4.84108,1907.971
304.6476,61.2298,2.088937,3.594644,1895.281
304.8,64.08637,2.105837,3.452554,1895.281
304.9524,61.22468,2.114957,3.878162,1896.421
305.1048,62.73518,2.137814,5.33642,1905.638
305.2572,63.08376,2.133264,5.024659,1907.926
305.4096,64.59135,2.14031,4.443317,1898.709
305.562,68.19538,2.134374,4.316181,1897.563
305.7144,67.69542,2.130789,4.034638,1894.153
305.8668,67.08731,2.125278,2.900501,1885.09
306.0192,65.96581,2.124078,3.010139,1866.216
306.1716,67.24428,2.104168,4.345085,1836.866
306.324,66.87129,2.085402,3.575103,1819.778
306.4764,65.81487,2.069633,4.625188,1817.677
306.6288,65.29173,2.073561,5.187007,1831.512
306.7812,66.2728,2.100227,4.782239,1848.599
306.9336,68.3792,2.10991,4.260553,1850.765
307.086,69.28194,2.115454,3.981038,1849.678
307.2384,71.8397,2.098926,4.599655,1847.512
307.3908,68.06201,2.099926,5.208213,1852.972
307.5432,67.98317,2.094415,5.882349,1862.799
307.6956,63.41703,2.093791,5.265682,1869.436
307.848,64.33927,2.099508,4.866716,1871.649
308.0004,63.16206,2.104464,4.538487,1865.012
308.1528,64.86287,2.098985,4.514467,1856.225
308.3052,63.98295,2.100891,4.321498,1848.599
308.4576,63.05738,2.103186,3.973124,1843.191
308.61,62.96373,2.101587,3.568839,1836.774
308.7624,62.94091,2.095887,3.542887,1841.014
308.9148,64.01918,2.087889,3.859426,1845.334
309.0672,64.87177,2.079976,4.312183,1851.847
309.2196,66.04838,2.102165,4.154756,1851.847
309.372,65.29192,2.106182,3.922684,1847.503
309.5244,65.21669,2.100061,4.022835,1845.346
309.6768,66.11911,2.076866,3.250905,1845.346
309.8292,66.26956,2.096074,2.98953,1843.191
309.9816,66.04388,2.107519,2.767514,1841.035
310.134,66.52261,2.10827,2.761535,1841.035
310.2864,66.12333,2.092095,2.967965,1843.191
310.4388,65.93526,2.106255,3.063472,1845.346
310.5912,65.34591,2.087466,3.176193,1845.346
310.7436,65.34816,2.088798,3.045934,1845.346
310.896,63.32747,2.073763,3.003172,1845.346
311.0484,63.34006,2.088179,2.802188,1843.191
311.2008,65.21398,2.091533,3.091171,1838.889
311.3532,66.52,2.095187,2.898577,1838.889
311.5056,64.68945,2.083772,3.823037,1841.035
311.658,62.76349,2.085822,4.37121,1843.191
311.8104,63.66314,2.069531,4.137394,1857.386
311.9628,64.93897,2.073717,3.54974,1875.003
312.1152,63.86259,2.070283,2.146695,1878.341
312.2676,62.73726,2.081591,2.428529,1866.158
312.42,63.71827,2.079653,3.170258,1844.343
312.5724,67.75552,2.0984,3.619094,1825.074
312.7248,70.88769,2.074794,3.180167,1815.585
312.8772,68.55562,2.088067,3.321506,1813.494
313.0296,66.54952,2.088605,3.50134,1817.687
313.182,62.66507,2.09049,3.500803,1827.176
313.3344,62.2137,2.082852,3.573968,1836.754
