Depth (mbsf),GR,RHOB,RES,Vp
145.4104,82.02768,1.777984,1.040362,1531.147
40.7116,77.06206,1.78617,1.04043,1513.839
61.44,101.5573,1.68988,1.040493,1510.889
135.1432,76.18224,1.93815,1.040528,1527.496
60.3712,77.82896,1.64113,1.040568,1506.801
204.9988,79.23553,1.79072,1.040569,1519.299
199.6648,79.32456,1.756786,1.04058,1563.382
52.7512,79.47317,1.712216,1.040612,1517.842
333.4156,58.79419,1.844035,1.040624,1540.987
160.8028,84.6508,1.791362,1.04063,1524.926
383.86,72.52172,1.863405,1.04064,1590.098
143.2768,92.99091,1.829234,1.040651,1524.683
113.1016,84.71704,1.730202,1.040671,1555.948
48.1228,67.18161,1.341351,1.04069,1522.23
182.7484,89.31561,1.871974,1.040799,1539.127
233.1928,93.14045,1.90501,1.04082,1563.153
120.112,88.67886,1.789626,1.040856,1512.002
164.308,80.88187,1.76571,1.040861,1539.758
128.6464,91.00875,1.745627,1.040947,1511.345
142.3624,80.97796,1.743597,1.040974,1475.923
139.6192,86.26514,1.816254,1.041029,1517.762
200.884,80.37397,1.776807,1.041038,1521.031
97.1956,84.38112,1.944686,1.041077,1571.899
200.884,88.29733,1.825638,1.041088,1527.633
128.8948,71.16433,2.023732,1.041105,1705.866
243.3472,77.4135,2.003592,1.041138,1537.521
60.772,77.4135,2.003592,1.041138,1537.521
387.5176,84.74708,1.76477,1.041173,1548.703
234.9652,84.74708,1.76477,1.041173,1548.703
126.97,80.65714,1.753337,1.04119,1510.147
133.2184,87.48412,1.632339,1.041245,1477.101
271.6936,63.8424,1.844817,1.041266,1541.865
52.294,77.72437,1.759902,1.041291,1519.841
48.0268,101.9081,1.712844,1.041325,1509.272
60.9244,77.69951,2.007995,1.041326,1537.676
394.528,87.40057,1.996846,1.041345,1585.635
255.9964,87.40057,1.996846,1.041345,1585.635
81.7072,78.00637,1.794095,1.041376,1515.207
325.0336,89.66141,2.034579,1.0414,1591.735
46.5988,89.66141,2.034579,1.0414,1591.735
101.92,58.94381,1.831253,1.041406,1482.84
183.358,96.13229,1.827537,1.041466,1534.33
159.1264,81.94592,1.719009,1.041475,1485.957
207.4372,87.50522,1.767431,1.041523,1542.1
130.1704,88.22627,1.926855,1.041572,1567.531
234.8128,84.548,1.747742,1.041574,1545.658
276.0172,83.20494,1.910536,1.041601,1592.695
264.2824,72.9676,1.865551,1.041613,1596.513
107.16,99.51902,1.751362,1.04163,1526.877
322.4428,77.64507,1.882128,1.041654,1538.705
182.9008,87.89436,1.777759,1.041704,1522.97
161.5648,76.33292,1.760716,1.041761,1527.955
102.8344,65.85,1.797103,1.041769,1481.327
140.9344,81.648,2.045256,1.041779,1552.705
60.4672,86.53352,2.02303,1.041814,1575.752
135.5044,83.68956,1.828553,1.041839,1555.169
97.0432,85.47162,1.949134,1.041846,1571.718
72.7156,80.69216,1.686659,1.041851,1526.741
76.9828,76.65275,1.743532,1.041864,1513.759
146.782,94.84264,1.792211,1.041891,1519.972
147.9448,71.25024,2.109084,1.041894,1541.815
394.6804,91.62852,2.010541,1.041905,1594.388
256.4536,91.62852,2.010541,1.041905,1594.388
234.6604,84.34892,1.730714,1.041975,1546.124
75.154,89.37148,1.730401,1.042001,1506.665
110.6632,91.14726,1.835063,1.042114,1554.778
56.104,82.01608,1.807383,1.042135,1520.233
50.6176,81.12909,1.793886,1.042145,1519.197
124.0744,80.64745,1.783636,1.042219,1529.506
222.8296,85.349,1.855344,1.042244,1549.956
52.4464,94.77368,1.807282,1.042284,1503.669
210.4852,84.0274,1.804907,1.042297,1542.029
184.122,105.4941,1.799215,1.04231,1560.38
42.0832,81.81563,1.788759,1.042336,1516.217
257.5204,64.33691,1.844604,1.042349,1540.313
175.8904,83.74921,1.833432,1.04235,1548.924
147.7924,71.3262,2.109436,1.04237,1542.569
333.1108,82.90555,1.838273,1.042374,1511.632
71.7448,82.90555,1.838273,1.042374,1511.632
387.3652,84.14983,1.713686,1.042376,1548.914
234.508,84.14983,1.713686,1.042376,1548.914
164.4604,76.21336,1.763165,1.042402,1544.442
106.8532,84.81463,1.729538,1.042406,1530.504
275.0464,81.72633,1.952574,1.042426,1601.139
273.0652,90.97898,1.99986,1.042459,1553.734
149.926,90.97898,1.99986,1.042459,1553.734
121.1788,76.76418,1.789535,1.042476,1525.343
264.5308,82.28152,1.936924,1.042497,1599.021
268.1884,75.37551,1.977896,1.042578,1525.006
135.2956,75.37551,1.977896,1.042578,1525.006
151.354,84.8952,1.777866,1.042593,1522.704
341.4928,86.56211,1.953582,1.042615,1571.648
96.8908,86.56211,1.953582,1.042615,1571.648
179.0908,91.63178,1.789922,1.042646,1536.27
161.8696,83.19802,1.794204,1.042661,1530.313
235.7272,47.7708,1.716415,1.042753,1600.961
286.6288,92.32012,1.945965,1.042791,1565.43
190.6168,92.32012,1.945965,1.042791,1565.43
112.1872,91.46008,1.754718,1.042819,1520.533
201.7984,88.17037,1.7814,1.042946,1528.465
507.9136,70.11533,1.968101,1.043091,1672.94
108.016,86.41177,1.950115,1.043117,1563.606
269.1028,39.784,1.896659,1.043178,1759.196
178.6336,87.15348,1.794592,1.043228,1538.723
141.9052,90.80593,1.818196,1.043242,1515.057
155.7736,75.72603,1.811662,1.043259,1526.662
201.0364,86.02155,1.670373,1.04328,1552.944
71.4984,103.5305,1.719413,1.043336,1490.316
96.7384,87.6526,1.955661,1.043386,1571.644
324.7288,73.67276,1.886328,1.043392,1545.217
169.642,84.11692,1.803235,1.043438,1531.663
133.5232,85.93037,1.767281,1.04344,1476.128
123.4648,75.11583,1.723372,1.043518,1523.527
199.9696,80.95787,1.76296,1.043522,1527.123
127.8844,91.84201,1.751368,1.043525,1514.824
69.6676,83.97395,1.727529,1.04355,1501.598
176.6524,88.15179,1.822853,1.043573,1545.25
193.0552,93.75812,1.873673,1.043636,1556.596
51.8368,85.19702,1.707373,1.043668,1515.332
57.1708,79.84486,1.814171,1.043676,1520.997
96.3376,79.4302,1.780549,1.043693,1526.673
117.3688,91.08115,1.841775,1.043763,1516.097
52.294,89.05399,1.78715,1.043779,1503.035
146.4792,108.3503,1.814456,1.043786,1551.16
49.246,89.3931,1.780336,1.0438,1516.418
146.4772,72.37779,1.746693,1.043802,1497.847
219.3244,76.1655,1.843171,1.043805,1527.853
52.294,82.45249,1.656316,1.043859,1515.989
143.2768,76.90595,1.667371,1.043928,1472.351
78.202,77.84769,1.723468,1.043947,1515.936
112.492,86.70999,1.788471,1.043987,1518.531
170.8048,81.20902,1.770127,1.04399,1555.402
176.8048,89.72218,1.800632,1.043996,1537.396
125.1412,79.72202,1.733438,1.044066,1531.664
67.9912,81.62872,1.616902,1.04408,1508.876
128.9512,92.9217,1.70755,1.044094,1511.5
130.1724,111.3969,1.76518,1.044097,1547.847
67.8388,85.15889,1.64347,1.044116,1506.509
71.5924,82.23415,1.851913,1.044123,1511.287
163.8508,83.15271,1.755126,1.044127,1530.991
221.9152,89.161,1.836146,1.044129,1552.173
126.6652,79.1423,1.733393,1.044142,1522.643
177.262,86.28407,1.826503,1.044155,1537.084
96.586,88.7431,1.95774,1.044158,1571.705
139.5628,83.15108,2.043507,1.04416,1526.228
158.7652,76.52122,1.966951,1.044161,1572.484
167.356,72.92753,1.751137,1.044197,1525.876
200.7316,79.54725,1.794222,1.0442,1520.262
293.088,105.6076,1.798867,1.04422,1600.897
52.296,102.385,1.716454,1.044231,1499.125
256.606,92.1293,2.011935,1.044253,1598.235
60.3712,86.59262,1.780078,1.044297,1520.56
100.7572,84.80394,1.770068,1.044333,1515.814
132.8572,85.81931,1.959797,1.044336,1562.789
160.498,84.11843,1.805985,1.044336,1552.898
373.6492,84.34237,1.931129,1.044357,1581.638
193.36,84.34237,1.931129,1.044357,1581.638
193.2076,85.36565,1.926417,1.0444,1579.532
146.02,78.07428,1.692984,1.044419,1489.406
133.828,76.80689,1.761776,1.044426,1489.308
193.0552,86.38895,1.921704,1.044442,1589.828
35.9872,80.37758,1.653403,1.044445,1506.019
227.8588,77.97017,1.91409,1.044448,1527.095
55.0392,105.1781,1.733465,1.044457,1509.086
373.4968,87.41223,1.916992,1.044484,1600.26
192.9028,87.41223,1.916992,1.044484,1600.26
143.4292,95.89706,1.831357,1.044617,1526.855
79.2688,77.98511,1.775853,1.044641,1517.554
45.5884,101.6233,1.725794,1.044679,1520.013
48.3316,85.66599,1.747861,1.044697,1511.464
52.1436,97.10387,1.735821,1.044717,1494.899
54.4296,101.4324,1.697111,1.044741,1503.927
76.0684,76.74589,1.630306,1.044744,1511.919
214.1448,118.0038,1.740495,1.044753,1572.738
281.752,73.9305,1.975647,1.044758,1569.994
161.356,60.09253,1.642592,1.04481,1614.087
51.9892,88.19631,1.64914,1.044826,1515.804
46.4464,90.22604,2.031428,1.04484,1594.156
187.1116,38.79737,1.644614,1.044849,1560.332
179.8528,83.34875,1.799083,1.044856,1537.831
314.8228,81.11095,1.959467,1.044857,1600.708
275.1988,81.11095,1.959467,1.044857,1600.708
51.532,80.14545,1.79886,1.044901,1518.511
341.3404,89.8336,1.959819,1.044931,1571.866
96.4336,89.8336,1.959819,1.044931,1571.866
82.1664,111.9284,1.757232,1.04494,1514.089
97.252,77.88091,1.67062,1.044942,1527.202
136.0576,85.53881,1.967645,1.044947,1522.346
56.5048,76.6022,1.990103,1.044964,1537.579
158.212,82.50111,1.800852,1.045001,1530.751
65.5528,79.97843,1.716628,1.045006,1518.684
111.8824,91.04151,1.830872,1.04512,1546.284
120.5692,82.42487,1.775415,1.045124,1528.334
180.5584,39.39449,1.522274,1.045129,1545.17
117.5212,79.10796,1.809813,1.045195,1536.414
201.9508,93.40119,1.744117,1.045223,1462.025
161.26,79.68975,1.791033,1.045318,1507.234
127.1224,83.75591,1.767586,1.045353,1510.425
283.276,84.47525,1.895101,1.045361,1576.302
183.5104,90.70325,1.818159,1.045382,1511.106
146.1744,110.6389,1.830924,1.045387,1549.655
99.3876,103.7982,1.770992,1.045399,1525.007
239.6896,47.81926,1.705164,1.04548,1560.187
136.114,87.52378,1.730945,1.045558,1490.392
126.3604,80.13756,1.775499,1.045612,1513.42
59.4568,81.25282,1.768603,1.045621,1516.124
77.2876,76.00555,1.764636,1.045654,1513.518
245.9964,108.5248,1.747382,1.045677,1587.585
47.8744,83.03226,1.750075,1.045696,1512.405
119.8072,78.27343,1.813052,1.045804,1526.89
71.44,81.56275,1.865553,1.045877,1511.318
205.3036,69.63233,1.796164,1.045878,1524.614
162.784,90.98568,1.836285,1.045931,1526.494
79.5736,80.83736,1.675791,1.045941,1517.613
180.7108,38.09644,1.493301,1.045959,1541.167
467.0704,73.18933,1.846702,1.045971,1540.363
48.1792,101.8961,1.735357,1.046054,1508.7
230.03,92.52412,1.883977,1.04607,1629.141
242.9484,109.9039,1.805157,1.046086,1576.512
81.0976,80.26405,1.652203,1.046122,1523.222
92.8324,87.64381,1.698396,1.04614,1525.319
119.6548,78.48295,1.80809,1.046154,1525.805
41.3212,84.93579,1.810224,1.046155,1516.588
142.0576,79.08183,1.665393,1.04617,1462.662
137.0284,91.47961,1.77783,1.046187,1527.646
92.68,78.40887,1.751802,1.046223,1513.954
256.4536,44.59369,1.895932,1.046245,1851.545
59.916,104.1985,1.716046,1.04629,1513.209
241.8232,77.77575,1.998722,1.046296,1539.011
56.2,77.77575,1.998722,1.046296,1539.011
72.2584,78.45092,1.649911,1.046354,1515.811
174.3664,72.08968,1.795934,1.046354,1524.413
163.3936,84.26887,1.75527,1.046372,1534.161
86.8888,81.58424,1.752973,1.046378,1518.652
105.0264,107.1006,1.824579,1.046393,1532.643
150.0784,91.03555,1.9987,1.046431,1554.985
61.7448,103.1659,1.667156,1.046437,1510.071
345.1504,86.94186,1.955567,1.046445,1560.358
107.8636,86.94186,1.955567,1.046445,1560.358
106.7028,107.8325,1.76952,1.046451,1529.482
52.4464,81.92496,1.769615,1.046527,1520.742
70.3732,71.38956,1.996065,1.046529,1643.31
180.9196,82.59712,1.779632,1.046578,1523.65
466.918,72.28307,1.867128,1.046601,1534.908
256.7584,92.63008,2.013328,1.046612,1601.775
53.9704,83.47018,1.720101,1.046655,1508.359
75.0016,82.14924,1.737223,1.046666,1506.835
56.3524,77.18897,1.994412,1.046679,1538.261
52.1416,79.18999,1.769475,1.046696,1519.015
172.8424,80.40071,1.820763,1.046705,1502.901
81.4024,84.45396,1.832779,1.046722,1515.815
128.9512,74.63097,1.754112,1.046742,1530.097
165.9844,76.40057,1.795892,1.046779,1540.018
112.6464,113.1486,1.811535,1.046795,1535.587
164.6128,77.9623,1.765194,1.046845,1547.551
108.0744,112.365,1.783252,1.046854,1532.165
152.7256,82.65884,1.826615,1.046867,1582.171
245.6916,111.0008,1.770265,1.046879,1579.782
84.1456,85.05318,1.831795,1.046932,1521.854
326.2528,60.15,1.809163,1.046933,1541.301
92.8324,80.47314,1.745074,1.047087,1513.558
119.9596,76.44382,1.658088,1.047177,1512.585
178.786,90.28589,1.769823,1.047182,1541.268
53.818,80.32706,1.79993,1.047211,1523.341
321.5284,79.64001,1.871907,1.047305,1545.132
437.6572,62.62288,1.865391,1.047339,1554.39
124.9888,77.48056,1.753157,1.047351,1530.884
268.4932,64.84999,1.843229,1.047355,1542.658
260.416,52.54121,1.775106,1.047363,1720.252
235.936,83.54387,1.925293,1.047371,1572.304
81.5548,76.22588,1.807922,1.047386,1515.408
123.922,77.60888,1.760939,1.047389,1529.802
85.9744,84.50817,1.744454,1.047433,1515.106
59.6112,104.5657,1.737848,1.047511,1511.906
96.9472,76.92387,1.69506,1.047612,1526.131
125.9992,79.64879,2.024162,1.047615,1543.488
332.9584,80.89135,1.879193,1.047635,1511.748
71.2876,80.89135,1.879193,1.047635,1511.748
128.3416,85.42413,1.811222,1.047657,1533.446
133.828,89.25082,1.698427,1.047664,1529.552
114.78,103.9026,1.83532,1.047744,1527.521
160.6504,88.79886,1.763997,1.047801,1522.177
294.0024,114.3538,1.838311,1.047823,1589.818
55.344,98.17172,1.686836,1.04783,1513.701
301.2008,85.48679,1.826235,1.047883,1692.619
88.108,84.55956,1.669945,1.047908,1511.678
145.5628,82.17071,1.789956,1.047925,1524.738
210.1804,92.54836,1.847936,1.047996,1587.895
170.6524,81.11887,1.797043,1.048021,1554.213
52.9036,78.44539,1.665295,1.048021,1515.627
119.8072,71.10989,1.697984,1.048055,1514.296
161.4124,77.71383,1.775258,1.048071,1516.36
437.962,65.475,1.866654,1.048074,1547.827
211.552,84.38665,1.897496,1.048158,1588.903
80.0308,83.97309,1.786957,1.04817,1529.026
144.496,91.11052,1.635688,1.048187,1474.973
167.9656,77.71775,1.853193,1.048189,1535.85
51.9892,93.93916,1.672287,1.048233,1501.567
120.2644,76.34393,1.60376,1.048247,1509.895
293.3928,116.8369,1.832006,1.04826,1592.544
125.5984,73.92456,1.712601,1.048288,1513.402
184.12,92.89951,1.851207,1.048341,1539.495
207.1324,82.90647,1.770229,1.048344,1538.765
141.0868,82.56992,2.045692,1.048389,1552.433
48.484,78.86475,1.669887,1.048429,1520.818
185.5876,47.12288,1.655688,1.048434,1573.512
132.1516,85.63056,1.545723,1.048479,1477.673
120.7216,76.98562,1.660956,1.0485,1505.994
106.2456,106.089,1.780462,1.048503,1533.91
162.3268,74.59853,1.783891,1.04852,1500.3
260.7772,90.31969,1.843099,1.048536,1567.534
469.204,82.04307,1.852828,1.04858,1599.142
161.26,87.95868,1.778367,1.048582,1485.513
80.7364,1653.762,1.946933,1.048604,1575.426
54.1248,95.77905,1.696624,1.048641,1503.945
58.5424,81.94242,1.731653,1.048661,1517.349
217.744,49.6667,2.008853,1.04871,1544.141
143.5816,82.32792,1.665304,1.048745,1477.106
269.7124,39.10803,1.938761,1.048771,1675.394
50.1604,81.12294,1.791519,1.048784,1517.473
188.4832,78.82999,1.953701,1.048865,1552.611
71.44,77.0097,2.016095,1.048883,1695.36
58.0852,80.39902,1.793132,1.048934,1524.309
117.9784,90.41718,1.785858,1.048951,1514.005
104.7216,109.2354,1.809352,1.049021,1533.663
72.106,74.93661,1.799542,1.049028,1528.785
146.3268,107.5147,1.812521,1.049069,1550.967
175.5856,91.72541,1.695272,1.049082,1514.463
179.0908,84.3092,1.7426,1.049128,1521.341
57.628,78.14268,1.81366,1.049168,1524.659
57.3232,79.33112,1.81834,1.049198,1522.307
257.6728,64.18694,1.837824,1.049267,1540.313
187.7776,74.77078,1.853197,1.049297,1544.646
178.6336,86.82496,1.797596,1.049359,1538.761
168.7276,75.30035,1.746159,1.04943,1526.749
74.0872,79.45377,1.769911,1.049452,1521.597
168.2704,85.68736,1.862319,1.049479,1538.04
59.3044,83.58424,1.791723,1.049551,1516.759
141.448,82.0752,1.581649,1.049572,1481.795
52.9036,78.92377,1.716525,1.049615,1518.013
68.8492,75.71676,2.081383,1.049656,1550.909
55.6468,75.67493,1.790057,1.049671,1520.714
183.6628,96.53202,1.832482,1.04968,1516.42
293.2404,106.1842,1.814558,1.049697,1598.189
65.5528,87.26119,1.81676,1.049728,1522.167
161.5648,82.93646,1.801747,1.049741,1556.181
269.4076,36.47874,1.910275,1.049783,1681.616
135.6568,82.43285,1.73607,1.049787,1526.071
107.7112,85.74488,1.936743,1.049792,1557.658
205.1512,81.84855,1.792424,1.049799,1520.718
42.5404,84.11318,1.79227,1.049829,1514.698
385.2316,84.21754,1.924269,1.04986,1555.412
228.1072,84.21754,1.924269,1.04986,1555.412
76.68,93.73785,1.802276,1.049863,1517.182
228.2596,85.06207,1.910162,1.049952,1555.729
322.5952,76.77253,1.881362,1.049975,1538.99
264.226,90.55405,2.018996,1.049993,1544.125
123.4084,90.55405,2.018996,1.049993,1544.125
263.2156,77.33875,1.866815,1.050001,1597.849
464.9368,72.3,1.874349,1.050032,1547.301
234.3556,86.01158,1.736047,1.050085,1551.456
243.9568,80.59966,2.018436,1.050091,1538.605
62.6008,80.59966,2.018436,1.050091,1538.605
131.0848,85.50096,1.864484,1.050101,1557.298
125.0848,81.18543,2.008659,1.050141,1546.211
220.696,80.69469,1.884988,1.050205,1530.612
269.56,84.06305,2.038554,1.05024,1527.796
139.4104,84.06305,2.038554,1.05024,1527.796
70.2772,80.01533,1.70352,1.050317,1504.012
55.342,80.62653,1.777018,1.050317,1523.168
57.4756,82.60381,1.818624,1.050322,1523.984
80.2792,1479.772,1.981311,1.050355,1588.781
111.5796,107.6251,1.796749,1.050367,1523.934
96.3376,81.42033,1.703963,1.050385,1522.123
467.2228,70.04012,1.838898,1.050388,1545.265
161.8696,86.39277,1.792951,1.050406,1556.414
168.5752,82.963,1.849769,1.050419,1545.006
227.7064,82.42733,1.927022,1.050421,1532.817
54.4276,85.95796,1.630642,1.050439,1510.132
71.8012,76.14839,1.764347,1.050441,1514.293
176.3476,95.19418,1.752487,1.050461,1523.579
213.3244,83.4538,1.908671,1.050491,1551.535
243.1008,115.1331,1.804622,1.050516,1574.339
113.7112,90.3948,1.762888,1.050534,1521.84
155.6212,79.42441,1.811219,1.050535,1526.61
239.2324,94.16073,1.887051,1.050541,1558.267
162.4792,85.97012,1.770105,1.050574,1509.415
53.2084,80.33636,1.691486,1.050599,1512.771
42.5404,94.67364,1.571213,1.050612,1518.941
74.8492,77.09892,1.730835,1.050633,1507.283
64.1248,85.40417,2.058654,1.050636,1545.795
60.8304,99.69747,1.783979,1.05064,1516.533
285.466,85.80823,1.855995,1.050646,1569.721
50.4652,96.67546,1.659867,1.050665,1502.205
268.4932,87.22833,1.944782,1.050707,1518.45
136.21,87.22833,1.944782,1.050707,1518.45
114.3228,105.7544,1.851956,1.050783,1529.641
176.5,86.83855,1.809827,1.050793,1543.486
132.6088,84.00122,1.527369,1.050872,1478.671
70.4296,90.14413,1.721275,1.050936,1507.027
106.398,105.2034,1.770761,1.051008,1533.494
128.6464,71.02148,1.753345,1.051012,1530.26
70.7344,87.10867,1.685262,1.05102,1513.35
221.7628,77.54689,1.870594,1.051053,1482.642
118.1308,79.94718,1.804219,1.051059,1523.707
120.7216,79.88908,1.782769,1.051075,1527.723
245.176,73.93697,2.022985,1.05114,1545.478
66.2584,73.93697,2.022985,1.05114,1545.478
249.5956,47.48694,1.843012,1.051156,1677.743
115.9992,88.86508,1.777279,1.051216,1529.962
56.868,103.1668,1.716217,1.051263,1511.557
188.8444,76.50056,1.89671,1.051394,1551.005
92.5276,87.37913,1.685429,1.051423,1514.421
162.784,82.25755,1.802411,1.05146,1530.145
55.9516,73.49191,1.598048,1.051465,1506.866
320.9188,79.04238,1.858689,1.051481,1545.7
187.168,85.77264,1.849773,1.051484,1541.182
158.3644,82.44586,1.654222,1.051507,1478.402
59.914,77.46943,1.640889,1.051564,1507.162
75.6112,81.22993,1.832618,1.05158,1526.535
110.968,82.91821,1.807479,1.051583,1523.408
169.3372,75.86386,1.785478,1.051657,1530.564
364.5052,66.66842,1.886763,1.051683,1550.65
165.928,66.66842,1.886763,1.051683,1550.65
110.208,97.55664,1.818955,1.051745,1539.514
217.0384,89.72234,1.864935,1.051768,1576.933
222.5248,87.49328,1.838479,1.051782,1550.894
60.2188,76.91344,1.639036,1.051816,1506.624
179.2432,84.41628,1.815846,1.051823,1534.794
187.4728,90.01734,1.835624,1.051838,1542.896
193.2076,95.10479,1.861529,1.051845,1557.005
48.1792,79.40308,1.653744,1.051885,1520.235
247.8252,107.6806,1.714651,1.051887,1593.319
63.5716,83.70633,1.697663,1.05193,1505.84
138.0952,82.81008,1.699741,1.051977,1486.926
182.2912,83.23412,1.781397,1.051979,1523.571
48.3316,98.84596,1.739627,1.052068,1507.453
54.4276,84.03245,1.79226,1.052076,1524.196
239.3848,93.20076,1.86834,1.052107,1552.781
109.9032,97.26573,1.819612,1.052128,1535.036
48.7888,83.44196,1.773466,1.052155,1516.869
188.9968,51.89912,1.853923,1.052265,1524.411
149.2204,77.35233,1.739973,1.052347,1483.526
83.8408,80.97831,1.837245,1.052361,1519.645
292.8772,94.6769,1.846858,1.052366,1588.805
71.7448,71.0211,1.999242,1.052367,1709.742
364.3528,63.34669,1.962962,1.052374,1554.076
165.4708,63.34669,1.962962,1.052374,1554.076
139.4668,84.13808,1.82015,1.052386,1519.323
182.9008,86.74607,1.863607,1.052391,1538.677
148.6108,90.658,1.822396,1.052416,1528.174
222.8296,77.84203,1.880028,1.052523,1504.856
55.1332,71.6453,1.796953,1.052572,1586.682
364.2004,66.50425,1.9372,1.052581,1562.139
165.0136,66.50425,1.9372,1.052581,1562.139
47.1124,79.01717,1.778243,1.052599,1519.842
55.7992,63.27046,1.607808,1.052624,1507.029
219.6292,81.26142,1.865311,1.052669,1542.669
388.8892,95.1207,1.905763,1.052686,1565.399
239.08,95.1207,1.905763,1.052686,1565.399
104.2644,106.7313,1.815549,1.052708,1535.567
64.6384,82.14809,1.717558,1.052717,1515.109
105.4252,88.65106,1.953561,1.05274,1554.354
220.1824,88.66261,1.951485,1.05274,1591.854
91.3084,83.9849,1.77236,1.052771,1526.602
50.6176,95.92097,1.668852,1.05281,1503.202
163.0888,75.21685,1.786474,1.052817,1531.618
53.056,81.23209,1.812175,1.052824,1521.763
162.6316,79.82078,1.781752,1.052833,1530.861
327.6244,71.55741,1.823297,1.052866,1577.734
55.2856,71.55741,1.823297,1.052866,1577.734
298.61,84.12003,1.850524,1.052896,1683.323
118.588,77.66067,1.800579,1.052941,1527.206
179.548,87.48754,1.832364,1.052956,1536.454
163.546,78.96395,1.758735,1.052958,1533.815
54.8848,72.22012,1.744685,1.052964,1514.078
136.4188,83.3651,1.686805,1.052988,1529.053
162.6316,82.03944,1.772542,1.053096,1524.978
54.2752,77.61942,1.699771,1.053139,1511.094
107.5588,84.5479,1.91792,1.053156,1554.918
48.9412,76.91344,1.681364,1.053159,1524.305
55.438,72.37282,1.851556,1.05316,1567.881
50.1604,92.28212,1.652138,1.053165,1502.719
423.9412,69.44655,1.886262,1.053175,1593.585
62.296,81.276,1.970541,1.053183,1558.692
55.0372,76.56553,1.707796,1.053183,1498.73
176.1952,92.56512,1.819967,1.053192,1546.715
90.6988,81.87886,1.752951,1.053205,1527.794
329.758,68.86698,1.869072,1.053216,1539.669
199.0552,83.71326,1.845125,1.053231,1587.674
161.1076,78.07058,1.79935,1.053239,1510.668
57.7804,84.78043,1.816693,1.053245,1524.702
48.484,91.62844,1.736628,1.053277,1505.619
54.0664,78.67652,1.916733,1.053295,1538.653
165.07,79.95767,1.861006,1.053319,1534.995
50.4652,81.86073,1.800943,1.053327,1519.147
164.308,74.37251,1.826972,1.053367,1539.717
58.0852,77.48193,1.705145,1.053372,1515.607
135.8092,82.336,1.749477,1.053384,1465.507
233.9548,97.81689,1.905871,1.053416,1565.362
168.4228,80.21078,1.799625,1.053419,1523.953
241.0612,78.95908,1.917196,1.053449,1538.407
53.914,78.95908,1.917196,1.053449,1538.407
123.5608,88.55517,2.022565,1.053497,1543.973
77.536,41.17265,1.823927,1.053561,1696.892
146.3248,74.49063,1.728576,1.053572,1496.05
53.7616,80.72964,1.956795,1.053602,1538.005
182.1388,74.07858,1.796285,1.053633,1535.369
234.412,84.88545,1.860319,1.053639,1567.32
138.4,92.56654,1.822201,1.053656,1537.098
125.9032,77.76742,1.768488,1.053696,1530.915
48.7888,82.03602,1.674052,1.0537,1522.385
52.5988,91.99653,1.78556,1.053724,1503.704
131.542,85.01662,1.704864,1.053732,1520.841
132.7612,87.69563,1.654875,1.05376,1524.56
428.5132,67.34647,1.893503,1.053762,1606.413
105.4816,79.94447,1.80914,1.053762,1539.216
171.6232,90.29395,1.83336,1.053814,1538.706
139.6192,92.12936,1.852571,1.053862,1523.953
56.4088,86.48721,1.794353,1.053871,1518.469
88.2604,82.31599,1.680122,1.053909,1517.711
69.058,75.93053,1.738305,1.053964,1514.189
127.1224,74.44342,1.719666,1.054004,1527.2
110.8156,88.07525,1.806145,1.05401,1547.686
223.1344,89.31062,1.842117,1.054053,1548.78
152.116,86.06787,1.766085,1.054057,1505.782
165.2224,82.60035,1.863771,1.054062,1535.743
57.0184,79.04259,1.80647,1.054143,1520.561
197.9884,86.26211,1.81112,1.054208,1563.074
52.9036,84.97394,1.797928,1.054225,1522.622
98.776,78.32795,1.840333,1.054235,1532.009
140.0764,86.62921,1.864414,1.054265,1529.218
42.0832,91.37218,1.596149,1.054287,1511.43
117.9784,75.98213,1.812597,1.054331,1524.376
206.6752,79.34077,1.817393,1.054346,1539.329
100.6048,84.96974,1.771603,1.054387,1509.964
186.7108,92.11121,1.841203,1.054416,1542.392
52.7512,82.64078,1.787982,1.054423,1522.551
162.9364,85.85527,1.83877,1.05443,1527.045
160.6504,84.94349,1.78584,1.054432,1553.124
171.6232,82.52991,1.802624,1.054458,1481.706
83.2312,85.91863,1.820483,1.054483,1520.618
336.4636,67.56458,1.852649,1.054525,1541.843
179.3956,73.47923,1.811861,1.054565,1517.516
132.4564,85.80622,1.648295,1.054577,1520.676
268.9504,39.59867,1.898676,1.054589,1807.78
139.924,83.99587,1.843803,1.054598,1528.13
240.7564,109.7494,1.966118,1.054671,1546.471
136.0576,63.96901,2.04612,1.054679,1744.776
172.3852,77.30805,1.75201,1.054684,1503.876
467.3752,76.49358,1.840233,1.054729,1550.381
164.6128,76.10719,1.846658,1.054739,1533.604
99.0828,90.75478,1.799165,1.054765,1527.774
48.7888,72.02391,1.730687,1.054766,1515.797
113.5588,86.25816,1.790517,1.054772,1521.011
54.2752,81.9939,1.783051,1.054788,1524.281
56.866,86.95348,1.805099,1.054808,1520.485
238.9276,96.08068,1.886101,1.054839,1573.256
257.2156,64.88687,1.857415,1.054856,1540.653
202.5604,97.51289,1.823044,1.054857,1501.406
143.4292,78.94691,1.663536,1.054861,1473.676
130.3248,109.8795,1.770727,1.054892,1549.799
69.82,83.48652,1.625971,1.054902,1507.137
201.646,91.00285,1.734711,1.05491,1477.78
