Depth (mbsf),GR,Vp,RES,RHOB
229.3848,100.9121,1563.359,0.879405,1.692604
241.6708,83.09453,1580.489,0.879413,1.97306
73.63,80.11086,1521.3,0.879419,1.729869
161.5084,59.82126,1621.989,0.87945,1.606987
207.2868,106.1464,1590.354,0.879452,1.765601
235.7272,76.02482,1555.431,0.879474,1.919437
334.6348,85.82999,1590.869,0.879599,1.993265
76.3168,85.82999,1590.869,0.879599,1.993265
58.5444,97.38171,1496.882,0.879717,1.630008
219.5728,53.28,1568.419,0.879722,1.74209
248.8336,85.89673,1570.903,0.87973,1.959478
120.5712,100.5684,1507.737,0.879774,1.723986
205.3056,112.2325,1554.786,0.879786,1.674166
113.1036,94.90712,1517.724,0.87982,1.778948
249.9588,100.5864,1564.577,0.880009,1.70793
327.9876,101.5635,1602.617,0.880064,1.734466
229.842,108.6868,1562.092,0.880089,1.722104
138.8592,103.2178,1523.16,0.880092,1.693398
48.6364,79.97912,1485.677,0.880206,1.610456
189.9132,106.6187,1544.373,0.880252,1.672789
38.578,86.4371,1493.563,0.880312,1.648037
434.152,61.8856,1534.8,0.88034,1.395691
97.348,60.29437,1461.807,0.880346,1.670277
320.9772,103.5288,1589.226,0.880352,1.734433
223.4412,110.2509,1563.14,0.880365,1.673092
168.0616,72.43377,1570.654,0.880469,1.893283
251.4828,104.4541,1517.544,0.880526,1.667266
337.0732,92.02924,1569.215,0.880535,1.87549
83.632,92.02924,1569.215,0.880535,1.87549
431.5612,61.3354,1560.968,0.880553,1.938982
138.2496,105.4108,1525.348,0.880573,1.705137
48.1812,96.60836,1481.322,0.880582,1.609443
38.7304,83.3331,1493.972,0.880602,1.649338
39.9496,76.84229,1515.65,0.880603,1.662946
42.9976,81.45094,1493.57,0.880616,1.579911
86.2228,100.9981,1559.675,0.880647,1.922073
251.3304,102.5753,1522.817,0.880697,1.682402
143.2768,75.50554,1528.335,0.880697,1.706955
61.438,77.45504,1497.196,0.880739,1.650203
120.4188,102.1557,1509.079,0.88079,1.738518
329.5116,97.2048,1619.507,0.880803,1.730338
49.3984,82.6992,1492.529,0.880812,1.662874
254.32,82.68051,1576.786,0.880819,2.009294
45.2836,72.51617,1488.564,0.880903,1.634652
179.2452,97.65502,1536.909,0.880917,1.710033
172.0824,106.4859,1538.528,0.880923,1.684439
131.542,83.18721,1510.6,0.880936,1.435649
254.4724,82.4234,1576.656,0.880975,2.005041
184.8256,113.4921,1568.2,0.88104,1.935766
1094.188,83.93376,1488.975,0.881051,1.55166
228.9276,105.8786,1569.128,0.881065,1.706249
48.7888,81.52857,1488.922,0.8811,1.611326
192.1408,41.09381,1572.741,0.881101,1.645216
43.912,75.14556,1500.299,0.881105,1.560248
394.0708,82.16628,1576.598,0.881131,2.000787
254.6248,82.16628,1576.598,0.881131,2.000787
139.6212,98.19746,1532.14,0.881155,1.687952
46.5048,94.1466,1482.78,0.881205,1.589042
197.076,95.86108,1566.091,0.881241,1.679313
54.4276,76.24523,1491.648,0.881244,1.592431
44.9788,79.31523,1488.345,0.881254,1.685587
57.7804,74.65017,1498.865,0.881262,1.614357
194.1784,83.632,1491.062,0.88127,1.5617
254.7772,82.20644,1576.74,0.881287,1.99987
40.5592,75.38486,1490.193,0.8813,1.593145
68.6028,97.31319,1480.537,0.881345,1.656488
121.3332,103.5716,1516.729,0.881375,1.673806
57.9348,93.5067,1486.927,0.881377,1.662433
209.5144,79.87059,1666.177,0.881417,2.015953
327.6828,108.4356,1600.538,0.881461,1.733626
44.3692,76.21893,1477.643,0.881502,1.609584
45.8932,76.43517,1480.313,0.881523,1.623177
217.4976,108.041,1562.571,0.881626,1.734693
165.3768,108.2666,1537.746,0.881639,1.731351
242.89,92.68019,1572.061,0.881647,1.760376
181.074,99.36012,1546.786,0.88166,1.606073
142.972,70.99302,1530.216,0.881696,1.722158
308.9376,100.9321,1564.76,0.881706,1.750731
167.452,51.14756,1582.659,0.881708,1.460299
84.6988,96.68315,1555.277,0.881737,1.927395
164.4624,97.25014,1535.064,0.881783,1.645086
298.5744,104.6933,1585.518,0.881788,1.758394
326.7684,97.783,1604.648,0.881857,1.737969
431.866,64.74558,1557.635,0.881886,1.898901
122.0952,97.24792,1522.729,0.88196,1.676593
211.2492,101.9622,1557.256,0.882055,1.610414
1093.883,76.20852,1485.404,0.88208,1.524541
120.876,94.24028,1513.018,0.882099,1.693146
167.9092,71.8309,1572.471,0.882139,1.909884
47.5716,102.5316,1481.936,0.882154,1.621676
279.6768,104.083,1577.8,0.882156,1.695468
76.4692,85.46143,1590.671,0.882177,1.98259
43.15,84.85274,1495.265,0.88231,1.580701
244.6248,94.2765,1571.375,0.882351,1.680491
58.6968,105.3726,1497.394,0.882352,1.62891
266.8168,92.18254,1587.606,0.882413,1.862508
292.7248,92.75044,1587.736,0.882428,1.848621
184.3684,38.0979,1582.481,0.882433,1.548357
232.4328,103.2528,1561.434,0.882575,1.666617
197.074,89.96819,1530.901,0.882597,1.717461
257.9776,89.57014,1596.773,0.882605,1.982988
223.3828,65.15715,1532.817,0.882661,1.944223
223.3828,78.19489,1575.968,0.882693,2.017937
409.6156,52.3933,1563.922,0.882695,1.793799
219.4204,52.3933,1563.922,0.882695,1.793799
328.2924,103.7995,1606.809,0.882702,1.717604
236.9464,72.98229,1568.639,0.882757,1.880459
44.8264,76.73933,1502.65,0.88278,1.57125
215.6104,62.45783,1561.391,0.882814,1.898793
217.8024,102.0024,1566.032,0.882841,1.737692
1097.693,76.52077,1488.64,0.88289,1.52564
229.842,104.3543,1558.543,0.882942,1.646416
54.58,79.6097,1491.197,0.883033,1.593867
202.8088,79.09558,1556.408,0.883052,1.938176
51.3232,81.1059,1520.447,0.883089,1.988046
328.14,99.21497,1605.112,0.883139,1.731316
124.3812,102.0484,1514.692,0.883158,1.671524
40.864,74.74142,1490.337,0.883172,1.600635
320.6724,101.2122,1585.875,0.883205,1.719787
142.8196,72.88704,1528.849,0.883216,1.716041
45.2856,102.5355,1482.073,0.88323,1.62519
251.178,99.2968,1523.883,0.883318,1.688547
152.2704,102.7081,1525.902,0.883342,1.700831
297.66,110.1508,1555.65,0.883343,1.736197
53.6656,80.66313,1491.178,0.883355,1.543894
229.9944,107.3314,1558.171,0.883402,1.653086
47.4192,101.4416,1478.524,0.883431,1.660297
42.8452,83.01058,1493.286,0.883438,1.576882
121.4856,107.6915,1516.222,0.88346,1.68536
196.9236,97.71667,1564.873,0.883465,1.621598
50.1604,73.82439,1502.499,0.883496,1.518253
184.978,112.7974,1568.199,0.883551,1.939864
121.4856,96.51027,1534.405,0.883593,1.811188
323.5096,91.93119,1563.934,0.883629,1.905527
42.0268,91.93119,1563.934,0.883629,1.905527
65.1916,99.42348,1554.256,0.883647,1.852167
89.632,71.25437,1499.398,0.88365,1.66335
236.032,72.60614,1564.518,0.883658,1.876819
135.0492,99.85998,1527.228,0.883681,1.679053
43.3024,74.56535,1485.53,0.883685,1.643572
236.0904,105.3722,1567.193,0.883715,1.671886
40.5592,82.52094,1491.733,0.883735,1.633613
212.1616,79.16402,1499.098,0.883736,1.778088
46.0456,74.4648,1481.973,0.88378,1.626546
139.4688,97.53022,1532.542,0.883813,1.694901
365.1148,71.22803,1573.032,0.883816,1.926486
167.7568,71.22803,1573.032,0.883816,1.926486
43.6072,83.36626,1486.488,0.883844,1.555061
41.1688,73.68044,1492.05,0.883857,1.628412
81.6508,1305.476,1569.673,0.883876,1.921163
47.4192,92.50636,1484.292,0.883914,1.611647
52.6948,79.02693,1699.477,0.883914,1.987097
217.65,113.5822,1563.425,0.883928,1.736177
252.1864,77.36868,1576.064,0.883976,2.035036
89.1768,95.14671,1506.941,0.883981,1.692902
261.846,101.5939,1569.002,0.88399,1.762425
54.8868,96.1631,1500.051,0.884001,1.662223
83.4796,91.31536,1569.373,0.884048,1.860553
88.87,76.67875,1498.974,0.884058,1.696673
97.6528,63.59999,1465.009,0.884078,1.662802
61.7428,80.70144,1497.427,0.884092,1.65328
78.5088,100.0831,1507.546,0.884153,1.685072
84.8512,99.52208,1557.676,0.884193,1.919179
187.4728,88.18377,1549.926,0.884257,1.625184
46.6552,84.38216,1491.874,0.884272,1.604795
391.0228,113.8188,1566.978,0.884318,1.980022
245.4808,113.8188,1566.978,0.884318,1.980022
273.9796,85.37608,1545.888,0.884319,1.985599
329.8164,98.80163,1619.969,0.884355,1.740195
382.9456,86.5229,1574.033,0.884458,1.966516
221.2492,86.5229,1574.033,0.884458,1.966516
216.7356,104.5248,1560.118,0.884509,1.714947
278.4576,114.8555,1552.268,0.884576,1.734107
280.7436,101.7122,1573.981,0.88461,1.721918
138.7068,92.62873,1522.089,0.884632,1.695164
279.5244,108.0706,1576.495,0.884636,1.702462
73.7844,108.4862,1486.411,0.884678,1.699267
268.798,64.05,1541.615,0.884731,1.839251
76.6216,85.09287,1590.413,0.884768,1.971914
212.1636,109.8364,1562.736,0.884786,1.681871
238.1656,81.69147,1573.524,0.884795,1.527503
89.4796,78.67941,1499.093,0.884821,1.662333
39.0352,86.8758,1495.678,0.884822,1.641989
49.0936,78.36263,1496.638,0.884864,1.649
216.0676,73.35629,1555.898,0.884884,1.890891
281.9628,99.62005,1566.383,0.884888,1.722537
45.436,86.24993,1490.794,0.884916,1.683409
58.2396,94.29933,1489.35,0.884961,1.637235
332.1024,107.8771,1592.657,0.884965,1.734548
62.8096,83.37101,1495.239,0.885048,1.628193
198.9048,104.9415,1563.993,0.885053,1.738206
195.1888,47.75,1637.257,0.885105,1.714606
278.0944,86.00674,1589.344,0.885108,1.942903
254.988,103.8682,1477.316,0.885163,1.680223
52.4484,100.921,1488.185,0.885163,1.61844
240.1468,102.819,1545.323,0.885165,1.89672
175.2828,79.23953,1539.901,0.885176,1.666398
91.3084,75.41407,1503.426,0.885221,1.678216
54.8848,76.80215,1490.626,0.885228,1.596336
60.3712,82.25453,1496.069,0.88523,1.644729
224.2032,104.9116,1555.006,0.885247,1.66646
173.7588,98.43847,1548.629,0.885262,1.715641
302.994,105.4215,1533.086,0.885264,1.7084
200.4288,99.54882,1566.011,0.885282,1.725585
65.344,95.7547,1559.46,0.885333,1.907005
290.4388,94.43686,1554.632,0.885417,1.855652
45.7428,93.36277,1487.42,0.885435,1.656426
121.8844,88.87524,1548.091,0.885446,1.973422
138.0972,101.4333,1526.951,0.885461,1.703151
194.788,88.07906,1505.117,0.885498,1.61744
167.6044,71.65253,1572.399,0.885498,1.916189
312.0796,90.33514,1587.367,0.885528,1.854602
266.9692,90.33514,1587.367,0.885528,1.854602
218.8108,78.6811,1556.651,0.885536,1.948748
219.268,51.8993,1559.504,0.885642,1.824877
240.6624,99.0952,1584.739,0.885656,1.674771
49.7052,94.42149,1481.547,0.885668,1.599466
339.2068,86.86726,1576.52,0.885669,1.84324
90.0328,86.86726,1576.52,0.885669,1.84324
165.6816,99.37968,1536.283,0.885683,1.717469
45.1312,80.91172,1487.778,0.885724,1.684978
194.4832,75.69855,1584.745,0.885728,1.697815
324.9396,99.69965,1615.56,0.885833,1.749192
208.1428,90.27872,1598.284,0.885842,1.911658
58.0872,89.30171,1486.571,0.885872,1.64825
400.4716,86.48348,1545.928,0.885878,2.00236
273.8272,86.48348,1545.928,0.885878,2.00236
62.0476,77.54539,1497.043,0.88588,1.64323
236.6416,76.51025,1555.357,0.885882,1.72535
79.822,957.8043,1591.121,0.88597,1.944203
185.1304,35.89645,1549.8,0.885987,1.499774
240.3576,101.5874,1582.579,0.886038,1.649259
284.8,112.1026,1568.161,0.886071,1.943961
185.1304,112.1026,1568.161,0.886071,1.943961
43.7596,82.48051,1499.619,0.88608,1.536786
63.1144,85.84543,1494.214,0.886099,1.626244
76.6216,80.49399,1562.554,0.886102,2.059952
336.4636,1131.333,1569.645,0.88616,1.927065
81.8032,1131.333,1569.645,0.88616,1.927065
324.33,103.8512,1614.172,0.886188,1.796561
184.2744,111.0664,1547.818,0.886194,1.70447
41.9308,84.13253,1493.499,0.886207,1.645872
41.1688,73.76334,1489.399,0.886238,1.639641
221.0968,87.50174,1573.098,0.886249,1.967919
49.6468,78.62735,1508.728,0.886257,1.832405
61.1332,80.12814,1496.62,0.886273,1.63913
378.9832,78.61777,1660.784,0.886307,2.016591
209.362,78.61777,1660.784,0.886307,2.016591
63.5716,77.53162,1493.459,0.886316,1.620862
231.366,108.5146,1544.336,0.886332,1.633126
243.4056,112.4536,1566.954,0.886379,1.737172
223.5936,113.2846,1558.771,0.886433,1.668731
281.8104,105.7687,1568.138,0.886475,1.735796
53.9724,97.85571,1481.209,0.886524,1.643943
90.1852,86.83955,1574.71,0.886559,1.850615
211.554,105.3216,1563.745,0.886575,1.674725
337.5304,102.361,1560.104,0.886659,1.910963
85.0036,102.361,1560.104,0.886659,1.910963
139.0116,105.7732,1525.927,0.886718,1.704172
261.3888,110.8053,1569.095,0.886723,1.720626
312.3844,83.07558,1576.719,0.886726,1.843742
267.8836,83.07558,1576.719,0.886726,1.843742
160.9572,99.25578,1540.08,0.886756,1.714502
254.9296,82.2466,1577.139,0.8868,1.998953
240.51,102.4456,1583.836,0.88687,1.666956
233.2888,83.10903,1507.194,0.886874,1.37986
81.9556,956.124,1569.537,0.886923,1.918745
179.0928,106.3248,1537.511,0.887017,1.6915
44.674,76.52412,1478.579,0.88705,1.608987
177.5688,103.7211,1538.16,0.887123,1.667994
38.8828,81.16751,1472.681,0.887193,1.52988
166.4436,110.867,1538.865,0.887221,1.713736
48.484,82.94341,1497.727,0.887222,1.648913
43.4548,80.40104,1498.768,0.887265,1.568041
223.84,63.48055,1534.011,0.887274,2.005937
37.6636,83.25729,1493.514,0.887278,1.654393
334.7872,84.72431,1589.857,0.887372,1.961239
76.774,84.72431,1589.857,0.887372,1.961239
273.6748,84.07579,1546.007,0.887443,2.017325
195.0928,85.59952,1513.808,0.88745,1.544499
90.3376,86.81186,1573.669,0.887451,1.857991
60.8284,77.90024,1497.003,0.887483,1.642546
230.7564,103.532,1564.491,0.887526,1.743698
267.7312,84.61982,1579.643,0.887542,1.850129
281.5056,107.3123,1571.842,0.88758,1.745368
83.3272,90.60148,1568.619,0.887583,1.845615
314.8812,109.6451,1586.301,0.887587,1.758559
282.2676,101.1383,1568.983,0.887602,1.719904
54.7344,99.79419,1497.504,0.88763,1.667516
61.5904,78.26703,1497.575,0.887648,1.655766
45.1312,76.61948,1503.624,0.887677,1.561794
82.108,780.9149,1569.227,0.887687,1.910425
49.0936,79.03493,1485.193,0.887744,1.640828
119.0452,80.01527,1516.38,0.88785,1.686791
283.6392,102.5975,1571.969,0.887853,1.719202
189.3036,102.1943,1558.493,0.887868,1.629533
1097.54,79.04013,1487.664,0.887945,1.530235
45.5884,80.30145,1486.631,0.887949,1.631843
134.7444,104.6944,1523.834,0.887995,1.740495
184.4268,104.8977,1548.875,0.888006,1.706234
275.8668,104.7941,1545.891,0.888019,1.72466
220.9444,88.48059,1572.28,0.888047,1.969321
211.4016,107.9722,1546.569,0.888123,1.708741
140.5336,77.24475,1521.023,0.888173,1.719571
59.3064,96.86497,1500.784,0.88819,1.645432
38.1208,79.41823,1494.036,0.888221,1.648545
300.1924,93.26321,1584.887,0.888261,1.96317
48.484,79.81508,1482.485,0.888307,1.615303
339.3592,86.78416,1573.002,0.888345,1.865366
90.49,86.78416,1573.002,0.888345,1.865366
31.4152,76.44904,1485.9,0.888354,1.523749
217.0404,113.8378,1564.605,0.888409,1.724694
336.616,605.7057,1568.523,0.888453,1.902105
82.2604,605.7057,1568.523,0.888453,1.902105
30.8056,76.99834,1480.296,0.888584,1.559979
60.5236,75.89715,1496.45,0.888634,1.640243
267.1216,89.45953,1586.848,0.888659,1.857369
94.6612,70.35867,1512.284,0.888674,1.695069
239.5956,104.7198,1568.079,0.888689,1.760696
430.0372,66.18948,1573.059,0.88874,2.045257
39.9496,91.22743,1492.969,0.888757,1.650943
279.8292,104.7066,1580.533,0.888805,1.698282
100.9116,89.95695,1525.284,0.888819,1.761753
45.532,71.44544,1568.63,0.888829,1.908514
46.198,77.56608,1491.752,0.888841,1.631828
243.7104,103.0125,1569.158,0.88888,1.751184
124.9908,99.61777,1519.474,0.888883,1.68033
60.2188,82.49757,1495.827,0.888976,1.645757
193.7212,85.00977,1496.948,0.88899,1.700166
48.9412,78.21526,1487.79,0.888993,1.622689
33.8536,80.54977,1485.385,0.889028,1.596968
43.7596,73.27959,1484.411,0.889037,1.663512
242.6436,108.2029,1572.729,0.889089,1.763831
98.2624,60.25,1461.807,0.889123,1.68416
85.156,104.5256,1561.854,0.889138,1.907998
139.3164,101.9409,1532.142,0.889139,1.704249
155.7756,107.6004,1537.238,0.889143,1.712389
298.422,101.033,1588.723,0.889175,1.756226
82.4128,432.6646,1567.326,0.889219,1.894506
90.6424,86.43736,1572.26,0.88924,1.879124
121.1808,103.7502,1516.9,0.88928,1.676869
91.7092,86.59505,1498.205,0.889336,1.954135
219.174,104.6306,1566.232,0.889417,1.724234
212.7732,113.4482,1559.624,0.889462,1.673365
93.5944,77.22116,1503.966,0.889533,1.733148
221.0968,48.06524,1588.472,0.889598,1.560515
46.3504,82.93952,1496.055,0.889644,1.623011
124.2288,103.5659,1514.17,0.889664,1.666126
82.3168,87.11972,1512.682,0.889741,1.652801
174.8256,97.22089,1552.693,0.889741,1.716156
53.2104,107.1744,1481.145,0.889744,1.663191
50.77,80.5676,1502.899,0.889765,1.738581
223.2888,109.5271,1562.45,0.889768,1.678216
177.7212,102.7163,1539.088,0.889777,1.667055
382.7932,89.45943,1572.622,0.889851,1.970724
220.792,89.45943,1572.622,0.889851,1.970724
59.6112,98.84608,1501.563,0.889856,1.645488
76.9264,85.8412,1588.668,0.889988,1.956088
254.3784,99.19947,1481.198,0.890012,1.665246
333.1108,64.94654,1541.14,0.890014,1.85796
44.8264,78.11681,1482.489,0.890031,1.616948
48.9432,95.31273,1482.84,0.890034,1.616638
127.5232,71.91095,1700.147,0.890043,2.04665
231.5184,115.7932,1569.678,0.89005,1.67558
47.5696,85.01751,1474.961,0.890082,1.610546
137.7924,104.2689,1528.259,0.890108,1.678922
90.7948,86.09055,1571.13,0.890137,1.892881
66.772,79.41702,1494.121,0.890147,1.652703
89.0224,68.78633,1498.659,0.890198,1.677714
303.2404,89.43384,1564.807,0.890216,1.750767
240.4516,89.43384,1564.807,0.890216,1.750767
49.246,79.40076,1496.422,0.890257,1.63846
37.9684,74.50253,1493.88,0.890279,1.648773
74.0892,102.4372,1486.049,0.890348,1.685188
47.1124,81.22959,1483.279,0.89035,1.641439
127.2768,89.11198,1542.564,0.890352,1.725863
37.816,80.70538,1493.748,0.890394,1.649053
50.772,98.07086,1479.469,0.890405,1.661846
94.8136,71.76704,1514.155,0.890428,1.709807
63.4192,78.09551,1494.052,0.890456,1.6257
45.7408,74.53291,1484.518,0.890492,1.626516
299.946,97.61826,1528.209,0.890492,1.740007
250.9672,46.41779,1647.472,0.890551,1.771272
137.3332,77.98833,1513.533,0.890552,1.729564
242.796,111.076,1570.679,0.890567,1.750258
245.3284,112.6033,1566.233,0.890585,1.975474
141.1432,68.72297,1517.983,0.890587,1.703166
1093.578,80.5144,1482.137,0.890605,1.520716
319.9104,87.81956,1583.602,0.890671,1.759505
163.0888,81.33042,1527.624,0.890707,1.813325
231.46,83.21452,1550.304,0.890779,1.942086
48.1792,76.92915,1498.417,0.890789,1.564584
171.6252,103.148,1535.086,0.890811,1.682609
318.0816,101.328,1567.006,0.890825,1.716842
183.9696,101.7906,1546.536,0.890834,1.711046
48.3336,94.11645,1479.772,0.890854,1.59385
327.8352,102.834,1600.992,0.890889,1.726901
161.1096,102.8956,1539.715,0.890899,1.698734
75.3084,97.16723,1485.576,0.890923,1.642811
206.0676,106.8837,1573.003,0.890941,1.791416
326.616,103.2991,1608.863,0.890957,1.741232
140.8384,71.67928,1512.199,0.890985,1.710375
309.4888,85.3052,1571.111,0.890995,1.85952
259.1968,85.3052,1571.111,0.890995,1.85952
1094.035,79.57529,1487.662,0.891008,1.538101
41.626,79.25909,1488.546,0.89109,1.660909
336.9208,89.8876,1567.245,0.891142,1.830677
83.1748,89.8876,1567.245,0.891142,1.830677
327.0148,77.01624,1534.247,0.891232,1.843721
243.1948,32.39447,1563.402,0.891321,1.500598
181.9884,104.9889,1540.991,0.89139,1.707394
40.4068,79.34554,1491.713,0.891395,1.639393
218.506,75.93462,1556.419,0.891419,1.966012
61.2856,77.52225,1496.696,0.891422,1.643133
224.6604,99.71671,1558.11,0.891506,1.694196
47.5716,93.33334,1479.636,0.891544,1.660072
429.8848,66.99876,1576.797,0.891555,2.045257
315.186,106.734,1584.508,0.891585,1.7582
226.1844,106.5994,1557.651,0.891589,1.728315
271.752,111.1851,1525.273,0.891624,1.771945
85.3084,106.6901,1562.796,0.891629,1.905033
315.7372,87.19083,1589.333,0.891646,1.945446
277.942,87.19083,1589.333,0.891646,1.945446
75.4608,100.327,1486.297,0.891656,1.65491
300.0984,89.62525,1514.801,0.891709,1.729909
135.2016,102.9617,1528.2,0.891783,1.677506
280.5328,87.44463,1565.609,0.891806,1.993114
267.274,88.58392,1585.84,0.891807,1.860136
85.5172,79.16252,1505.525,0.891815,1.762024
224.508,99.81389,1561.089,0.891853,1.710831
91.918,71.99295,1502.492,0.891902,1.675595
38.4256,87.94247,1493.947,0.891939,1.647603
78.966,103.4295,1503.814,0.891948,1.672033
224.8128,102.5614,1552.513,0.892022,1.666966
92.68,77.65458,1504.938,0.892094,1.682876
237.462,95.36349,1574.516,0.892125,1.673559
31.2628,74.61963,1485.101,0.892144,1.544783
77.5944,99.27652,1504.03,0.892149,1.639192
255.4452,99.7427,1498.494,0.892159,1.684504
48.7888,76.12749,1496.678,0.892173,1.6476
63.2668,71.60455,1494.252,0.892255,1.626244
329.9688,99.69619,1611.455,0.892276,1.740702
91.156,71.90041,1503.274,0.892303,1.683865
187.7796,107.5352,1562.589,0.89232,1.724194
282.7248,104.6358,1583.305,0.892327,1.694956
75.6132,110.077,1487.42,0.892354,1.666559
230.9088,106.9866,1566.738,0.892364,1.737443
53.9704,79.17206,1491.917,0.892388,1.56791
60.676,82.64402,1496.807,0.892395,1.641233
136.7256,105.9505,1525.717,0.892403,1.731983
199.0572,107.8662,1563.718,0.892405,1.705454
147.6984,107.882,1534.746,0.89242,1.700034
123.924,99.13154,1516.604,0.892443,1.685365
45.1312,74.26738,1488.967,0.892454,1.632622
240.8148,106.0275,1585.342,0.892486,1.676265
85.822,70.04364,1500.332,0.892512,1.714314
218.6584,79.0496,1557.16,0.892574,1.966324
48.486,99.74146,1478.021,0.892579,1.597706
57.7824,92.86012,1489.403,0.89259,1.670349
77.0788,86.95809,1586.667,0.892618,1.950937
246.2428,84.62318,1563.891,0.892642,1.947504
286.0776,104.8416,1562.695,0.892643,1.718372
171.168,109.8676,1531.945,0.892644,1.652444
61.8952,81.85974,1497.085,0.892664,1.646036
49.0956,99.78861,1484.268,0.892696,1.617308
217.1928,106.5375,1564.307,0.89271,1.737439
331.188,99.39326,1584.006,0.892752,1.73096
283.182,105.7964,1576.974,0.892779,1.700905
216.888,106.7441,1562.967,0.892804,1.721902
42.0832,77.87353,1487.337,0.892873,1.555887
38.2732,84.08682,1494.224,0.892911,1.651068
58.392,93.70963,1493.848,0.892923,1.634698
124.8384,100.8252,1518.255,0.892937,1.674875
123.6192,99.52182,1517.931,0.892938,1.711095
187.6272,103.7185,1566.194,0.892995,1.735733
184.216,37.14901,1605.718,0.893059,1.64667
120.2664,99.05122,1513.457,0.893085,1.74292
62.962,84.01823,1494.496,0.893112,1.627529
230.2408,59.00731,1529.063,0.893114,1.134793
240.9088,49.49786,1625.935,0.893117,1.681818
86.8888,69.16064,1491.762,0.893173,1.692683
281.2008,105.41,1570.824,0.893187,1.757346
236.8524,100.9265,1576.428,0.893196,1.724962
268.036,83.21579,1573.454,0.893243,1.858037
78.3564,92.64526,1504.024,0.893321,1.678049
51.0748,73.38635,1501.385,0.893353,1.588982
212.0112,106.443,1560.275,0.893408,1.692902
138.8572,80.36864,1526.517,0.893412,1.739758
45.8952,99.74754,1484.824,0.893422,1.660966
204.5436,103.3415,1555.276,0.893459,1.695709
139.164,101.0198,1529.601,0.893466,1.705541
47.722,80.88714,1478.843,0.893467,1.605527
193.7232,106.6527,1552.596,0.893532,1.660727
48.1792,81.93559,1485.229,0.893567,1.626982
226.6416,98.66669,1549.596,0.893571,1.617651
225.27,103.815,1547.034,0.893578,1.620742
44.0644,77.66735,1501.198,0.893662,1.568081
49.1896,86.84811,1591.106,0.893726,1.966658
266.3596,95.76767,1588.972,0.893749,1.865883
50.3128,71.09969,1502.135,0.893767,1.542122
45.5904,97.91656,1487.236,0.893879,1.643765
230.0884,58.01711,1524.72,0.893933,1.14119
412.816,61.50626,1510.653,0.893945,1.171312
229.0216,61.50626,1510.653,0.893945,1.171312
33.8536,83.03373,1476.137,0.894005,1.499014
194.4832,84.22507,1491.851,0.894026,1.609364
187.0176,105.3619,1562.823,0.894067,1.713323
428.2084,68.01467,1604.706,0.894073,1.869717
54.1228,73.36141,1492.285,0.894081,1.581579
315.3384,108.6343,1584.61,0.89409,1.757462
194.6356,88.63792,1497.49,0.894094,1.629241
200.8276,35.02008,1517.269,0.894096,1.599203
337.6828,108.8547,1563.123,0.894131,1.902067
85.4608,108.8547,1563.123,0.894131,1.902067
137.9448,103.1319,1527.816,0.894282,1.693095
48.0268,83.8026,1485.484,0.894292,1.622844
215.1532,78.47225,1543.675,0.894306,1.887958
256.8168,106.9541,1502.833,0.894347,1.442915
41.8744,92.53034,1565.324,0.894435,1.914825
241.366,40.24492,1564.134,0.894478,1.557398
199.9716,109.5776,1566.075,0.894479,1.708947
242.3388,104.4994,1574.395,0.894537,1.749221
286.6852,90.47013,1551.809,0.894578,1.805463
158.4604,77.58273,1571.103,0.894597,1.920385
1097.998,81.0901,1486.506,0.894601,1.525325
1091.902,88.12644,1482.119,0.894632,1.515302
280.896,105.4685,1570.977,0.894663,1.748781
81.4984,1479.619,1569.673,0.894702,1.91526
316.6516,88.05991,1564.523,0.894809,1.975923
280.6852,88.05991,1564.523,0.894809,1.975923
59.154,103.7634,1498.129,0.894816,1.648181
182.1408,103.021,1539.906,0.894853,1.702811
62.3524,87.52057,1497.169,0.894868,1.642438
186.9592,35.84636,1555.604,0.894873,1.627602
139.924,74.30853,1513.189,0.894875,1.716836
139.7736,99.01369,1532.223,0.894876,1.691223
255.6916,90.17113,1552.482,0.894879,1.797958
97.8052,90.17113,1552.482,0.894879,1.797958
68.6028,98.2795,1500.447,0.894906,1.707617
280.2864,98.99245,1589.513,0.894976,1.720809
51.2272,77.55922,1499.99,0.894979,1.57829
239.4432,104.0502,1571.875,0.894991,1.743665
54.7324,77.34203,1491.118,0.895011,1.59209
298.2696,102.4622,1588.163,0.89506,1.740903
52.7532,98.32851,1484.818,0.8951,1.643216
200.124,101.3667,1567.433,0.895122,1.7126
226.032,103.8604,1557.749,0.895143,1.70746
261.5412,108.8907,1570.152,0.895166,1.740579
315.0336,103.4422,1585.11,0.895207,1.759774
41.0164,77.51303,1491.01,0.895224,1.609648
186.502,34.14627,1561.181,0.895283,1.654714
284.2488,120.0321,1558.482,0.895285,1.707407
316.1004,100.2202,1589.573,0.895311,1.757573
60.9808,78.90592,1496.88,0.895351,1.64386
50.008,86.63605,1494.174,0.895416,1.657989
46.96,80.42895,1500.759,0.895436,1.616769
92.2228,71.66699,1502.259,0.895459,1.682162
177.8736,105.74,1539.626,0.895472,1.689636
243.4996,112.9485,1598.035,0.89548,1.904105
125.1432,101.6399,1520.941,0.895482,1.692493
237.4036,81.8396,1563.836,0.895482,1.945078
45.436,79.4371,1487.058,0.89555,1.640312
253.8628,88.80499,1521.956,0.895556,1.932913
92.3188,88.80499,1521.956,0.895556,1.932913
