Depth (mbsf),GR,RHOB,RES,Vp
450.916,65.9946,1.851947,1.143365,1579.026
154.8592,90.08696,1.851306,1.143376,1535.995
228.2596,63.59649,1.872362,1.143385,1540.641
281.1988,87.19975,1.924284,1.143396,1594.529
269.7124,61.64374,1.852351,1.143399,1540.375
78.6592,79.80892,1.795042,1.143511,1526.88
254.32,65.52827,1.893553,1.143513,1541.974
238.7752,48.97499,1.62397,1.143524,1624.552
227.554,91.12675,1.943273,1.143539,1631.829
291.3532,76.52291,1.875578,1.143621,1532.036
269.0068,86.46655,1.882202,1.143628,1567.702
198.5416,59.24605,1.870961,1.143629,1537.557
89.1748,89.18766,1.667908,1.143629,1510.874
504.5608,72.66117,1.908908,1.143632,1664.023
242.4328,67.19328,1.85995,1.143665,1539.018
160.0408,88.25421,1.809363,1.143676,1505.882
87.9556,94.86893,1.833549,1.143688,1528.013
280.228,70.05,1.832651,1.143696,1545.235
507.6088,72.73976,1.95681,1.143711,1673.078
152.878,87.05785,1.781565,1.143717,1572.232
152.8216,85.65806,2.026414,1.143728,1544.327
342.5596,62.32205,1.848201,1.143741,1549.599
56.5612,81.28706,1.600604,1.143749,1505.01
254.0152,66.85,1.893782,1.143757,1541.545
118.4356,88.81316,1.824509,1.143773,1567.653
77.5924,79.53768,1.718046,1.143788,1513.417
348.3508,62.84067,1.883684,1.143828,1550.363
164.7652,85.10254,1.885016,1.143858,1554.756
92.2228,80.12407,1.812884,1.143858,1540.874
261.6352,71.34227,1.865223,1.143884,1542.013
248.986,62.22499,1.86351,1.143921,1543.483
191.836,57.91542,1.864645,1.144051,1656.105
125.9032,74.37257,1.842971,1.144086,1546.487
201.3412,87.85082,1.901181,1.144102,1582.916
229.6876,83.28608,1.868808,1.144103,1555.508
248.5288,59.99023,1.854398,1.144123,1543.77
64.486,84.41051,1.624569,1.144129,1507.406
109.1392,80.67789,1.782253,1.144133,1538.232
315.8896,73.48847,1.889352,1.144251,1554.215
316.4992,73.18286,1.86476,1.144254,1551.729
68.1436,89.44097,1.817532,1.144256,1516.944
254.7772,91.1332,1.926116,1.144333,1553.051
95.062,91.1332,1.926116,1.144333,1553.051
130.6276,76.4987,1.865713,1.144348,1567.697
457.9264,68.59662,1.885427,1.144408,1541.888
103.6528,88.51938,1.862865,1.144428,1539.928
176.6524,78.44559,1.819296,1.144432,1537.131
134.59,84.50436,1.825551,1.144472,1554.66
229.84,78.70914,1.860901,1.144499,1557.249
356.428,70.94334,1.85442,1.144508,1553.785
70.9828,80.34143,2.045096,1.144541,1551.977
228.0112,86.47904,1.879906,1.144545,1577.819
266.9692,63.82174,1.83121,1.144578,1542.963
206.5228,83.7266,1.816813,1.144591,1537.642
300.8584,75.78199,1.959762,1.144603,1646.572
228.7732,91.84762,1.865831,1.144666,1577.784
244.1092,70.11023,1.878834,1.144733,1539.954
347.284,66.14353,1.853481,1.144757,1550.484
68.4484,78.65846,1.726666,1.144785,1515.775
92.3752,83.01186,1.837577,1.144794,1541.572
387.67,84.5458,1.800194,1.144848,1564.565
235.4224,84.5458,1.800194,1.144848,1564.565
92.0704,85.13159,1.808432,1.144871,1538.963
147.3916,95.50681,1.908846,1.144929,1618.796
226.4308,70.49183,1.865526,1.144937,1535.563
56.0476,75.2715,1.906287,1.144989,1554.713
279.6184,73.39032,1.837748,1.144996,1545.274
203.4184,58.494,1.852529,1.14505,1538.014
365.4196,64.64999,1.826773,1.145051,1560.224
297.9064,76.95,1.840251,1.145059,1536.45
254.7772,63.83481,1.892712,1.145118,1544.371
265.5016,90.06226,1.889646,1.145126,1553.754
206.0092,69.34577,1.86809,1.145162,1540.789
100.9096,80.27285,1.830353,1.145178,1542.556
91.5568,85.17239,1.912112,1.145312,1570.696
217.4392,50.44317,1.984396,1.145366,1552.891
84.0892,73.86456,1.964966,1.145369,1686.315
381.7264,73.6423,1.835767,1.145383,1572.283
225.7252,87.49087,1.959726,1.145393,1580.542
122.2456,72.41979,1.784902,1.145429,1554.167
54.0664,87.07131,2.028189,1.145433,1711.039
180.2536,88.78353,1.953634,1.145456,1566.486
180.0052,85.39787,1.780397,1.14546,1532.286
137.1808,87.15652,1.72935,1.145476,1526.121
196.5604,64.53758,1.879092,1.145487,1540.133
316.042,73.33622,1.881301,1.145502,1553.736
280.0756,70.69759,1.833882,1.145514,1545.073
197.7796,63.11908,1.889911,1.145544,1537.399
266.0548,55.52,1.874728,1.145551,1718.283
135.1996,84.99842,1.729951,1.145554,1485.644
426.3796,73.425,1.909421,1.145585,1596.368
226.1824,88.9129,1.934155,1.145589,1596.316
156.6316,86.44263,2.08641,1.145661,1575.8
252.0904,87.67489,1.90335,1.14567,1640.049
232.4308,86.88596,1.815639,1.145682,1583.606
295.7728,73.5,1.854321,1.145737,1535.828
126.97,86.78634,1.816712,1.145737,1565.181
280.7416,90.99651,1.890548,1.145739,1601.315
68.8492,76.76058,2.014407,1.14575,1527.738
282.6664,77.94753,1.827019,1.145817,1541.615
352.618,65.39371,1.849017,1.145838,1551.689
345.9124,70.125,1.857557,1.145846,1550.639
184.4248,83.65478,1.811552,1.145922,1533.225
83.8408,79.85119,1.645582,1.145964,1525.804
95.8804,85.90782,1.785423,1.145981,1515.606
265.3492,83.40784,1.893259,1.145985,1554.199
337.378,71.17219,1.858417,1.146007,1543.626
458.0788,67.7626,1.895307,1.146022,1541.505
188.692,79.61311,1.510659,1.146025,1610.582
450.7636,69.3,1.858262,1.146029,1580.607
89.4796,90.15005,1.81048,1.146035,1527.076
231.8212,88.42991,1.911168,1.146057,1567.713
189.454,80.02138,1.825006,1.146063,1476.245
189.6064,95.56837,1.854454,1.14609,1560.748
124.8364,72.8477,1.795036,1.146105,1562.268
187.7212,82.75195,1.93972,1.146117,1561.605
273.37,66,1.81311,1.146169,1542.693
268.5496,88.2845,1.880226,1.14624,1560.626
268.702,80.69021,1.880758,1.146263,1558.646
236.5456,85.50742,1.868977,1.14627,1574.359
255.5392,53.16261,1.692906,1.14628,1671.859
456.0976,68.16866,1.838232,1.14633,1548.436
86.1268,94.16643,1.755782,1.146345,1547.441
207.6856,71.7909,1.87937,1.14637,1538.935
280.4368,89.85092,1.883323,1.146387,1600.792
167.8132,87.36339,1.808075,1.146392,1554.646
507.304,73.8,1.93726,1.146433,1678.372
189.55,87.54401,1.86335,1.146453,1547.876
217.1908,79.66174,1.917157,1.146456,1577.065
248.8336,61,1.858572,1.146461,1543.645
458.2312,68.74097,1.894305,1.146476,1542.806
116.302,84.11887,1.896328,1.146482,1544.258
187.4164,49.62364,1.765902,1.146497,1586.692
153.9448,85.36941,1.807438,1.146497,1529.214
169.7944,79.80966,1.799046,1.146503,1532.53
75.4588,70.78064,1.739086,1.146514,1511.701
168.88,87.54365,1.836937,1.146524,1558.698
204.79,67.32413,1.859005,1.146533,1538.808
458.536,68.08642,1.894686,1.146578,1545.912
112.492,86.94216,1.805861,1.146653,1549.425
136.114,56.76929,1.834562,1.146696,1558.527
263.9776,93.58245,1.890229,1.146727,1565.161
316.1944,73.18397,1.873249,1.146755,1553.224
458.6884,65.60838,1.902647,1.146766,1549.059
253.1008,71.07153,1.874974,1.146767,1541.342
75.0016,81.47646,1.740939,1.146775,1514.216
155.4688,80.40665,1.836379,1.146833,1542.119
355.5136,73.33594,1.867247,1.146852,1552.695
72.5068,66.57931,1.983222,1.146926,1737.057
172.2328,81.40683,1.798661,1.146929,1482.603
424.7032,71.39008,1.93591,1.146967,1593.941
423.3316,61.875,1.882837,1.146996,1600.939
204.5416,94.41565,1.872874,1.14704,1593.222
209.5144,66.11554,1.883328,1.147077,1538.678
354.7516,70.70462,1.856169,1.147083,1551.898
142.0576,88.21722,1.87906,1.147089,1572.688
258.796,83.94901,1.870605,1.147106,1569.154
458.3836,68.75893,1.898027,1.147108,1545.443
85.5172,84.44736,1.822094,1.147114,1523.825
254.1676,66,1.894147,1.147183,1541.695
357.0376,99.85355,2.08965,1.147202,1629.673
143.5252,99.85355,2.08965,1.147202,1629.673
192.4456,66.437,1.879215,1.147239,1538.858
153.0304,90.46283,1.770732,1.147288,1463.637
162.9364,77.04565,1.790144,1.147304,1558.693
279.9232,71.34517,1.835112,1.147335,1545.012
279.1612,76.03447,1.841302,1.147383,1545.728
294.5536,76.5148,1.878553,1.147392,1536.56
261.7876,71.29227,1.867923,1.147393,1541.943
160.594,88.30934,1.920565,1.147465,1568.795
116.9116,78.59248,1.858232,1.147518,1530.23
350.7892,68.6936,1.832358,1.147536,1553.055
253.4056,70.79768,1.884854,1.14764,1541.141
98.6236,86.45007,1.765968,1.147643,1531.38
259.8628,72.95087,1.886499,1.14767,1560.403
91.7656,84.07439,1.674537,1.147715,1512.655
244.7188,83.80759,2.056236,1.147768,1544.297
64.8868,83.80759,2.056236,1.147768,1544.297
230.2972,86.4929,1.88196,1.147771,1556.423
218.1052,85.99119,1.859053,1.147797,1571.389
273.2176,67.45,1.819294,1.147829,1542.781
150.7444,87.25522,1.776424,1.147875,1553.364
134.1328,77.54522,1.849162,1.147905,1581.824
137.0284,86.04546,1.799018,1.14791,1563.879
350.0272,66.06582,1.837233,1.147915,1551.08
267.7876,87.82435,1.893717,1.147936,1563.423
73.7824,77.77798,1.732533,1.147983,1516.827
122.5504,74.5484,1.802542,1.147986,1553.385
351.856,65.85,1.86242,1.147989,1552.27
316.3468,73.03172,1.865197,1.14801,1552.618
291.5056,93.05614,1.921078,1.148017,1539.026
346.8268,60.14696,1.843553,1.148021,1550.536
255.2344,63.35752,1.89539,1.148026,1545.645
174.976,79.32568,1.747471,1.148071,1534.742
175.738,82.5703,1.804202,1.14808,1477.496
131.6944,81.87982,1.80988,1.148088,1569.791
74.0872,78.00451,1.750876,1.148091,1519.998
227.7064,90.18169,1.889162,1.148197,1584.308
355.8184,68.38612,1.865856,1.148214,1553.014
259.654,64.725,1.855366,1.148222,1541.915
85.3648,83.34374,1.695622,1.148224,1522.43
292.5724,66.05892,1.893021,1.148262,1535.878
238.9276,75.98644,1.709368,1.148274,1564.29
108.2248,59.54216,1.752943,1.148288,1527.904
64.486,87.379,1.764316,1.148309,1517.508
500.7508,72.14298,1.949122,1.148311,1673.04
192.6544,86.72589,1.789221,1.148354,1596.333
346.2172,64.8,1.864004,1.148355,1550.605
260.7772,78.46772,1.883193,1.148383,1576.068
92.9284,86.554,1.946047,1.14839,1538.255
55.6468,84.14193,1.794904,1.148426,1513.013
425.77,72.51463,1.903746,1.148433,1601.232
92.68,94.59754,1.697487,1.148506,1525.939
347.4364,64.11242,1.858006,1.148518,1550.466
157.9072,82.58427,1.754301,1.148551,1492.404
66.772,85.76249,1.829282,1.148555,1528.135
61.8952,80.91554,1.852655,1.148561,1527.388
388.2796,105.8396,1.880532,1.148657,1570.594
237.2512,105.8396,1.880532,1.148657,1570.594
281.656,90.27336,1.974798,1.148676,1579.047
130.78,88.14488,1.863457,1.148727,1566.468
272.0548,78.46487,1.912748,1.148788,1592.071
130.4752,89.58601,1.840297,1.148795,1569.971
69.3628,81.5038,1.799361,1.148803,1523.78
235.5748,85.72181,1.831955,1.148881,1567.16
105.7864,80.06591,1.758734,1.148883,1537.308
145.5064,77.5979,1.907036,1.148919,1583.407
248.6812,59.77499,1.853635,1.149007,1543.742
263.464,56.46801,1.941239,1.149013,1739.288
93.0808,85.75503,1.949842,1.149034,1540.515
139.7716,87.421,1.840357,1.149039,1570.686
502.4272,67.92941,1.911093,1.149055,1700.226
572.5312,68.09646,1.96819,1.149079,1686.447
299.8292,88.97118,1.819599,1.14911,1687.684
238.3744,76.17902,1.827331,1.149123,1582.376
76.3732,79.40644,1.74648,1.149155,1516.674
279.7708,71.99276,1.836343,1.149158,1545.087
276.5704,87.12936,1.923776,1.149177,1572.638
160.4416,87.12936,1.923776,1.149177,1572.638
236.3932,81.15086,1.886199,1.149198,1575.946
63.4192,85.82957,1.783244,1.149208,1521.951
152.4208,84.63872,1.789219,1.149219,1516.915
202.6564,62.7956,1.866409,1.149223,1538.882
77.44,83.33347,1.817823,1.149234,1534.208
262.3972,67.65,1.868667,1.149282,1542.079
154.402,83.47353,1.783265,1.149301,1528.629
352.7704,66.58701,1.852877,1.149303,1551.573
204.2368,86.99552,1.874753,1.149409,1584.719
264.7396,82.78205,1.850908,1.149458,1555.324
273.0652,68.9,1.825478,1.14949,1542.857
121.636,75.38344,1.820868,1.149494,1551.164
226.2784,70.71452,1.869218,1.149519,1535.214
409.006,49.85527,2.000457,1.149533,1548.153
217.5916,49.85527,2.000457,1.149533,1548.153
136.4188,60.29342,1.789984,1.149536,1564.29
502.2748,69.28586,1.894449,1.149541,1697.871
265.4452,61.27004,1.856134,1.149543,1541.714
500.446,79.41361,1.91147,1.149626,1670.837
134.2288,69.2216,1.86114,1.149632,1528.395
111.4252,70.32829,1.766918,1.149635,1531.012
166.2892,89.39513,1.794476,1.149643,1542.708
275.3512,87.43441,2.086302,1.149663,1580.983
156.784,87.43441,2.086302,1.149663,1580.983
254.1676,84.95605,1.953638,1.149677,1542.183
93.2332,84.95605,1.953638,1.149677,1542.183
330.52,69.075,1.88568,1.149695,1538.984
180.406,40.7965,1.576906,1.149768,1548.382
262.2448,68.84743,1.869319,1.149825,1541.878
85.822,89.76886,1.751549,1.149828,1544.076
424.246,71.84655,1.914758,1.149854,1592.645
572.3788,68.77236,1.962011,1.149875,1685.498
230.1448,92.04063,1.860029,1.149882,1557.443
72.868,92.12474,1.821661,1.149902,1528.195
165.07,81.4008,1.88454,1.149939,1553.801
383.4028,73.34641,1.847137,1.149974,1580.46
456.25,67.27499,1.838562,1.150073,1548.282
296.8396,74.02177,1.857847,1.150079,1536.527
108.9868,85.69827,1.776825,1.150117,1537.38
70.8868,81.5755,1.74808,1.150118,1510.15
332.1964,75.43261,2.009339,1.150131,1526.354
69.0016,75.43261,2.009339,1.150131,1526.354
154.8028,71.475,1.861732,1.150155,1609.968
251.272,68.69363,1.890841,1.150204,1542.029
258.3388,84.62959,1.866941,1.150231,1563.567
112.1872,84.36697,1.784227,1.150251,1544.004
371.8204,82.99375,1.94071,1.150273,1560.666
187.8736,82.99375,1.94071,1.150273,1560.666
67.2292,78.54722,1.800644,1.150339,1525.767
69.2104,77.32269,1.754747,1.150361,1518.011
262.0924,70.04485,1.869971,1.150369,1541.811
63.3628,77.65874,1.921103,1.150393,1570
164.0032,81.5746,1.79601,1.150405,1483.027
233.9548,87.66911,1.882698,1.150443,1575.773
226.4872,91.05139,1.957237,1.150456,1606.554
201.742,63.66559,1.87156,1.150475,1541.47
232.888,85.87075,1.891976,1.150503,1571.767
237.2512,48.79689,1.662614,1.15053,1624.375
457.4692,69.95728,1.876641,1.150548,1547.28
435.9808,76.18959,1.949602,1.150565,1606.129
231.9736,89.02305,1.876824,1.150578,1579.297
154.7068,81.54284,1.841496,1.150578,1534.974
58.2376,80.28574,1.624874,1.150583,1503.607
97.0996,82.97332,1.726931,1.150612,1531.852
55.1896,87.86728,1.75234,1.150629,1510.573
259.5016,65.39999,1.85757,1.150638,1541.84
211.7044,88.7454,1.874876,1.150658,1589.025
315.7372,72.56496,1.889984,1.150664,1554.59
247.6708,94.61234,1.942191,1.150673,1586.178
374.5636,67.34364,1.861372,1.150707,1579.019
246.3952,63.32302,1.894896,1.150707,1542.005
209.9716,62.54663,1.860962,1.150738,1535.976
100.4524,90.36304,1.691472,1.150756,1532.861
167.6608,84.6253,1.818513,1.150758,1492.661
266.7208,84.75002,1.897047,1.150812,1567.544
251.6332,83.97408,1.94736,1.150814,1649.71
371.8204,66.2215,1.884889,1.150819,1598.309
504.4084,71.54282,1.901319,1.150849,1666.964
121.9408,69.7935,1.79002,1.150859,1549.513
278.704,76.28491,1.841422,1.150905,1545.052
261.94,71.24227,1.870622,1.150913,1541.855
227.9548,64.52267,1.864682,1.150914,1540.845
572.2264,73.42236,1.956751,1.150953,1682.734
71.1352,78.95221,2.045994,1.150962,1551.167
210.886,58.70097,1.79639,1.151013,1538.319
423.3316,58.04471,1.854963,1.15107,1677.296
364.2004,71.89035,1.875261,1.151075,1567.667
113.5608,106.204,1.814902,1.151103,1528.794
156.9928,78.07695,1.83019,1.151116,1542.861
272.9128,70.35,1.831662,1.151154,1542.901
61.5904,89.11341,1.827609,1.151159,1526.324
282.8188,76.62376,1.829476,1.151165,1541.785
289.8292,63.80859,1.869162,1.151206,1531.999
179.8528,71.47372,1.804998,1.151222,1525.601
168.2704,93.58012,1.836744,1.151243,1555.749
283.942,85.29708,1.889654,1.151343,1580.787
206.9236,72.9,1.866734,1.151376,1538.112
410.0728,75.59621,1.967432,1.15138,1568.74
68.6008,77.87833,1.745109,1.151444,1516.009
349.8748,67.11885,1.84844,1.151492,1550.644
164.6128,91.09101,1.909077,1.151501,1556.555
275.7124,86.31777,1.884555,1.151501,1495.246
353.9896,63.29253,1.840057,1.151538,1551.102
261.5392,73.66893,1.859249,1.151547,1591.955
62.0476,77.81197,1.772086,1.151562,1514.547
96.9472,82.13775,1.744735,1.151566,1516.73
93.1372,81.63605,1.648854,1.151577,1521.879
295.9252,74.97392,1.851639,1.151586,1535.834
215.1532,77.97412,1.820554,1.151596,1569.02
83.3272,79.26737,1.946592,1.151597,1676.455
148.306,77.12399,1.814893,1.151646,1535.598
297.754,62.61821,1.825101,1.151653,1617.101
321.6808,98.45664,1.95116,1.15166,1567.42
295.7728,98.45664,1.95116,1.15166,1567.42
265.9588,92.81087,1.877325,1.15171,1560.533
131.9992,80.79752,1.873155,1.151755,1566.08
154.9552,68.1,1.6662,1.151774,1583.942
93.5944,92.60919,1.900286,1.151782,1555.912
294.2488,79.3847,1.88271,1.151793,1535.731
196.6168,93.87907,1.796553,1.151811,1554.347
263.0632,90.5952,1.907887,1.151814,1573.865
356.5804,72.44334,1.853189,1.151819,1554.045
357.0376,75.07183,1.851321,1.151848,1554.825
429.1228,70.425,1.879108,1.151866,1620.142
241.1176,87.1133,1.828309,1.151876,1583.989
258.2824,63.74332,1.842071,1.151929,1540.645
572.6836,66.96494,1.96566,1.151957,1686.454
272.512,86.8701,1.902222,1.151994,1580.633
164.4604,92.5787,1.92709,1.151996,1557.34
229.3828,86.58867,1.876693,1.152004,1575.189
62.5048,76.95079,1.885255,1.152012,1528.632
171.0136,74.58396,1.838844,1.152058,1548.678
127.2748,83.99488,1.800062,1.152111,1561.359
261.9964,80.09116,1.862952,1.152129,1592.232
344.236,66.21548,1.85475,1.152154,1549.477
138.8572,84.21187,1.824167,1.152187,1567.401
153.7924,80.60667,1.816317,1.152211,1522.427
230.4496,86.42435,1.896847,1.15226,1555.521
72.3544,67.92556,1.99356,1.152266,1736.188
73.1728,85.32206,1.772871,1.152288,1519.865
382.9456,74.025,1.847746,1.152365,1577.534
96.0328,90.31482,1.779376,1.152429,1515.298
108.682,81.9496,1.768701,1.152482,1526.25
279.6748,87.94321,1.95357,1.152578,1588.268
295.6204,72.775,1.856874,1.152618,1535.885
72.7156,85.07666,1.763548,1.152636,1518.459
264.6832,62.46562,1.827339,1.15264,1543.602
68.7532,89.92775,1.871847,1.152652,1543.981
64.7344,83.23581,2.06171,1.152665,1544.366
242.2804,68.01829,1.85146,1.152717,1538.963
134.4376,77.41957,1.794402,1.152717,1556.167
235.174,84.03503,1.851573,1.152744,1558.421
370.4488,69.975,1.887589,1.152749,1583.739
122.7028,78.68192,1.798079,1.152785,1551.97
192.2932,87.75093,1.839137,1.152794,1600.26
197.932,62.76907,1.890652,1.152803,1537.529
171.6232,83.11512,1.850366,1.152808,1518.696
259.8064,64.825,1.851977,1.152845,1541.964
99.2332,88.19654,1.778147,1.152872,1529.591
133.6756,82.10722,1.819386,1.152891,1564.878
103.9012,64.2,1.789326,1.152896,1485.348
258.4348,64.89332,1.846215,1.152923,1540.801
235.7272,86.89781,1.863716,1.15294,1568.508
161.6608,58.92126,1.625373,1.152964,1630.453
253.2532,71.92153,1.880754,1.153031,1541.187
134.8948,87.07689,1.721326,1.153033,1525.731
232.5832,86.14983,1.830617,1.153055,1585.903
259.3492,66.075,1.859774,1.153059,1541.765
86.7364,86.21547,1.76607,1.153145,1530.192
461.2792,69.44999,1.813115,1.153156,1574.493
237.1552,83.96273,1.868178,1.153199,1590.665
382.0312,73.40687,1.843535,1.153238,1573.692
215.0008,80.71751,1.838406,1.153256,1570.024
83.9368,78.73571,1.933343,1.15326,1683.538
343.9312,65.91227,1.862828,1.153298,1550.462
277.0276,71.3895,1.849058,1.153311,1542.407
235.6312,85.39163,1.867383,1.153331,1559.976
232.7356,84.60987,1.896816,1.153417,1566.398
51.0184,74.24606,2.027141,1.153488,1747.986
62.5048,81.0586,1.791826,1.153509,1515.376
180.8632,40.19643,1.487924,1.153559,1535.26
217.1908,87.41302,1.837161,1.153568,1584.292
233.1928,88.01344,1.845953,1.153602,1586.646
74.2396,78.0275,1.751791,1.153637,1520.476
500.5984,75.2925,1.927788,1.153641,1672.968
156.9364,86.18966,2.08717,1.153675,1586.332
66.01,84.87794,1.761841,1.153686,1522.811
250.51,57.09099,1.950059,1.153687,1692.878
298.0588,77.24999,1.833258,1.153693,1536.476
226.6396,82.6556,1.83841,1.153813,1535.51
146.9344,73.93658,1.813764,1.15382,1530.984
163.4896,55.4223,1.566842,1.153827,1568.1
168.5752,88.74429,1.853699,1.153832,1560.489
78.5068,82.78345,1.780128,1.153848,1514.818
130.9324,78.40779,1.850699,1.153861,1563.848
263.2156,86.30943,1.905027,1.1539,1573.701
572.9884,68.4158,1.938987,1.153917,1686.454
258.5872,66.04332,1.850359,1.153918,1541.015
298.2112,76.02393,1.831059,1.153926,1536.458
67.534,81.30614,1.677453,1.153928,1507.322
72.3544,81.88076,1.886681,1.153947,1520.092
264.5308,62.81351,1.827075,1.153983,1543.891
423.6364,60.88784,1.863817,1.154013,1682.233
376.3924,77.44117,1.916448,1.154069,1568.794
201.5896,77.44117,1.916448,1.154069,1568.794
295.1632,60.01494,1.818283,1.154087,1584.569
106.396,80.39901,1.727439,1.154088,1523.939
254.9296,63.08481,1.893059,1.154096,1545.189
189.1492,55.7232,1.861218,1.154119,1509.525
298.3636,74.79785,1.828859,1.154159,1536.358
436.2856,66.66782,1.961586,1.15417,1606.691
73.9348,80.58659,1.744474,1.1542,1518.827
116.6068,90.81046,1.803878,1.154201,1562.237
211.3432,59.0401,1.781846,1.154214,1537.613
294.706,74.06989,1.876627,1.154229,1536.792
355.9708,65.46185,1.856696,1.154322,1553.173
196.7692,92.0192,1.898095,1.154348,1523.602
96.0328,82.88264,1.668116,1.154364,1526.689
217.3432,85.34361,1.828268,1.154369,1585.792
156.3832,83.75414,1.816284,1.154384,1530.889
298.516,73.57178,1.826659,1.154391,1536.212
244.318,86.80653,1.894742,1.154395,1609.256
205.3996,85.97242,1.975816,1.154403,1587.168
226.1824,79.65506,1.876352,1.154417,1564.198
500.2936,73.56362,1.888885,1.154438,1664.357
188.026,81.27011,1.946195,1.154454,1559.421
237.0988,47.72188,1.626639,1.154461,1597.818
226.6396,89.88918,1.958046,1.154498,1620.135
222.22,83.28052,1.858566,1.154509,1585.267
99.9952,86.91713,1.751292,1.154511,1528.511
203.266,59.096,1.856519,1.154529,1537.984
69.154,76.545,2.023784,1.154541,1525.642
260.4724,80.28206,1.899528,1.154659,1576.869
366.0292,73.18818,1.814335,1.154664,1559.755
184.3684,65.32214,1.687616,1.154684,1646.027
198.0844,61.61907,1.884886,1.154688,1537.627
572.836,69.01226,1.947577,1.154709,1686.454
75.3064,79.38918,1.751554,1.154719,1511.651
62.0476,85.31293,1.794841,1.15477,1536.03
277.18,73.8895,1.848019,1.154787,1542.972
59.3044,86.06323,1.746792,1.154829,1517.343
369.5344,73.63967,1.862218,1.154831,1576.13
67.6864,79.12324,1.668392,1.154874,1506.112
353.5324,69.73264,1.857511,1.154908,1550.993
258.7396,67.19332,1.854503,1.154914,1541.255
380.812,83.4609,1.856259,1.154919,1571.29
214.8484,83.4609,1.856259,1.154919,1571.29
229.6876,84.60944,1.88732,1.154929,1582.591
60.9808,85.86165,1.74976,1.154947,1513.206
258.1864,78.5528,1.905105,1.154958,1566.613
266.5684,91.65553,1.88547,1.155062,1567.626
248.6812,54.77325,1.90152,1.155073,1700.028
369.9916,69.80468,1.867348,1.155086,1578.941
93.442,91.97098,1.899628,1.155098,1562.902
258.892,67.04555,1.856995,1.155104,1541.465
141.6004,88.71299,1.874049,1.155168,1570.883
187.7212,49.46032,1.835151,1.155184,1628.275
197.6836,81.9889,1.786856,1.155264,1575.31
259.0444,66.89777,1.859486,1.155294,1541.608
264.3784,63.1614,1.826811,1.155327,1544.104
332.044,68.37499,1.873104,1.15538,1567.081
68.296,82.5683,1.709494,1.155423,1515.922
232.222,68.49683,1.86838,1.155431,1538.107
259.1968,66.74999,1.861977,1.155484,1541.696
90.5464,86.26352,1.660955,1.155496,1521.477
75.154,83.37516,1.756323,1.155524,1512.624
82.87,87.68414,1.863098,1.155545,1564.733
63.724,83.1681,1.713386,1.155624,1513.112
344.6932,66.74068,1.885392,1.155694,1548.22
292.7248,67.66101,1.891774,1.155704,1535.99
221.7628,87.6824,1.88585,1.155729,1581.098
374.2588,64.87162,1.851767,1.155787,1580.523
181.834,91.40967,1.868182,1.155801,1468.745
423.6364,62.625,1.872561,1.155847,1597.201
177.1096,83.24587,1.767838,1.155873,1526.436
459.4504,72.36765,1.859886,1.155879,1554.628
151.6588,91.79415,1.566767,1.155888,1490.989
143.1244,100.4228,1.854964,1.155901,1563.96
269.1592,88.45038,1.841064,1.155917,1563.565
237.4036,105.4977,1.862771,1.155938,1570.951
153.4876,82.01719,1.846627,1.156003,1470.55
283.7896,79.29099,1.889396,1.156028,1582.167
279.5224,89.70551,1.969983,1.156066,1585.84
213.4768,69.51783,1.862879,1.156132,1538.848
458.8408,68.91544,1.904798,1.156174,1552.123
507.4564,73.04629,1.950321,1.156185,1675.066
131.9992,87.19182,1.644476,1.156185,1518.557
116.1496,93.46853,1.828481,1.156231,1560.312
348.1984,67.27196,1.887535,1.156232,1550.38
253.4056,58.92211,1.867722,1.156254,1714.423
264.2824,91.71886,1.883678,1.156263,1558.643
277.3324,76.3895,1.84698,1.156264,1543.536
142.21,92.32809,1.869531,1.156265,1573.251
66.772,76.61552,1.612877,1.156328,1507.498
185.7964,93.0085,1.864311,1.15633,1624.029
195.3412,69.89079,1.859637,1.156358,1537.197
152.5732,80.70298,1.789042,1.156405,1520.476
91.918,85.317,1.789979,1.156419,1527.902
573.1408,73.52232,1.930119,1.15646,1686.454
282.9712,75.3,1.831934,1.156538,1542.013
71.9536,81.88245,1.810843,1.15656,1528.752
198.2368,60.46907,1.87912,1.156577,1537.641
504.256,70.63601,1.913216,1.156579,1671.985
214.696,84.906,1.869403,1.156586,1572.554
91.252,83.98522,1.965495,1.156606,1489.196
143.734,79.994,1.700362,1.156607,1520.95
161.9656,64.77007,1.777818,1.156613,1638.848
361,85.39652,1.860359,1.156619,1592.044
155.4124,85.39652,1.860359,1.156619,1592.044
353.38,67.93612,1.851688,1.156626,1551.109
80.1832,92.3245,1.778906,1.156634,1521.645
226.03,87.60004,1.944236,1.156641,1589.862
299.6768,87.70686,1.818417,1.156642,1687.138
50.866,72.88897,2.048663,1.156643,1747.986
196.408,64.98656,1.8802,1.156647,1540.05
277.2364,91.63786,2.009456,1.156661,1654.543
346.9792,62.025,1.848238,1.156672,1550.519
264.226,63.50929,1.826548,1.156672,1544.246
105.0244,93.83903,1.882908,1.156735,1557.434
209.6668,64.73109,1.87769,1.156749,1536.9
87.8032,95.09497,1.865541,1.156793,1534.766
126.3604,84.75826,1.831541,1.156807,1557.541
374.4112,60.74364,1.854306,1.156815,1579.552
276.7228,53.39186,1.831261,1.156823,1651.423
167.6044,64.79321,1.853229,1.156858,1570.795
165.07,81.50947,1.764867,1.156877,1551.136
