Depth (mbsf),GR,Vp,RES,RHOB
257.8608,60.53994,1814.853,4.259897,2.080269
258.0132,59.94447,1814.853,4.193533,2.088722
258.1656,60.09519,1818.791,3.860295,2.070799
258.318,63.26091,1823.374,3.888346,2.083361
258.4704,65.58963,1816.799,4.172765,2.065963
258.6228,68.52953,1788.342,4.300834,2.073058
258.7752,66.56747,1798.453,4.193327,2.077282
258.9276,67.09444,1809.136,4.192095,2.081985
259.08,68.89992,1819.947,3.235446,2.0784
259.2324,72.81792,1823.502,2.732032,2.070465
259.3848,74.4759,1806.194,2.869545,2.064672
259.5372,74.16817,1786.259,2.983063,2.061057
259.6896,72.21224,1766.759,3.337386,2.058756
259.842,72.81407,1753.982,3.597911,2.06258
259.9944,71.76768,1758.031,4.029493,2.070482
260.1468,73.9493,1762.099,4.056826,2.07893
260.2992,71.6423,1759.015,3.923369,2.080492
260.4516,67.12289,1759.015,3.715026,2.084159
260.604,64.8811,1756.885,3.372296,2.089162
260.7564,65.82714,1760.811,3.287912,2.087173
260.9088,68.16493,1768.716,3.068841,2.085989
261.0612,67.69852,1772.695,3.607921,2.091396
261.2136,68.15672,1782.722,4.394262,2.08666
261.366,70.63926,1794.905,4.334699,2.086375
261.5184,71.46008,1799.002,4.221017,2.114113
261.6708,70.40018,1799.002,3.799452,2.113256
261.8232,68.44425,1794.905,3.848112,2.091519
261.9756,69.35368,1794.905,3.588109,2.060562
262.128,68.90244,1799.002,3.147948,2.058883
262.2804,68.44476,1799.002,2.795125,2.07733
262.4328,66.33533,1805.184,3.449896,2.088034
262.5852,63.98476,1805.184,4.039875,2.082755
262.7376,63.08226,1799.002,4.770871,2.08627
262.89,63.53439,1799.002,5.081739,2.087789
263.0424,61.52524,1799.002,5.07847,2.073241
263.1948,62.35884,1805.184,4.990764,2.052809
263.3472,62.28282,1805.184,4.001292,2.05314
263.4996,66.14334,1801.058,3.710929,2.060911
263.652,68.24973,1801.058,3.635791,2.060039
263.8044,69.33105,1803.119,3.516218,2.080393
263.9568,70.43866,1805.184,3.675097,2.093275
264.1092,71.86423,1813.494,3.74289,2.091567
264.2616,70.70748,1817.677,3.496861,2.068373
264.414,69.50383,1821.88,3.874202,2.094773
264.5664,69.20668,1828.22,4.120011,2.081744
264.7188,70.25996,1821.88,3.757963,2.086449
264.8712,68.44253,1821.88,3.622058,2.080482
265.0236,67.0132,1813.494,4.014845,2.111751
265.176,65.35502,1813.494,3.633467,2.088549
265.3284,65.81226,1813.494,3.755547,2.08494
265.4808,64.38291,1813.494,3.70552,2.076192
265.6332,68.00018,1813.494,3.507445,2.05609
265.7856,70.33501,1813.494,3.250989,2.07448
265.938,75.14961,1809.329,3.027914,2.082112
266.0904,70.78638,1805.184,2.995628,2.082167
266.2428,72.44474,1805.184,3.094453,2.071323
266.3952,73.34748,1803.119,2.897516,2.072225
266.5476,75.07147,1794.905,2.89444,2.101092
266.7,74.99623,1790.825,2.94339,2.083507
266.8524,70.33208,1786.764,3.76153,2.089319
267.0048,68.45186,1782.722,3.985961,2.044316
267.1572,68.60232,1786.764,4.71288,2.060222
267.3096,67.85004,1786.764,3.0499,2.074081
267.462,69.20993,1786.764,3.182625,2.096507
267.6144,68.30719,1782.722,3.779279,2.096041
267.7668,69.88698,1782.722,3.205009,2.08892
267.9192,69.1347,1790.825,2.809713,2.10642
268.0716,65.96902,1790.825,2.618263,2.098384
268.224,67.69197,1799.002,3.123055,2.079705
268.3764,69.49519,1794.905,3.260214,2.071254
268.5288,69.79737,1790.825,3.383023,2.077153
268.6812,64.23779,1790.825,3.569968,2.091108
268.8336,65.28295,1786.764,3.779207,2.075278
268.986,66.63536,1786.764,3.672357,2.074817
269.1384,68.81698,1786.764,3.448833,2.062881
269.2908,66.57044,1786.764,3.519647,2.065692
269.4432,67.63013,1790.825,3.634454,2.063289
269.5956,68.83379,1794.905,3.898329,2.08803
269.748,65.82465,1813.494,4.169873,2.097151
269.9004,65.6742,1817.677,4.441094,2.08637
270.0528,64.54578,1832.472,4.43309,2.065867
270.2052,66.80263,1828.22,4.662296,2.056492
270.3576,70.11266,1810.308,4.117467,2.059064
270.51,72.82088,1816.064,4.084621,2.071133
270.6624,72.21906,1821.857,2.885092,2.074021
270.8148,70.41358,1823.703,2.533136,2.072389
270.9672,66.95308,1810.854,2.410889,2.09985
271.1196,70.63597,1798.186,2.353954,2.088674
271.272,68.97426,1785.693,2.281758,2.084522
271.4244,70.47882,1780.933,2.761843,2.082103
271.5768,68.75187,1785.284,3.063312,2.072103
271.7292,69.20993,1795.806,2.52468,2.062889
271.8816,69.51084,1808.318,1.911638,2.054822
272.034,70.7078,1808.318,2.140358,2.058182
272.1864,68.74585,1808.318,2.550891,2.061362
272.3388,68.14402,1807.026,3.503738,2.061442
272.4912,67.39843,1786.833,3.938114,2.060233
272.6436,71.91454,1767.086,3.964578,2.075203
272.796,74.77322,1749.021,3.002424,2.086534
272.9484,74.77322,1779.653,2.256631,2.09577
273.1008,73.26878,1801.139,2.361883,2.077665
273.2532,71.76421,1803.563,3.754965,2.088894
273.4056,72.36603,1773.036,4.252992,2.097966
273.558,67.69946,1769.906,3.816671,2.074515
273.7104,67.01915,1778.377,4.22819,2.07675
273.8628,70.6301,1792.93,3.467167,2.066993
274.0152,70.3351,1801.412,2.297668,2.059422
274.1676,69.36038,1784.891,2.205866,2.061596
274.32,65.89989,1761.307,2.113991,2.052434
274.4724,68.6081,1767.191,1.848204,2.059342
274.6248,73.4227,1776.352,2.946533,2.065982
274.7772,78.22955,1787.959,3.248083,2.085991
274.9296,79.12556,1801.787,2.932328,2.086677
275.082,76.71115,1832.879,2.787391,2.084354
275.2344,71.60339,1817.148,2.718703,2.072895
275.3868,71.45296,1792.098,2.313779,2.053148
275.5392,68.4446,1780.933,2.094512,2.053336
275.6916,68.2874,1780.933,2.088311,2.050749
275.844,69.94912,1780.933,2.028483,2.063677
275.9964,70.40038,1787.439,1.898961,2.043591
276.1488,71.98341,1795.87,1.905062,2.037414
276.3012,71.98341,1802.184,2.003956,2.040262
276.4536,72.14033,1791.586,1.982438,2.064703
276.606,73.04656,1781.112,1.983184,2.070669
276.7584,70.41002,1770.76,1.983967,2.058903
276.9108,72.28718,1772.604,1.856223,2.061669
277.0632,67.91768,1775.556,1.785068,2.064658
277.2156,69.95239,1778.518,1.809834,2.080747
277.368,65.96886,1782.772,1.856558,2.072094
277.5204,66.50171,1792.645,1.930912,2.062957
277.6728,65.22284,1802.629,2.185147,2.070791
277.8252,63.11368,1782.722,2.374518,2.071957
277.9776,63.78745,1782.722,1.973462,2.068592
278.13,61.90673,1782.722,1.861813,2.067766
278.2824,65.44209,1782.722,2.016924,2.046181
278.4348,64.61491,1782.722,2.051843,2.054487
278.5872,65.06628,1782.722,2.047046,2.078707
278.7396,66.49545,1786.764,2.072676,2.093142
278.892,67.32261,1786.764,2.036206,2.073422
279.0444,71.53538,1797.74,1.908591,2.064072
279.1968,68.15342,1791.698,1.820603,2.05397
279.3492,69.1248,1785.696,1.84758,2.066786
279.5016,64.76157,1779.733,1.925814,2.082233
279.654,67.91766,1773.811,1.93962,2.093673
279.8064,66.5704,1772.43,1.89772,2.088865
279.9588,67.24385,1779.964,1.949578,2.077208
280.1112,67.77393,1776.405,2.373552,2.057758
280.2636,65.93752,1771.242,2.421559,2.065922
280.416,65.11361,1778.65,2.141139,2.072037
280.5684,61.04832,1790.6,1.985074,2.089111
280.7208,62.58018,1802.713,2.862049,2.089802
280.8732,63.93429,1794.905,3.154321,2.086227
281.0256,65.59228,1790.825,2.928218,2.078014
281.178,67.7806,1776.692,2.707193,2.054455
281.3304,65.22283,1776.692,2.907835,2.042418
281.4828,62.81554,1782.722,2.830348,2.030878
281.6352,63.48518,1786.764,2.446076,2.038438
281.7876,64.23746,1803.403,2.045428,2.032991
281.94,70.24834,1803.403,1.76122,2.038199
282.0924,67.09617,1803.403,1.942854,2.06467
282.2448,71.37701,1803.403,1.884078,2.075331
282.3972,71.08347,1803.403,1.849171,2.093951
282.5496,71.6853,1803.745,1.76266,2.076785
282.702,68.15045,1807.637,0.993346,2.068994
282.8544,70.55776,1811.545,1.271675,2.065195
283.0068,69.35411,1794.905,1.700713,2.061026
283.1592,71.61723,1794.905,1.987403,2.078751
283.3116,64.69624,1794.905,2.230788,2.081802
283.464,67.16792,1814.853,2.026051,2.081055
283.6164,68.65746,1814.853,2.065591,2.060158
283.7688,73.17114,1814.853,1.694289,2.038087
283.9212,73.78024,1805.606,1.742565,1.993373
284.0736,72.44117,1786.866,1.527813,2.000328
284.226,74.99518,1770.091,1.462045,1.995332
284.3784,77.40606,1754.793,1.448643,1.979813
284.5308,80.26472,1748.616,1.430018,1.97981
284.6832,79.2905,1744.974,1.455913,2.004094
284.8356,79.13255,1741.347,1.529804,1.988196
284.988,78.37286,1737.735,1.504283,2.006988
285.1404,78.2224,1754.278,1.466321,2.013852
285.2928,79.65923,1767.739,1.413753,2.019626
285.4452,78.08685,1747.457,1.394201,2.017866
285.5976,80.71983,1727.636,1.441987,2.010638
285.75,78.61345,1716.758,1.453056,2.008595
285.9024,84.25557,1716.758,1.538336,2.024293
286.0548,78.83914,1716.758,1.688705,2.05486
286.2072,77.81673,1745.439,1.793983,2.082678
286.3596,69.91467,1778.041,1.730863,2.074625
286.512,70.4382,1801.926,1.685304,2.06656
286.6644,67.54874,1809.7,1.803995,2.073143
286.8168,67.02201,1804.005,1.784917,2.108166
286.9692,64.08796,1798.31,1.821761,2.107844
287.1216,64.84024,1790.825,1.8562,2.109699
287.274,68.60142,1792.865,1.901367,2.097488
287.4264,71.01195,1794.905,1.890315,2.072486
287.5788,71.21049,1796.953,1.876962,2.068845
287.7312,68.27352,1802.093,1.868048,2.074035
287.8836,69.32671,1803.121,1.82287,2.086262
288.036,72.58127,1800.03,1.806251,2.092389
288.1884,76.4959,1790.862,1.708422,2.066392
288.3408,77.24818,1773.738,1.741815,2.044336
288.4932,76.65376,1759.842,1.742696,2.038964
288.6456,70.70817,1750.006,1.923073,2.039024
288.798,67.77427,1756.657,1.964152,2.074041
288.9504,67.46617,1780.117,1.66733,2.058413
289.1028,72.12946,1796.137,1.555057,2.065017
289.2552,73.70226,1796.185,1.609505,2.024342
289.4076,69.34621,1792.098,1.674572,2.006141
289.56,67.84883,1792.098,1.735662,2.037503
289.7124,69.95492,1791.729,1.750601,2.047095
289.8648,73.26495,1789.532,1.637575,2.04885
290.0172,75.07043,1785.882,1.750428,2.042007
290.1696,75.98046,1780.589,1.881887,2.040612
290.322,79.96386,1763.508,1.826918,2.063365
290.4744,81.91978,1754.372,1.719556,2.054349
290.6268,83.42435,1752.996,1.74649,2.070964
290.7792,80.3437,1758.65,1.687779,2.069081
290.9316,75.07159,1786.268,1.823156,2.093914
291.084,74.24409,1807.943,1.815668,2.089985
291.2364,78.90823,1790.827,1.65841,2.083421
291.3888,80.49416,1761.582,1.903302,2.045638
291.5412,73.49794,1761.28,2.713158,2.053339
291.6936,65.81857,1794.785,2.625118,2.087983
291.846,62.58376,1842.083,2.491673,2.163028
291.9984,62.13239,1866.894,2.478851,2.201564
292.1508,56.12022,1878.362,3.044402,2.198303
292.3032,52.0579,1889.239,8.279029,2.162832
292.4556,47.24331,1919.448,32.60368,2.12263
292.608,44.91122,1979.463,13.76031,2.065567
292.7604,42.05256,2074.691,7.430246,2.004871
292.9128,42.35346,2194.956,3.406262,1.710453
293.0652,44.23417,2319.866,2.801369,1.521889
293.2176,43.63234,2422.418,3.561922,1.744124
293.37,41.3755,2457.936,4.930387,1.857141
293.5224,38.66729,2418.419,12.16686,1.941686
293.6748,39.41957,2317.535,26.91459,1.976791
293.8272,41.52596,2195.979,21.71725,2.001909
293.9796,43.93326,2080.508,10.75026,2.033644
294.132,47.91755,1973.012,7.245812,2.03738
294.2844,50.1744,1910.473,4.219268,2.037441
294.4368,59.19452,1850.614,2.70197,2.043983
294.5892,64.68534,1791.572,2.351625,2.082351
294.7416,71.00451,1780.933,2.180315,2.105226
294.894,68.67333,1780.933,2.074453,2.11915
295.0464,65.66782,1805.679,2.032799,2.103362
295.1988,66.79625,1857.233,1.984431,2.108621
295.3512,65.37329,1871.266,1.907087,2.108049
295.5036,66.27604,1846.062,1.914195,2.109213
295.656,66.49815,1825.937,1.936876,2.089609
295.8084,68.30364,1812.493,1.814897,2.056616
295.9608,71.15543,1810.311,1.813044,2.046907
296.1132,69.50089,1821.389,1.808212,2.057315
296.2656,71.7507,1836.538,1.845739,2.068208
296.418,77.62538,1851.941,1.877216,2.065262
296.5704,79.95321,1852.755,1.764785,2.048038
296.7228,77.24567,1836.313,1.834359,2.038949
296.8752,74.53745,1817.529,1.780861,2.038938
297.0276,77.32822,1797.499,1.728413,2.052314
297.18,79.36573,1781.728,1.835248,2.029334
297.3324,74.25021,1776.692,2.028984,2.049235
297.4848,73.49011,1772.704,1.993108,2.065458
297.6372,72.50552,1764.763,2.044957,2.085013
297.7896,74.15374,1768.751,2.43816,2.098112
297.942,70.54369,1781.728,2.333265,2.10084
298.0944,69.7228,1790.834,2.233829,2.086996
298.2468,69.7228,1796.953,2.410781,2.079211
298.3992,70.93336,1799.002,2.658661,2.067992
298.5516,71.60384,1799.002,2.996392,2.071622
298.704,69.6484,1799.002,2.862056,2.082916
298.8564,67.99339,1802.093,2.59069,2.091589
299.0088,71.15217,1805.184,2.414524,2.088897
299.1612,74.76945,1805.184,2.498534,2.08272
299.3136,78.83176,1803.121,2.293563,2.082321
299.466,76.95153,1800.03,2.272993,2.092129
299.6184,75.23501,1799.002,2.240361,2.093704
299.7708,72.07542,1799.002,2.277554,2.110594
299.9232,73.81257,1799.002,2.175403,2.103161
300.0756,73.86732,1813.479,2.108562,2.098607
300.228,73.31111,1822.269,1.861211,2.075881
300.3804,71.0525,1810.963,1.891059,2.054181
300.5328,71.4558,1799.797,2.048502,2.045663
300.6852,72.27531,1792.537,1.941838,2.023432
300.8376,72.87891,1788.794,1.956961,2.018667
300.99,70.52642,1786.764,2.095771,2.010318
301.1424,67.62707,1784.743,2.342828,2.028201
301.2948,70.92936,1780.709,2.459506,2.040151
301.4472,71.53119,1779.702,2.248702,2.068236
301.5996,75.52134,1783.736,2.059351,2.061424
301.752,73.72363,1788.794,2.04531,2.076795
301.9044,73.12179,1794.913,2.356445,2.070858
302.0568,71.61723,1799.002,2.586337,2.056838
302.2092,68.00628,1799.002,2.791019,2.064773
302.3616,66.20081,1794.913,2.951805,2.061834
302.514,62.58984,1792.865,3.749705,2.074721
302.6664,60.48346,1800.044,4.038724,2.069362
302.8188,60.333,1807.257,4.441261,2.070784
302.9712,60.63391,1813.503,1.775948,2.06949
303.1236,65.74943,1817.677,2.208986,2.068764
303.276,70.86495,1815.585,3.447613,2.052972
303.4284,74.62637,1806.248,3.61752,2.032164
303.5808,69.20383,1799.002,2.674429,2.030447
303.7332,68.60201,1799.002,1.747378,2.034189
303.8856,65.81857,1804.166,1.91278,2.048005
304.038,73.04656,1811.412,2.024042,2.043827
304.1904,68.90901,1815.585,2.631601,2.043746
304.3428,66.86892,1819.778,2.50711,2.046569
304.4952,60.54976,1825.05,2.450647,2.061677
304.6476,61.22681,1822.949,2.647098,2.069402
304.8,62.96599,1815.585,2.55562,2.071373
304.9524,66.67498,1811.412,2.280388,2.079781
305.1048,68.32999,1809.329,2.111905,2.08076
305.2572,71.11344,1811.412,2.146055,2.096722
305.4096,73.12179,1813.494,2.231534,2.091295
305.562,74.92726,1811.412,2.348133,2.078637
305.7144,70.86494,1809.329,2.585718,2.10114
305.8668,64.39532,1807.257,2.745194,2.080223
306.0192,61.98167,1805.184,2.788744,2.106496
306.1716,61.5303,1809.339,2.563652,2.090757
306.324,64.68988,1815.585,2.468483,2.103885
306.4764,62.13848,1817.677,2.529296,2.106362
306.6288,63.94396,1815.585,2.654358,2.089549
306.7812,59.58072,1811.412,2.760546,2.087429
306.9336,63.94396,1804.166,2.730905,2.064529
307.086,68.45765,1799.002,2.755097,2.069265
307.2384,69.96221,1796.953,2.782186,2.063766
307.3908,70.03745,1796.953,2.774451,2.071234
307.5432,64.01919,1799.002,2.678634,2.090199
307.6956,69.88698,1799.002,2.702106,2.099016
307.848,70.03744,1801.06,2.708569,2.112594
308.0004,74.32544,1804.152,2.626503,2.102582
308.1528,70.18462,1805.184,2.620679,2.093563
308.3052,68.90353,1805.184,2.603047,2.077403
308.4576,66.57146,1807.257,2.660243,2.061086
308.61,67.62132,1811.412,2.744061,2.049472
308.7624,65.06578,1813.494,3.059872,2.076982
308.9148,68.52627,1815.585,2.91404,2.05479
309.0672,68.74524,1822.949,2.668837,2.063486
309.2196,70.69775,1830.346,2.673392,2.080582
309.372,66.93635,1836.754,2.578123,2.054267
309.5244,66.57352,1841.035,2.414582,2.062381
309.6768,65.67113,1841.035,2.342484,2.064035
309.8292,64.91885,1836.754,2.336684,2.056622
309.9816,63.03815,1832.472,2.420958,2.074165
310.134,62.51462,1830.346,2.430357,2.083821
310.2864,63.2669,1828.22,2.249596,2.070648
310.4388,61.9128,1828.22,2.162002,2.089839
310.5912,65.29807,1828.22,2.101048,2.079233
310.7436,66.20081,1832.482,2.107777,2.083087
310.896,67.10355,1838.889,2.120461,2.060542
311.0484,67.70537,1848.625,2.071053,2.072805
311.2008,65.44852,1856.214,2.062915,2.087095
311.3532,68.14978,1856.214,2.059245,2.107766
311.5056,63.17892,1854.033,2.059075,2.115278
311.658,67.83585,1848.599,2.032453,2.115616
311.8104,66.48544,1845.346,2.005276,2.109416
311.9628,67.84534,1846.428,2.108591,2.102844
312.1152,67.40119,1854.054,2.131685,2.098215
312.2676,70.08125,1858.406,2.135344,2.09338
312.42,70.98399,1854.033,2.121297,2.079158
312.5724,65.26664,1854.033,2.183841,2.062309
312.7248,63.49259,1860.608,2.122099,2.074014
312.8772,66.12219,1865.001,2.12911,2.097367
313.0296,67.77112,1867.214,2.15883,2.1171
313.182,68.44817,1869.426,2.163825,2.112951
313.3344,64.76538,1869.426,2.124879,2.122362
313.4868,65.6742,1869.426,2.150993,2.126596
313.6392,67.55491,1871.649,2.220932,2.107206
313.7916,68.30719,1871.649,2.268443,2.100338
313.944,67.84961,1869.426,2.278252,2.109251
314.0964,68.30099,1869.426,2.360589,2.103639
314.2488,71.46056,1869.426,2.367714,2.100445
314.4012,73.57317,1869.426,2.253,2.100889
314.5536,70.11266,1867.214,2.27066,2.093722
314.706,70.48881,1867.214,2.316334,2.104536
314.8584,73.49046,1872.764,2.226982,2.106511
315.0108,75.66857,1876.102,2.109314,2.108523
315.1632,73.02908,1876.102,2.067494,2.0884
315.3156,70.47528,1876.102,2.044721,2.097364
315.468,69.19991,1872.764,1.902857,2.087523
315.6204,68.37891,1869.426,1.816657,2.070403
315.7728,64.32009,1858.468,1.776431,2.080345
315.9252,64.01918,1841.035,1.727337,2.057928
316.0776,65.74943,-9999,1.674392,2.040714
316.23,68.6081,1768.716,1.674007,2.015095
316.3824,69.9553,1760.819,1.717406,2.034924
316.5348,66.78977,1747.174,1.658951,2.030063
316.6872,67.54205,1771.352,1.613004,2.026797
316.8396,68.75262,1781.331,1.633461,2.024157
316.992,72.97134,1791.377,1.609747,2.030051
317.1444,74.07468,1814.708,1.569421,2.013156
317.2968,75.04898,1814.853,1.478888,2.001925
317.4492,73.99578,1789.986,1.571254,1.996717
317.6016,75.67588,1756.115,1.596232,1.976601
317.754,75.52136,1737.817,1.569443,1.978961
317.9064,75.67181,1737.629,1.528135,1.962331
318.0588,67.77286,1737.629,1.531482,1.971871
318.2112,67.02831,1737.629,1.369708,1.969162
318.3636,70.63129,1742.995,1.112692,1.972005
318.516,80.40731,1753.868,1.1376,1.976132
318.6684,80.17443,1763.833,1.52202,1.951688
318.8208,80.33286,1754.028,1.595365,1.965286
318.9732,76.12373,1725.955,1.444016,1.969486
319.1256,78.53822,1709.327,1.445382,2.003948
319.278,76.46193,1706.509,1.475468,2.001032
319.4304,77.81603,1710.635,1.576453,2.005303
319.5828,76.01056,1725.424,1.317096,1.978104
319.7352,74.92727,1729.042,1.305961,1.973657
319.8876,79.74187,1714.859,1.396053,1.972218
320.04,80.04279,1717.408,1.365646,1.971797
320.1924,81.39689,1743.053,1.398823,1.976411
320.3448,79.73389,1758.473,1.434309,1.980705
320.4972,77.10091,1755.908,1.418393,1.992213
320.6496,78.35471,1751.868,1.436194,1.988222
320.802,73.47286,1750.108,1.453644,1.981631
320.9544,74.26096,1752.115,1.236658,1.976302
321.1068,72.17966,1755.627,1.26544,1.976038
321.2592,73.33817,1757.289,0.924235,1.968538
321.4116,73.62354,1755.505,1.114885,1.975298
321.564,73.3477,1752.14,0.821542,1.970334
321.7164,73.16364,1748.054,0.989962,1.975053
321.8688,72.7672,1741.852,1.169488,1.976379
322.0212,74.69807,1734.295,1.347851,1.978593
322.1736,72.5952,1728.832,0.968757,1.973864
322.326,72.74566,1727.131,0.682968,1.973811
322.4784,72.21906,1727.131,0.974104,1.979011
322.6308,74.17499,1727.009,0.899996,1.990593
322.7832,74.47591,1725.383,0.951289,2.002046
322.9356,75.83001,1722.38,1.065423,1.98914
323.088,79.14005,1719.389,0.874509,1.988523
323.2404,79.59142,1716.442,0.997758,1.980717
323.3928,80.04279,1713.56,1.196863,1.979391
323.5452,78.98959,1710.708,1.233274,1.986425
323.6976,81.08831,1707.938,1.149869,1.985625
323.85,80.62926,1708.508,1.107845,2.000917
324.0024,79.72652,1712.35,1.136547,2.003246
324.1548,77.17644,1715.516,1.151912,1.980681
324.3072,74.54749,1716.758,0.955849,1.957478
324.4596,74.39704,1716.758,0.801032,1.954801
324.612,75.29977,1716.662,1.170305,1.955069
324.7644,77.02621,1713.061,1.354795,1.959604
324.9168,74.11739,1703.132,1.541092,1.971488
325.0692,71.40575,1702.142,1.372549,1.963763
325.2216,65.84631,1713.082,1.433915,1.963959
325.374,66.19411,1724.164,1.40363,1.925682
325.5264,63.86255,1735.391,1.46887,1.891036
325.6788,68.37625,1745.573,1.651938,1.855345
325.8312,68.22248,1752.625,1.391983,1.857708
325.9836,68.448,1757.881,1.396239,1.859233
326.136,64.37951,1764.021,1.474951,1.881978
326.2884,66.04111,1766.357,1.442924,1.899742
326.4408,67.99357,1761.692,1.440889,1.903469
326.5932,74.31115,1754.528,1.461178,1.925583
326.7456,77.47073,1747.422,1.515031,1.944732
326.898,85.90284,1741.056,1.527416,1.956386
327.0504,83.72897,1740.972,1.529758,1.980173
327.2028,83.12714,1746.479,1.543664,1.99788
327.3552,78.2373,1752.021,1.545261,2.008704
327.5076,80.41516,1751.116,1.552634,2.004343
327.66,77.55295,1746.351,1.549991,2.02278
327.8124,72.88879,1744.189,1.535243,2.035475
327.9648,69.72954,1742.032,1.542114,2.030546
328.1172,68.83034,1733.486,1.520809,2.011953
328.2696,73.34403,1729.758,1.49752,2.002899
328.422,75.29596,1737.273,1.507441,2.015598
328.5744,77.02237,1744.651,1.504439,2.056376
328.7268,77.24805,1748.256,1.482882,2.080481
328.8792,74.24321,1748.256,1.413972,2.074081
329.0316,75.82684,1755.303,1.393802,2.055211
329.184,73.79568,1760.58,1.089914,2.059558
329.3364,77.7107,1757.049,0.971329,2.072611
329.4888,76.80797,1753.532,1.084167,2.068216
329.6412,79.44096,1750.028,0.806105,2.059843
329.7936,77.03366,1748.268,0.552347,2.057702
329.946,77.25934,1761.146,0.487112,2.055015
330.0984,78.01163,1772.746,0.822697,2.058098
330.2508,79.59142,1769.375,0.86498,2.056803
330.4032,79.89233,1764.025,0.980359,2.055332
330.5556,80.94552,1757.511,0.955294,2.043128
330.708,78.30573,1751.677,1.183426,2.05214
330.8604,80.93872,1755.31,1.126024,2.066645
331.0128,81.54054,1764.343,1.136204,2.054291
331.1652,85.76013,1763.07,1.270794,2.057998
331.3176,82.07394,1764.446,1.49905,2.068762
331.47,80.41893,1769.906,1.608164,2.076979
331.6224,77.86118,1773.633,1.591673,2.072667
331.7748,81.09599,1781.673,1.592283,2.078417
331.9272,80.33611,1790.458,1.659984,2.079931
332.0796,80.03192,1790.576,1.680924,2.066211
332.232,73.40552,1781.908,1.642803,2.051992
332.3844,70.99881,1773.324,1.621034,2.038591
332.5368,73.8529,1764.822,1.590106,2.030093
332.6892,76.11607,1759.803,1.579127,2.020668
332.8416,76.11959,1759.015,1.578952,2.011029
332.994,72.36282,1759.015,1.580984,2.015804
333.1464,74.23978,1759.015,1.624557,2.023401
333.2988,73.02931,1759.015,1.642289,2.013186
333.4512,74.5371,1768.08,1.622466,2.013631
333.6036,73.85661,1789.513,1.570967,2.025473
333.756,73.03614,1803.958,1.466751,2.023646
333.9084,73.33705,1797.107,1.417021,1.995764
334.0608,69.88087,1779.422,1.392219,1.951522
334.2132,69.95934,1760.564,1.537163,1.919463
334.3656,62.81019,1746.888,1.633162,1.872444
334.518,63.4149,1762.125,1.761388,1.846915
334.6704,58.52243,1791.485,1.649129,1.814404
334.8228,55.44054,1819.422,1.634744,1.809569
334.9752,52.88278,1841.689,1.545544,1.810477
335.1276,58.30185,1843.781,1.416489,1.837723
335.28,70.78973,1828.715,1.400602,1.846489
335.4324,78.16208,1795.276,1.576839,1.922625
335.5848,82.07395,1746.572,1.583965,1.965333
335.7372,82.51757,1715.233,1.584608,1.974432
335.8896,81.30656,1708.568,1.564982,1.98256
336.042,81.00564,1701.698,1.55696,1.96249
336.1944,79.20791,1693.731,1.530509,1.968966
336.3468,78.31254,1690.276,1.532262,1.96751
336.4992,77.47769,1697.645,1.619429,1.961139
336.6516,77.92906,1701.789,1.659233,1.954211
336.804,79.88499,1696.375,1.623445,1.968605
336.9564,82.45008,1694.564,1.599845,1.981765
337.1088,83.20236,1693.945,1.625062,1.968305
337.2612,83.65374,1690.937,1.601503,1.959661
337.4136,85.60966,1687.938,1.646354,1.964167
337.566,85.9858,1684.95,1.664731,1.968833
337.7184,85.0793,1681.973,1.688843,1.96475
337.8708,82.82246,1679.006,1.657166,1.966556
338.0232,82.96519,1676.235,1.632951,1.985129
338.1756,83.37017,1673.758,1.623116,2.00125
338.328,82.25691,1671.388,1.619159,2.0025
338.4804,79.68182,1669.025,1.588286,1.999803
338.6328,79.33074,1677.86,1.607475,2.009296
338.7852,79.3303,1693.104,1.631728,1.996206
338.9376,80.35871,1703.626,1.645692,2.00309
339.09,80.30856,1714.28,1.621985,1.9781
339.2424,79.91768,1725.067,1.629841,1.983815
339.3948,77.24553,1735.992,1.62923,1.990156
339.5472,73.9355,1743.754,1.631736,2.001552
339.6996,71.22045,1743.169,1.629871,1.993327
339.852,73.34063,1737.488,1.679787,2.004542
340.0044,73.34063,1731.843,1.708591,1.994808
340.1568,72.74565,1725.621,1.721155,1.984585
340.3092,70.93652,1718.521,1.776373,1.986121
340.4616,73.18611,1711.167,1.793324,2.006099
340.614,75.89433,1709.372,1.772166,2.001987
340.7664,77.17685,1713.994,1.763898,2.023777
340.9188,79.44096,1719.523,1.767356,2.000002
341.0712,76.73274,1725.088,1.712878,2.019842
341.2236,79.13208,1730.689,1.712342,2.01195
341.376,77.16882,1736.327,1.728921,2.020273
341.5284,78.66631,1742.001,1.780329,2.006236
341.6808,75.65793,1744.702,1.794992,2.00033
341.8332,74.76252,1740.012,1.675944,1.990582
341.9856,78.07173,1730.972,1.731406,1.982687
342.138,78.37987,1722.025,1.745737,1.984053
342.2904,82.29173,1713.17,1.725307,1.984943
342.4428,78.2373,1707.637,1.675352,2.013613
342.5952,78.98212,1706.028,1.677617,1.990453
342.7476,76.87572,1701.872,1.667367,1.988427
342.9,80.62931,1695.46,1.684165,1.984281
343.0524,80.47888,1692.724,1.73673,1.998613
343.2048,80.62174,1692.724,1.892595,1.982282
343.3572,82.87801,1690.56,1.824717,1.978716
343.5096,83.32928,1695.257,1.816077,1.992963
