Depth (mbsf),GR,RHOB,RES,Vp
302.2092,68.00628,2.064773,2.791019,1799.002
302.3616,66.20081,2.061834,2.951805,1794.913
302.514,62.58984,2.074721,3.749705,1792.865
302.6664,60.48346,2.069362,4.038724,1800.044
302.8188,60.333,2.070784,4.441261,1807.257
302.9712,60.63391,2.06949,1.775948,1813.503
303.1236,65.74943,2.068764,2.208986,1817.677
303.276,70.86495,2.052972,3.447613,1815.585
303.4284,74.62637,2.032164,3.61752,1806.248
303.5808,69.20383,2.030447,2.674429,1799.002
303.7332,68.60201,2.034189,1.747378,1799.002
303.8856,65.81857,2.048005,1.91278,1804.166
304.038,73.04656,2.043827,2.024042,1811.412
304.1904,68.90901,2.043746,2.631601,1815.585
304.3428,66.86892,2.046569,2.50711,1819.778
304.4952,60.54976,2.061677,2.450647,1825.05
304.6476,61.22681,2.069402,2.647098,1822.949
304.8,62.96599,2.071373,2.55562,1815.585
304.9524,66.67498,2.079781,2.280388,1811.412
305.1048,68.32999,2.08076,2.111905,1809.329
305.2572,71.11344,2.096722,2.146055,1811.412
305.4096,73.12179,2.091295,2.231534,1813.494
305.562,74.92726,2.078637,2.348133,1811.412
305.7144,70.86494,2.10114,2.585718,1809.329
305.8668,64.39532,2.080223,2.745194,1807.257
306.0192,61.98167,2.106496,2.788744,1805.184
306.1716,61.5303,2.090757,2.563652,1809.339
306.324,64.68988,2.103885,2.468483,1815.585
306.4764,62.13848,2.106362,2.529296,1817.677
306.6288,63.94396,2.089549,2.654358,1815.585
306.7812,59.58072,2.087429,2.760546,1811.412
306.9336,63.94396,2.064529,2.730905,1804.166
307.086,68.45765,2.069265,2.755097,1799.002
307.2384,69.96221,2.063766,2.782186,1796.953
307.3908,70.03745,2.071234,2.774451,1796.953
307.5432,64.01919,2.090199,2.678634,1799.002
307.6956,69.88698,2.099016,2.702106,1799.002
307.848,70.03744,2.112594,2.708569,1801.06
308.0004,74.32544,2.102582,2.626503,1804.152
308.1528,70.18462,2.093563,2.620679,1805.184
308.3052,68.90353,2.077403,2.603047,1805.184
308.4576,66.57146,2.061086,2.660243,1807.257
308.61,67.62132,2.049472,2.744061,1811.412
308.7624,65.06578,2.076982,3.059872,1813.494
308.9148,68.52627,2.05479,2.91404,1815.585
309.0672,68.74524,2.063486,2.668837,1822.949
309.2196,70.69775,2.080582,2.673392,1830.346
309.372,66.93635,2.054267,2.578123,1836.754
309.5244,66.57352,2.062381,2.414582,1841.035
309.6768,65.67113,2.064035,2.342484,1841.035
309.8292,64.91885,2.056622,2.336684,1836.754
309.9816,63.03815,2.074165,2.420958,1832.472
310.134,62.51462,2.083821,2.430357,1830.346
310.2864,63.2669,2.070648,2.249596,1828.22
310.4388,61.9128,2.089839,2.162002,1828.22
310.5912,65.29807,2.079233,2.101048,1828.22
310.7436,66.20081,2.083087,2.107777,1832.482
310.896,67.10355,2.060542,2.120461,1838.889
311.0484,67.70537,2.072805,2.071053,1848.625
311.2008,65.44852,2.087095,2.062915,1856.214
311.3532,68.14978,2.107766,2.059245,1856.214
311.5056,63.17892,2.115278,2.059075,1854.033
311.658,67.83585,2.115616,2.032453,1848.599
311.8104,66.48544,2.109416,2.005276,1845.346
311.9628,67.84534,2.102844,2.108591,1846.428
312.1152,67.40119,2.098215,2.131685,1854.054
312.2676,70.08125,2.09338,2.135344,1858.406
312.42,70.98399,2.079158,2.121297,1854.033
312.5724,65.26664,2.062309,2.183841,1854.033
312.7248,63.49259,2.074014,2.122099,1860.608
312.8772,66.12219,2.097367,2.12911,1865.001
313.0296,67.77112,2.1171,2.15883,1867.214
313.182,68.44817,2.112951,2.163825,1869.426
313.3344,64.76538,2.122362,2.124879,1869.426
313.4868,65.6742,2.126596,2.150993,1869.426
313.6392,67.55491,2.107206,2.220932,1871.649
313.7916,68.30719,2.100338,2.268443,1871.649
313.944,67.84961,2.109251,2.278252,1869.426
314.0964,68.30099,2.103639,2.360589,1869.426
314.2488,71.46056,2.100445,2.367714,1869.426
314.4012,73.57317,2.100889,2.253,1869.426
314.5536,70.11266,2.093722,2.27066,1867.214
314.706,70.48881,2.104536,2.316334,1867.214
314.8584,73.49046,2.106511,2.226982,1872.764
315.0108,75.66857,2.108523,2.109314,1876.102
315.1632,73.02908,2.0884,2.067494,1876.102
315.3156,70.47528,2.097364,2.044721,1876.102
315.468,69.19991,2.087523,1.902857,1872.764
315.6204,68.37891,2.070403,1.816657,1869.426
315.7728,64.32009,2.080345,1.776431,1858.468
315.9252,64.01918,2.057928,1.727337,1841.035
316.0776,65.74943,2.040714,1.674392,1764
316.23,68.6081,2.015095,1.674007,1768.716
316.3824,69.9553,2.034924,1.717406,1760.819
316.5348,66.78977,2.030063,1.658951,1747.174
316.6872,67.54205,2.026797,1.613004,1771.352
316.8396,68.75262,2.024157,1.633461,1781.331
316.992,72.97134,2.030051,1.609747,1791.377
317.1444,74.07468,2.013156,1.569421,1814.708
317.2968,75.04898,2.001925,1.478888,1814.853
317.4492,73.99578,1.996717,1.571254,1789.986
317.6016,75.67588,1.976601,1.596232,1756.115
317.754,75.52136,1.978961,1.569443,1737.817
317.9064,75.67181,1.962331,1.528135,1737.629
318.0588,67.77286,1.971871,1.531482,1737.629
318.2112,67.02831,1.969162,1.369708,1737.629
318.3636,70.63129,1.972005,1.112692,1742.995
318.516,80.40731,1.976132,1.1376,1753.868
318.6684,80.17443,1.951688,1.52202,1763.833
318.8208,80.33286,1.965286,1.595365,1754.028
318.9732,76.12373,1.969486,1.444016,1725.955
319.1256,78.53822,2.003948,1.445382,1709.327
319.278,76.46193,2.001032,1.475468,1706.509
319.4304,77.81603,2.005303,1.576453,1710.635
319.5828,76.01056,1.978104,1.317096,1725.424
319.7352,74.92727,1.973657,1.305961,1729.042
319.8876,79.74187,1.972218,1.396053,1714.859
320.04,80.04279,1.971797,1.365646,1717.408
320.1924,81.39689,1.976411,1.398823,1743.053
320.3448,79.73389,1.980705,1.434309,1758.473
320.4972,77.10091,1.992213,1.418393,1755.908
320.6496,78.35471,1.988222,1.436194,1751.868
320.802,73.47286,1.981631,1.453644,1750.108
320.9544,74.26096,1.976302,1.236658,1752.115
321.1068,72.17966,1.976038,1.26544,1755.627
321.2592,73.33817,1.968538,0.924235,1757.289
321.4116,73.62354,1.975298,1.114885,1755.505
321.564,73.3477,1.970334,0.821542,1752.14
321.7164,73.16364,1.975053,0.989962,1748.054
321.8688,72.7672,1.976379,1.169488,1741.852
322.0212,74.69807,1.978593,1.347851,1734.295
322.1736,72.5952,1.973864,0.968757,1728.832
322.326,72.74566,1.973811,0.682968,1727.131
322.4784,72.21906,1.979011,0.974104,1727.131
322.6308,74.17499,1.990593,0.899996,1727.009
322.7832,74.47591,2.002046,0.951289,1725.383
322.9356,75.83001,1.98914,1.065423,1722.38
323.088,79.14005,1.988523,0.874509,1719.389
323.2404,79.59142,1.980717,0.997758,1716.442
323.3928,80.04279,1.979391,1.196863,1713.56
323.5452,78.98959,1.986425,1.233274,1710.708
323.6976,81.08831,1.985625,1.149869,1707.938
323.85,80.62926,2.000917,1.107845,1708.508
324.0024,79.72652,2.003246,1.136547,1712.35
324.1548,77.17644,1.980681,1.151912,1715.516
324.3072,74.54749,1.957478,0.955849,1716.758
324.4596,74.39704,1.954801,0.801032,1716.758
324.612,75.29977,1.955069,1.170305,1716.662
324.7644,77.02621,1.959604,1.354795,1713.061
324.9168,74.11739,1.971488,1.541092,1703.132
325.0692,71.40575,1.963763,1.372549,1702.142
325.2216,65.84631,1.963959,1.433915,1713.082
325.374,66.19411,1.925682,1.40363,1724.164
325.5264,63.86255,1.891036,1.46887,1735.391
325.6788,68.37625,1.855345,1.651938,1745.573
325.8312,68.22248,1.857708,1.391983,1752.625
325.9836,68.448,1.859233,1.396239,1757.881
326.136,64.37951,1.881978,1.474951,1764.021
326.2884,66.04111,1.899742,1.442924,1766.357
326.4408,67.99357,1.903469,1.440889,1761.692
326.5932,74.31115,1.925583,1.461178,1754.528
326.7456,77.47073,1.944732,1.515031,1747.422
326.898,85.90284,1.956386,1.527416,1741.056
327.0504,83.72897,1.980173,1.529758,1740.972
327.2028,83.12714,1.99788,1.543664,1746.479
327.3552,78.2373,2.008704,1.545261,1752.021
327.5076,80.41516,2.004343,1.552634,1751.116
327.66,77.55295,2.02278,1.549991,1746.351
327.8124,72.88879,2.035475,1.535243,1744.189
327.9648,69.72954,2.030546,1.542114,1742.032
328.1172,68.83034,2.011953,1.520809,1733.486
328.2696,73.34403,2.002899,1.49752,1729.758
328.422,75.29596,2.015598,1.507441,1737.273
328.5744,77.02237,2.056376,1.504439,1744.651
328.7268,77.24805,2.080481,1.482882,1748.256
328.8792,74.24321,2.074081,1.413972,1748.256
329.0316,75.82684,2.055211,1.393802,1755.303
329.184,73.79568,2.059558,1.089914,1760.58
329.3364,77.7107,2.072611,0.971329,1757.049
329.4888,76.80797,2.068216,1.084167,1753.532
329.6412,79.44096,2.059843,0.806105,1750.028
329.7936,77.03366,2.057702,0.552347,1748.268
329.946,77.25934,2.055015,0.487112,1761.146
330.0984,78.01163,2.058098,0.822697,1772.746
330.2508,79.59142,2.056803,0.86498,1769.375
330.4032,79.89233,2.055332,0.980359,1764.025
330.5556,80.94552,2.043128,0.955294,1757.511
330.708,78.30573,2.05214,1.183426,1751.677
330.8604,80.93872,2.066645,1.126024,1755.31
331.0128,81.54054,2.054291,1.136204,1764.343
331.1652,85.76013,2.057998,1.270794,1763.07
331.3176,82.07394,2.068762,1.49905,1764.446
331.47,80.41893,2.076979,1.608164,1769.906
331.6224,77.86118,2.072667,1.591673,1773.633
331.7748,81.09599,2.078417,1.592283,1781.673
331.9272,80.33611,2.079931,1.659984,1790.458
332.0796,80.03192,2.066211,1.680924,1790.576
332.232,73.40552,2.051992,1.642803,1781.908
332.3844,70.99881,2.038591,1.621034,1773.324
332.5368,73.8529,2.030093,1.590106,1764.822
332.6892,76.11607,2.020668,1.579127,1759.803
332.8416,76.11959,2.011029,1.578952,1759.015
332.994,72.36282,2.015804,1.580984,1759.015
333.1464,74.23978,2.023401,1.624557,1759.015
333.2988,73.02931,2.013186,1.642289,1759.015
333.4512,74.5371,2.013631,1.622466,1768.08
333.6036,73.85661,2.025473,1.570967,1789.513
333.756,73.03614,2.023646,1.466751,1803.958
333.9084,73.33705,1.995764,1.417021,1797.107
334.0608,69.88087,1.951522,1.392219,1779.422
334.2132,69.95934,1.919463,1.537163,1760.564
334.3656,62.81019,1.872444,1.633162,1746.888
334.518,63.4149,1.846915,1.761388,1762.125
334.6704,58.52243,1.814404,1.649129,1791.485
334.8228,55.44054,1.809569,1.634744,1819.422
334.9752,52.88278,1.810477,1.545544,1841.689
335.1276,58.30185,1.837723,1.416489,1843.781
335.28,70.78973,1.846489,1.400602,1828.715
335.4324,78.16208,1.922625,1.576839,1795.276
335.5848,82.07395,1.965333,1.583965,1746.572
335.7372,82.51757,1.974432,1.584608,1715.233
335.8896,81.30656,1.98256,1.564982,1708.568
336.042,81.00564,1.96249,1.55696,1701.698
336.1944,79.20791,1.968966,1.530509,1693.731
336.3468,78.31254,1.96751,1.532262,1690.276
336.4992,77.47769,1.961139,1.619429,1697.645
336.6516,77.92906,1.954211,1.659233,1701.789
336.804,79.88499,1.968605,1.623445,1696.375
336.9564,82.45008,1.981765,1.599845,1694.564
337.1088,83.20236,1.968305,1.625062,1693.945
337.2612,83.65374,1.959661,1.601503,1690.937
337.4136,85.60966,1.964167,1.646354,1687.938
337.566,85.9858,1.968833,1.664731,1684.95
337.7184,85.0793,1.96475,1.688843,1681.973
337.8708,82.82246,1.966556,1.657166,1679.006
338.0232,82.96519,1.985129,1.632951,1676.235
338.1756,83.37017,2.00125,1.623116,1673.758
338.328,82.25691,2.0025,1.619159,1671.388
338.4804,79.68182,1.999803,1.588286,1669.025
338.6328,79.33074,2.009296,1.607475,1677.86
338.7852,79.3303,1.996206,1.631728,1693.104
338.9376,80.35871,2.00309,1.645692,1703.626
339.09,80.30856,1.9781,1.621985,1714.28
339.2424,79.91768,1.983815,1.629841,1725.067
339.3948,77.24553,1.990156,1.62923,1735.992
339.5472,73.9355,2.001552,1.631736,1743.754
339.6996,71.22045,1.993327,1.629871,1743.169
339.852,73.34063,2.004542,1.679787,1737.488
340.0044,73.34063,1.994808,1.708591,1731.843
340.1568,72.74565,1.984585,1.721155,1725.621
340.3092,70.93652,1.986121,1.776373,1718.521
340.4616,73.18611,2.006099,1.793324,1711.167
340.614,75.89433,2.001987,1.772166,1709.372
340.7664,77.17685,2.023777,1.763898,1713.994
340.9188,79.44096,2.000002,1.767356,1719.523
341.0712,76.73274,2.019842,1.712878,1725.088
341.2236,79.13208,2.01195,1.712342,1730.689
341.376,77.16882,2.020273,1.728921,1736.327
341.5284,78.66631,2.006236,1.780329,1742.001
341.6808,75.65793,2.00033,1.794992,1744.702
341.8332,74.76252,1.990582,1.675944,1740.012
341.9856,78.07173,1.982687,1.731406,1730.972
342.138,78.37987,1.984053,1.745737,1722.025
342.2904,82.29173,1.984943,1.725307,1713.17
342.4428,78.2373,2.013613,1.675352,1707.637
342.5952,78.98212,1.990453,1.677617,1706.028
342.7476,76.87572,1.988427,1.667367,1701.872
342.9,80.62931,1.984281,1.684165,1695.46
343.0524,80.47888,1.998613,1.73673,1692.724
343.2048,80.62174,1.982282,1.892595,1692.724
343.3572,82.87801,1.978716,1.824717,1690.56
343.5096,83.32928,1.992963,1.816077,1695.257
343.662,83.33689,2.008454,1.712162,1709.091
343.8144,79.28294,2.010601,1.696818,1723.153
343.9668,78.23731,2.019745,1.671381,1733.935
344.1192,75.37206,2.023992,1.694331,1737.629
344.2716,79.43437,2.002271,1.67834,1737.322
344.424,80.93156,1.994478,1.685044,1733.533
344.5764,86.65549,1.999014,1.680674,1726.598
344.7288,85.30138,1.991512,1.667834,1719.718
344.8812,87.56561,1.996964,1.683907,1712.892
345.0336,84.24838,1.98231,1.659778,1708.001
345.186,80.18607,1.985374,1.663171,1706.509
345.3384,73.86689,1.966518,1.680665,1706.509
345.4908,75.98047,1.975619,1.662639,1706.509
345.6432,83.50329,1.979902,1.644974,1706.509
345.7956,91.47746,1.982344,1.662709,1706.509
345.948,85.76013,1.981589,1.649819,1706.509
346.1004,78.83225,1.954139,1.622886,1706.509
346.2528,75.67268,1.955003,1.627144,1706.509
346.4052,75.67267,1.966496,1.634518,1706.509
346.5576,78.3802,1.983231,1.637871,1708.254
346.71,76.27382,2.007457,1.628042,1713.083
346.8624,78.51697,2.001776,1.613609,1719.271
347.0148,78.67499,1.979917,1.607451,1724.186
347.1672,81.53366,1.975702,1.614494,1723.632
347.3196,83.9472,1.96727,1.61511,1718.917
347.472,85.45176,1.972853,1.615277,1714.228
347.6244,84.39857,1.997021,1.615029,1709.564
347.7768,88.01698,1.999547,1.615554,1707.77
347.9292,85.30146,1.991595,1.621768,1709.368
348.0816,83.78979,2.000742,1.626252,1718.782
348.234,78.81762,1.979486,1.618823,1727.131
348.3864,79.87405,1.974665,1.63878,1726.195
348.5388,78.52705,1.969128,1.671414,1724.307
348.6912,80.48219,1.98047,1.664229,1722.404
348.8436,80.62881,1.979616,1.653295,1720.506
348.996,80.77927,1.983615,1.643491,1718.612
349.1484,78.60173,1.985562,1.620522,1716.208
349.3008,72.29047,1.991459,1.592667,1712.823
349.4532,69.13087,1.97216,1.585466,1708.98
349.6056,69.05947,1.985028,1.65014,1714.115
349.758,75.83001,1.992279,1.697635,1729.898
349.9104,82.44597,1.991071,1.630274,1740.395
350.0628,86.04869,1.988132,1.589807,1735.57
350.2152,84.54413,1.961509,1.616,1725.43
350.3676,84.09688,1.977448,1.632786,1725.436
350.52,84.02578,1.980592,1.618267,1732.573
350.6724,86.43308,1.991258,1.606843,1739.769
350.8248,82.97259,1.994916,1.609065,1742.52
350.9772,83.35283,1.985779,1.606528,1731.814
351.1296,80.94212,1.980012,1.623365,1721.73
351.282,80.18304,1.984845,1.634939,1724.746
351.4344,80.48394,1.982801,1.638772,1731.282
351.5868,83.79739,1.993987,1.655494,1732.453
351.7392,87.49036,1.991953,1.618424,1723.619
351.8916,85.08308,1.975246,1.551993,1710.272
352.044,82.36707,1.941834,1.540487,1697.13
352.1964,82.59276,1.929557,1.58998,1684.331
352.3488,80.02785,1.933624,1.58521,1671.933
352.5012,77.1699,1.931925,1.576147,1670.286
352.6536,70.85073,1.925482,1.549039,1681.718
352.806,72.96426,1.921057,1.567865,1695.757
352.9584,76.80798,1.930753,1.575521,1704.672
353.1108,88.84447,1.941382,1.588094,1706.509
353.2632,85.98582,1.939035,1.593744,1704.799
353.4156,84.32681,1.941252,1.593163,1695.146
353.568,74.84122,1.946752,1.595017,1679.408
353.7204,74.383,1.954539,1.599414,1670.718
353.8728,75.35709,1.948166,1.609022,1672.119
354.0252,79.72717,1.948243,1.624432,1680.905
354.1776,80.48266,1.950993,1.648377,1697.486
354.33,78.07597,1.964204,1.624343,1710.831
354.4824,74.31456,1.968554,1.623349,1711.682
354.6348,76.12366,1.97484,1.596124,1707.893
354.7872,76.13092,1.998429,1.578465,1712.265
354.9396,76.87601,1.989501,1.601878,1709.936
355.092,77.02648,1.977301,1.645101,1693.917
355.2444,75.221,1.972543,1.638998,1678.196
355.3968,76.58229,1.974637,1.622183,1676.72
355.5492,77.63549,1.981996,1.610278,1694.022
355.7016,80.64461,1.977271,1.612421,1716.291
355.854,79.74187,1.964006,1.617418,1728.899
356.0064,79.89233,1.968693,1.631443,1723.726
356.1588,78.68142,1.961473,1.645501,1710.819
356.3112,78.53096,1.978422,1.695291,1700.398
356.4636,76.80071,1.97589,1.689524,1696.382
356.616,78.01163,1.98225,1.668262,1696.382
356.7684,79.96756,1.989047,1.650676,1696.382
356.9208,82.14918,1.996493,1.650662,1696.382
357.0732,82.29963,1.984039,1.628495,1704.363
357.2256,81.09599,1.983014,1.585532,1722.079
357.378,81.54735,2.00252,1.5136,1738.65
357.5304,79.74187,1.991658,1.638488,1737.557
357.6828,75.37865,1.983643,1.709012,1721.842
357.8352,73.42271,2.005137,1.70426,1707.858
357.9876,76.05569,2.011935,1.66972,1696.935
358.14,80.11064,2.003412,1.693609,1691.747
358.2924,81.30643,2.019328,1.735447,1697.869
358.4448,84.53263,2.016113,1.754488,1711.14
358.5972,87.24822,2.00774,1.740966,1733.244
358.7496,85.60106,2.001736,1.734422,1748.088
358.902,81.91954,1.998929,1.737239,1746.942
359.0544,79.06087,2.023207,1.738438,1745.797
359.2068,79.51224,2.01843,1.714306,1744.655
359.3592,79.43559,2.029791,1.724041,1743.513
359.5116,82.59516,2.032421,1.714817,1742.373
359.664,81.23383,2.021956,1.67918,1741.235
359.8164,80.18603,2.024282,1.67157,1740.098
359.9688,78.38055,2.006507,1.670592,1738.963
360.1212,78.98222,1.993677,1.692814,1738.012
360.2736,78.22272,1.99048,1.695734,1737.629
360.426,79.35114,1.996915,1.722913,1737.629
360.5784,78.45577,2.008679,1.766533,1737.629
360.7308,80.71984,2.025159,1.704067,1737.629
360.8832,77.56025,2.024679,1.7505,1737.629
361.0356,79.66665,2.034965,1.6855,1737.629
361.188,81.92349,2.017604,1.669113,1736.075
361.3404,87.71607,2.024606,1.665188,1731.604
361.4928,88.61091,2.027897,1.715839,1725.791
361.6452,88.45213,2.022414,1.708574,1720.016
361.7976,85.44301,2.035558,1.742447,1716.948
361.95,86.35365,2.004099,1.717105,1716.758
362.1024,82.90146,2.010294,1.727114,1716.758
362.2548,85.1583,2.01908,1.718079,1718.583
362.4072,89.22062,2.032457,1.738427,1724.313
362.5596,90.86778,2.038827,1.691877,1732.158
362.712,85.14345,2.033275,1.64605,1733.677
362.8644,80.99339,2.034113,1.638615,1727.339
363.0168,81.30216,2.026523,1.633055,1720.389
363.1692,85.96514,2.028489,1.642981,1714.944
363.3216,83.49512,2.031757,1.659528,1710.129
363.474,81.08782,2.034556,1.738358,1708.546
363.6264,79.59142,2.032206,1.822857,1711.286
363.7788,80.19324,2.032397,1.760103,1715.731
363.9312,82.07394,2.016202,1.771294,1727.582
364.0836,80.41893,2.005031,1.780905,1746.445
364.236,76.95844,2.009677,1.787337,1761.488
364.3884,75.83001,2.020921,1.828338,1761.901
364.5408,74.773,2.036254,1.69932,1751.767
364.6932,75.37482,2.030443,1.547248,1741.749
364.8456,77.02985,2.006939,1.52002,1731.949
364.998,78.38776,1.9926,1.519768,1727.131
365.1504,75.6733,1.985055,1.54244,1727.131
365.3028,74.61311,1.967836,1.521242,1731.461
365.4552,75.06448,1.972083,1.55154,1742.832
365.6076,77.32758,1.976531,1.583512,1752.144
365.76,73.87408,1.975128,1.547695,1748.082
365.9124,73.42271,1.96901,1.579973,1735.503
366.0648,75.14902,1.974527,1.593714,1729.672
366.2172,77.25542,1.96924,1.585825,1731.876
366.3696,77.84964,1.976997,1.61882,1735.465
366.522,77.02607,1.980695,1.679281,1733.507
366.6744,76.72099,1.99514,1.644636,1725.407
366.8268,74.17084,2.007575,1.630492,1716.763
366.9792,80.18055,2.018804,1.630931,1709.486
367.1316,85.29168,1.995968,1.655077,1706.509
367.284,88.14268,1.988138,1.649429,1706.509
367.4364,84.23936,1.990859,1.625654,1701.928
367.5888,79.13237,1.997368,1.617303,1692.333
367.7412,81.99872,2.014863,1.622047,1693.662
367.8936,82.14917,2.017331,1.621361,1707.665
368.046,86.51241,2.020596,1.618171,1719.131
368.1984,85.30876,2.007468,1.619125,1715.053
368.3508,85.6023,1.995176,1.643398,1714.89
368.5032,82.89409,2.001439,1.623222,1729.598
368.6556,85.90321,2.003951,1.607195,1725.09
368.808,88.31788,1.998013,1.578045,1702.406
368.9604,90.57472,2.003546,1.579744,1686.143
369.1128,88.30991,1.99411,1.597503,1690.446
369.2652,87.70809,1.998461,1.602385,1709.416
369.4176,84.32282,1.992868,1.626878,1728.171
369.57,78.76391,1.989563,1.637733,1734.405
369.7224,76.35661,1.985471,1.624077,1728.573
369.8748,80.19325,1.986981,1.608516,1722.78
370.0272,85.76012,1.994184,1.615627,1719.926
370.1796,87.5656,1.995723,1.653531,1723.505
370.332,86.35389,1.998055,1.693828,1730.626
370.4844,86.79688,2.012567,1.702162,1734.38
370.6368,85.88639,2.009881,1.671997,1731.642
370.7892,84.99171,2.005782,1.652195,1725.827
370.9416,80.63686,2.010951,1.641262,1720.051
371.094,78.60989,2.014111,1.637335,1718.764
371.2464,78.45165,2.002389,1.630967,1722.304
371.3988,83.10764,1.99758,1.613337,1724.402
371.5512,87.24875,1.991973,1.557771,1719.699
371.7036,85.45105,2.011321,1.579583,1710.046
371.856,80.78777,2.004456,1.637725,1701.079
372.0084,79.95659,1.991516,1.635454,1700.911
372.1608,80.40796,1.994158,1.580396,1708.948
372.3132,82.37119,2.008199,1.571806,1711.226
372.4656,80.3437,2.007194,1.59806,1702.749
372.618,83.9463,1.994669,1.604412,1694.195
372.7704,82.1335,1.979719,1.624653,1703.566
372.9228,87.39947,1.988144,1.641299,1726.201
373.0752,81.68355,1.996581,1.631025,1737.629
373.2276,80.78104,1.988016,1.637079,1737.629
373.38,77.76773,1.997914,1.64375,1734.504
373.5324,84.84611,2.009854,1.640231,1722.388
373.6848,89.06599,1.998286,1.6389,1697.642
373.8372,88.16743,1.991646,1.632311,1688.91
373.9896,92.68112,2.007449,1.675614,1703.073
374.142,89.67199,2.023967,1.603538,1717.476
374.2944,91.62793,2.016775,1.589102,1732.125
374.4468,84.55648,2.00004,1.61804,1738.696
374.5992,86.05356,1.995714,1.647457,1725.659
374.7516,85.59392,2.013084,1.640215,1705.282
374.904,86.0453,2.008881,1.615736,1698.432
375.0564,85.15003,2.005976,1.601335,1701.048
375.2088,84.85739,2.010225,1.601833,1703.672
375.3612,84.85738,2.008825,1.600253,1705.21
375.5136,85.00784,2.020547,1.585589,1704.163
375.666,83.8042,2.0089,1.583738,1701.625
375.8184,81.38934,2.022617,1.589162,1704.201
375.9708,81.23132,2.005219,1.564193,1703.647
376.1232,77.16901,1.9947,1.555616,1694.899
376.2756,75.74722,1.995522,1.543791,1686.24
376.428,73.9493,1.992571,1.554692,1681.325
376.5804,77.56026,1.98549,1.556957,1686.618
376.7328,78.38777,1.971226,1.587809,1698.5
376.8852,81.24644,1.963839,1.586042,1701.179
377.0376,80.3437,1.96571,1.570335,1702.193
377.19,80.3437,1.96995,1.572401,1705.37
377.3424,79.2905,1.973614,1.582321,1702.229
377.4948,78.83914,1.974387,1.579665,1698.304
377.6472,82.60055,1.98918,1.626403,1696.382
377.7996,83.11568,1.997036,1.619871,1696.382
377.952,78.60198,1.996691,1.574667,1696.382
378.1044,77.39834,1.990093,1.606929,1696.382
378.2568,76.72523,1.995238,1.662159,1696.382
378.4092,80.21974,1.988507,1.653647,1696.382
378.5616,77.43246,2.001033,1.609264,1706.261
378.714,78.34273,1.998803,1.619038,1726.366
378.8664,81.16737,2.030063,1.631017,1733.667
379.0188,82.17027,2.027298,1.61116,1727.839
379.1712,80.43636,2.028715,1.64028,1722.049
379.3236,76.67493,2.027572,1.606131,1715.16
379.476,79.28291,2.029135,1.648523,1706.378
379.6284,81.46819,2.005131,1.790388,1704.052
379.7808,85.60574,2.0335,1.738297,1717.989
379.9332,84.02202,2.017168,1.60723,1741.274
380.0856,83.86375,2.020113,1.640344,1765.198
380.238,83.63806,2.023265,1.613274,1765.132
380.3904,80.93052,2.040148,1.595477,1737.093
380.5428,78.22298,2.046659,1.614515,1719.001
380.6952,78.59525,2.022304,1.597174,1716.9
380.8476,82.21339,2.004453,1.577602,1712.512
381,85.07133,2.010959,1.569582,1702.182
381.1524,82.88612,2.000081,1.604816,1696.382
381.3048,82.43475,1.990802,1.651087,1700.151
381.4572,83.64626,2.001366,1.610957,1708.025
381.6096,83.65375,1.994053,1.684834,1716.274
381.762,81.54735,2.011082,1.721151,1725.323
381.9144,78.60989,2.004219,1.635286,1738.161
382.0668,78.45945,2.006754,1.631421,1754.177
382.2192,75.60077,2.013848,1.710507,1766.082
382.3716,76.43182,2.019699,1.700781,1769.906
382.524,78.31253,2.027456,1.719883,1767.553
382.6764,82.97669,2.03306,1.802566,1759.391
382.8288,82.5178,2.029112,1.78684,1750.919
382.9812,81.1637,2.017378,1.711983,1748.256
383.1336,81.91598,2.025828,2.009092,1748.256
383.286,83.87943,2.04616,2.063634,1748.256
383.4384,87.63677,2.055358,2.09564,1748.256
383.5908,84.46989,2.075642,2.031974,1749.832
383.7432,86.56773,2.088817,1.991317,1759.023
383.8956,84.08927,2.105218,2.082643,1768.272
384.048,86.57119,2.113209,2.139024,1769.906
384.2004,87.332,2.110788,2.079832,1769.906
384.3528,83.26968,2.091648,2.049078,1769.906
384.5052,83.72897,2.073792,1.997592,1767.164
384.6576,81.32167,2.061496,1.915006,1756.629
384.81,85.82705,2.048391,1.92545,1741.179
384.9624,81.23094,2.040159,2.013473,1722.54
385.1148,78.82364,2.031597,1.938261,1718.401
385.2672,76.72556,2.022735,1.898003,1732.195
385.4196,81.99873,2.021306,1.871164,1741.438
385.572,83.35283,2.020149,1.898924,1737.386
385.7244,84.02988,2.0245,1.81452,1724.794
385.8768,80.71217,2.026446,1.823597,1712.706
386.0292,79.50066,2.038795,1.793394,1702.617
386.1816,80.32817,2.04145,1.695499,1709.325
386.334,78.45513,2.029124,1.71736,1731.531
386.4864,74.09976,2.009154,1.76155,1754.092
386.6388,71.54201,2.013646,1.882692,1776.458
386.7912,80.49416,2.032453,1.940997,1792.756
386.9436,85.38399,2.056676,1.93013,1789.001
387.096,87.79129,2.048439,1.909854,1772.008
387.2484,81.7657,2.032609,1.865925,1761.516
387.4008,81.99139,2.023261,1.857737,1766.715
387.5532,81.68303,2.028782,1.839567,1764.794
387.7056,81.23899,2.046877,1.800086,1745.757
387.858,80.78761,2.044499,1.730938,1738.354
388.0104,75.98046,2.037291,1.706311,1753.83
