Depth (mbsf),GR,Vp,RES,RHOB
96.7384,89.90594,1552.85,0.931978,1.79617
326.8624,77.16367,1535.903,0.931999,1.842989
322.7476,101.1601,1572.918,0.932034,1.976001
298.9732,101.1601,1572.918,0.932034,1.976001
227.8608,104.5603,1575.124,0.932073,1.672292
94.966,83.56863,1504.638,0.932081,1.73618
254.0152,87.35297,1535.322,0.932086,1.942252
92.776,87.35297,1535.322,0.932086,1.942252
258.4932,106.7531,1502.679,0.93212,1.638193
86.8908,102.9147,1502.856,0.932207,1.732753
50.9224,81.19859,1503.124,0.932237,1.731607
188.9404,40.44902,1558.717,0.932239,1.602189
159.4332,105.9854,1554.065,0.932251,1.757114
126.0576,108.9266,1528.141,0.932269,1.731951
437.6572,70.13354,1659.718,0.9323,1.971748
44.674,80.68696,1496.234,0.932328,1.610624
199.3036,36.75498,1612.171,0.932344,1.682123
81.0996,100.9353,1507.968,0.932358,1.693518
69.2124,102.084,1499.469,0.932449,1.76324
324.7288,89.08637,1593.471,0.932467,1.977354
45.6844,89.08637,1593.471,0.932467,1.977354
221.8588,71.15406,1543.475,0.932484,1.927256
142.3624,69.27659,1492.527,0.932494,1.74062
160.6524,116.5759,1548.712,0.932505,1.798116
54.2752,79.74595,1498.104,0.932519,1.709225
121.636,78.69552,1501.215,0.932531,1.73588
236.7,105.7356,1574.828,0.932538,1.704875
100.302,108.5369,1514.551,0.932586,1.754041
126.21,106.3746,1527.659,0.932618,1.724376
34.3108,78.35587,1498.692,0.932646,1.660708
90.8532,102.5821,1511.258,0.93273,1.711826
72.7156,80.82103,1497.208,0.93278,1.711568
60.0664,80.61102,1503.265,0.93278,1.667031
45.1312,83.03049,1503.198,0.932844,1.712073
182.2348,56.49652,1616.571,0.932844,1.706677
228.6228,104.6153,1565.978,0.932861,1.61783
91.0056,101.3327,1511.96,0.932884,1.690254
131.0848,71.75868,1524.459,0.932895,1.778136
274.6476,108.7609,1547.871,0.932982,1.763909
288.9712,87.54107,1582.047,0.93301,1.82618
181.5312,104.7475,1542.694,0.933021,1.707547
268.6456,85.81816,1563.574,0.933052,1.903322
305.5264,93.54107,1565.486,0.933067,1.997676
247.3096,93.54107,1565.486,0.933067,1.997676
214.2952,84.41784,1529.514,0.933097,1.772061
68.7552,93.66015,1501.132,0.933117,1.70964
194.3328,110.416,1552.721,0.93313,1.716782
64.488,107.4844,1504.614,0.933144,1.686998
83.6904,104.9391,1502.016,0.93318,1.710757
219.0216,103.5037,1566.918,0.933206,1.694224
67.3252,98.19117,1593.203,0.933222,1.731788
145.4124,104.5494,1515.561,0.933253,1.734358
215.9152,61.7169,1654.214,0.933258,1.767581
237.1572,106.893,1580.344,0.933273,1.689724
134.4376,72.84103,1514.451,0.933364,1.768717
96.586,58.65,1467.463,0.933383,1.709818
198.598,95.8604,1508.958,0.9334,1.789999
216.0676,75.38574,1570.359,0.933413,1.803417
209.7232,92.7739,1505.201,0.933493,1.738815
247.462,92.5351,1566.559,0.933545,1.987952
74.8512,103.6521,1488.568,0.933645,1.690183
50.3128,80.71945,1489.576,0.933652,1.646447
146.6316,103.5851,1529.819,0.933685,1.667931
88.5672,99.91539,1506.093,0.933702,1.684044
32.3296,86.64224,1495.593,0.933721,1.581663
263.5224,105.2041,1569.245,0.933729,1.720942
152.4228,105.6502,1526.373,0.933798,1.710293
131.8468,85.05025,1503.375,0.933826,1.492579
95.2144,65.20412,1475.982,0.933853,1.759436
235.176,111.1775,1587.021,0.933863,1.638559
133.7716,90.18693,1559.18,0.933881,1.784268
178.024,89.22906,1513.977,0.933896,1.769094
72.2584,72.6519,1501.608,0.933905,1.714556
193.4164,83.58112,1486.668,0.933926,1.752813
267.4848,102.2996,1558.535,0.933929,1.72611
142.0576,75.28753,1505.908,0.933982,1.713423
232.7376,101.4374,1569.502,0.933982,1.689945
79.726,84.8072,1499.909,0.93403,1.716351
219.4788,109.4432,1560.621,0.934053,1.7234
33.7012,81.84605,1479.286,0.934061,1.510413
259.8648,111.6258,1500.017,0.934119,1.658317
393.6136,85.64481,1573.179,0.93412,2.044314
253.2532,85.64481,1573.179,0.93412,2.044314
72.7176,103.0929,1487.562,0.934157,1.695143
42.8452,81.56252,1483.262,0.934161,1.608291
256.2072,107.0119,1488.66,0.934171,1.692023
81.7092,102.1928,1510.334,0.934206,1.702205
213.6856,84.15913,1538.584,0.934215,1.786389
321.8332,97.30782,1563.107,0.934254,1.925347
296.23,97.30782,1563.107,0.934254,1.925347
267.7312,90.66384,1558.942,0.934268,1.758372
133.924,90.66384,1558.942,0.934268,1.758372
87.5004,109.3299,1507.764,0.934304,1.702205
95.062,64.52912,1475.085,0.934327,1.764747
218.412,107.222,1575.253,0.934387,1.728267
191.8924,78.65481,1492.733,0.934395,1.572372
186.1032,112.5477,1558.19,0.934401,1.707667
249.4432,83.86684,1584.079,0.93442,1.972268
144.6484,71.31897,1522.881,0.934424,1.79841
80.0308,82.35773,1511.058,0.934435,1.737422
81.8596,81.5328,1507.214,0.93445,1.649753
52.294,76.18862,1500.742,0.934491,1.687403
44.9788,82.2813,1503.811,0.934511,1.628298
144.498,104.4154,1532.67,0.934585,1.697126
60.676,81.00551,1500.722,0.934616,1.702039
270.6852,95.03503,1514.095,0.934645,1.718507
192.0448,90.55359,1515.438,0.934646,1.79716
182.4456,110.5054,1562.174,0.934654,1.78375
296.7456,114.126,1587.984,0.934666,1.765382
60.5256,106.7382,1496.813,0.934699,1.672457
144.9552,112.1003,1532.739,0.934703,1.768345
49.7992,78.75131,1511.974,0.934727,1.951186
72.106,72.95101,1502.204,0.934733,1.720833
130.6276,73.92909,1522.839,0.934737,1.788075
233.1948,102.2731,1567.599,0.934794,1.679683
96.7384,59.4,1466.722,0.934875,1.7114
50.008,79.87127,1498.726,0.93489,1.63315
129.256,72.68937,1514.581,0.934908,1.750838
41.9308,76.12616,1494.825,0.934952,1.640799
252.1864,77.76502,1555.773,0.935084,1.560156
87.2896,77.76502,1555.773,0.935084,1.560156
72.5652,99.6125,1488.472,0.935086,1.707887
69.822,100.0707,1487.968,0.935102,1.661425
51.534,95.49789,1489.917,0.935116,1.662306
46.5028,90.96288,1516.865,0.935146,1.771683
162.1764,111.1201,1546.228,0.935153,1.738529
33.5488,81.36516,1494.83,0.935193,1.632701
87.348,100.8312,1495.044,0.935201,1.741012
73.3272,99.76739,1487.58,0.935232,1.715425
121.7884,78.26798,1500.979,0.935262,1.73264
269.8648,84.52621,1576.614,0.935264,1.987232
222.1636,67.81627,1553.868,0.935324,1.847397
172.9968,104.9477,1537.549,0.93534,1.635487
210.1804,82.21204,1521.43,0.935345,1.822317
45.8368,89.84268,1595.312,0.935354,1.993279
195.3976,84.09238,1569.285,0.935381,1.606256
184.6732,37.97081,1524.703,0.935392,1.503659
203.5708,82.48106,1553.706,0.935424,1.983694
297.2028,110.7898,1573.058,0.935425,1.753911
263.37,108.6238,1564.827,0.935428,1.696167
193.264,85.18031,1483.057,0.935434,1.750059
271.846,77.82741,1550.95,0.935438,1.894068
228.7752,102.9291,1563.338,0.935448,1.635657
67.9912,81.88947,1502.921,0.935487,1.743505
91.158,102.2248,1513.047,0.935555,1.69207
79.728,102.8632,1505.843,0.935578,1.689322
70.584,106.1153,1493.323,0.935587,1.719858
69.5172,104.6339,1486.008,0.935671,1.670549
430.9516,63.7143,1560.169,0.935687,1.979282
41.3212,83.2387,1498.25,0.935695,1.599539
60.5236,79.53014,1499.482,0.935748,1.695875
162.3288,108.4753,1544.765,0.935755,1.731108
52.4464,80.86592,1497.408,0.93577,1.52594
134.1328,68.9126,1526.124,0.935843,1.763093
216.6772,83.54919,1553.59,0.935865,1.839754
235.938,101.7882,1568.594,0.935908,1.660941
194.6376,107.0638,1553.851,0.935926,1.738869
63.5736,94.17057,1502.91,0.935945,1.687917
204.2368,88.14695,1529.098,0.935974,1.769324
126.3624,109.0633,1526.319,0.93598,1.720042
121.636,79.21606,1505.307,0.935998,1.685205
88.2624,104.7713,1507.424,0.936027,1.703345
296.5932,108.7981,1589.137,0.936034,1.800833
1092.664,83.03994,1481.339,0.936035,1.533059
129.5608,73.28321,1524.953,0.936045,1.767119
272.8188,111.2845,1550.483,0.936066,1.749292
140.3832,106.4377,1534.506,0.936086,1.707217
187.3224,101.6677,1567.008,0.936105,1.72219
84.6988,70.57724,1502.822,0.936136,1.952719
134.592,104.8026,1531.075,0.936211,1.754708
40.102,81.44189,1489.046,0.936231,1.589949
53.818,74.50021,1498.913,0.936281,1.706146
232.128,99.97796,1558.295,0.936291,1.694729
217.8964,77.19772,1549.953,0.936313,1.964053
178.788,105.1564,1539.581,0.93634,1.698516
290.5912,84.84943,1542.423,0.936369,1.86863
202.504,84.84943,1542.423,0.936369,1.86863
55.4964,88.5086,1504.419,0.936381,1.670367
72.108,104.5683,1491.516,0.936429,1.707304
38.1208,89.75591,1500.85,0.936445,1.640237
263.6748,111.9197,1571.05,0.936465,1.730414
45.7408,77.34302,1504.524,0.936466,1.577196
59.914,83.76476,1495.31,0.936472,1.636974
83.9952,99.34613,1501.417,0.936475,1.695772
219.1156,85.66818,1593.363,0.936508,1.992968
49.7032,81.07218,1495.521,0.936509,1.627557
398.0332,77.73067,1590.239,0.936509,1.983709
266.512,77.73067,1590.239,0.936509,1.983709
80.0328,110.0696,1506.072,0.93652,1.720984
52.1416,83.90313,1501.615,0.936535,1.632939
52.7512,86.52184,1502.031,0.936553,1.632235
220.2408,111.6127,1562.42,0.936599,1.669349
130.78,75.27915,1524.981,0.936628,1.779791
61.5924,103.1422,1489.873,0.936667,1.669707
178.3308,108.2005,1551.86,0.936715,1.719867
213.076,85.99619,1528.511,0.936841,1.780479
71.344,82.87231,1499.553,0.936843,1.708834
52.9036,80.8045,1497.081,0.936865,1.713595
73.9348,79.98774,1500.135,0.936894,1.690788
65.8576,81.91948,1503.348,0.936916,1.69687
431.104,61.31273,1562.197,0.936953,1.978436
279.9232,83.87219,1570.892,0.936999,2.036037
233.3472,104.7925,1564.908,0.937068,1.66866
136.116,104.3632,1518.943,0.937083,1.724441
152.4208,84.96913,1453.092,0.937106,1.78652
215.362,83.46777,1526.079,0.937157,1.775359
261.9984,109.2888,1553.949,0.937159,1.721001
186.1012,78.48473,1528.669,0.937192,1.762161
152.5752,106.6066,1525.411,0.937241,1.734588
48.484,76.11094,1500.745,0.937271,1.60233
287.2948,92.53295,1558.714,0.937322,1.783875
87.1956,110.0624,1506.554,0.937338,1.68895
112.9512,93.07367,1518.466,0.937396,1.780065
84.8512,70.23309,1506.585,0.937416,1.932584
117.2184,105.89,1517.842,0.937417,1.711578
148.9176,110.9231,1535.978,0.93742,1.733434
59.4568,85.21632,1493.16,0.937439,1.642072
215.9152,74.08298,1570.38,0.93744,1.799158
95.4232,79.2838,1509.033,0.937465,1.713157
140.5356,107.0983,1534.155,0.937474,1.724488
131.0848,83.08456,1517.124,0.937484,1.75846
136.4208,101.3462,1524.467,0.937484,1.742306
148.7652,111.2525,1533.875,0.937485,1.742734
59.7616,83.91869,1494.348,0.937564,1.634395
267.0276,105.2344,1566.317,0.937588,1.708869
85.6716,100.5759,1510.615,0.937608,1.714864
253.4056,85.03969,1574.039,0.937706,2.039789
186.2556,111.2544,1560.396,0.937714,1.716812
160.8048,108.8938,1549.697,0.937738,1.781809
89.3292,98.74969,1507.419,0.937802,1.699732
319.852,93.55646,1554.304,0.937836,1.830169
290.2864,93.55646,1554.304,0.937836,1.830169
273.7332,104.5755,1536.745,0.937875,1.728867
289.1236,91.18501,1583.781,0.937881,1.828526
128.3436,103.9502,1545.719,0.937901,1.778411
147.3936,78.12739,1531.756,0.937909,1.738377
81.252,97.1551,1508.639,0.937936,1.699803
62.5068,108.0803,1492.2,0.937953,1.684931
248.3764,75.13898,1559.066,0.937982,2.059767
75.8596,75.13898,1559.066,0.937982,2.059767
300.2864,92.76417,1689.326,0.938,1.836326
81.8616,104.5408,1509.749,0.938008,1.701489
193.1116,83.43182,1487.63,0.938009,1.745308
291.0484,95.56167,1552.59,0.938048,1.908512
91.3104,91.57204,1521.171,0.938057,1.766082
220.4872,89.34152,1580.418,0.938086,1.956252
146.116,81.81362,1561.342,0.938095,1.902124
119.8092,98.78218,1522.225,0.938118,1.667787
121.1788,84.06252,1501.679,0.93815,1.749922
54.1228,72.76881,1496.683,0.938166,1.714028
94.3564,76.41528,1509.442,0.93819,1.669684
135.0472,73.16249,1522.329,0.938203,1.754878
45.9892,90.599,1596.672,0.938258,2.009202
273.1236,102.6831,1549.573,0.938317,1.747313
266.6644,78.59996,1587.746,0.938322,2.001194
287.1424,92.41437,1558.572,0.93833,1.784437
137.734,75.15238,1520.721,0.938333,1.95287
131.2372,72.61314,1518.359,0.938377,1.778906
171.1096,51.16006,1575.163,0.938411,1.722868
79.8784,81.78992,1503.576,0.938436,1.716721
50.4652,76.88568,1488.515,0.938445,1.647187
147.0888,101.3873,1528.491,0.938455,1.732901
122.0932,75.47877,1501.897,0.938464,1.716793
317.0148,112.5356,1583.67,0.938505,1.761366
326.71,77.3612,1537.147,0.938539,1.847955
105.9388,82.67918,1521.575,0.938546,1.698123
382.6408,89.28257,1586.678,0.938569,1.949016
220.3348,89.28257,1586.678,0.938569,1.949016
273.276,102.3671,1551.192,0.938605,1.737952
300.5536,80.52515,1640.487,0.938616,1.934184
47.818,88.34304,1589.555,0.938638,1.975907
221.1552,108.4428,1564.902,0.938675,1.684177
382.4884,71.16518,1575.61,0.938675,1.846399
73.3252,79.63575,1504.664,0.938689,1.667569
61.8972,108.421,1493.983,0.938694,1.666835
251.4244,69.88895,1511.364,0.938698,1.912449
85.0036,69.88895,1511.364,0.938698,1.912449
185.2828,111.4959,1568.096,0.938706,1.945903
75.3084,109.2827,1496.013,0.938733,1.709834
96.6424,79.79646,1524.038,0.938744,1.704767
137.0304,103.3411,1520.903,0.938757,1.693825
123.6172,78.58752,1511.044,0.938841,1.742448
87.442,77.841,1552.197,0.938869,1.542135
246.0904,102.0743,1584.625,0.938878,1.924095
46.9036,87.96343,1587.69,0.93889,2.036031
264.5892,108.1816,1548.505,0.938932,1.711246
132.4584,96.81986,1529.862,0.938933,1.721106
194.79,113.612,1556.638,0.939005,1.736643
122.5524,98.51552,1526.156,0.939079,1.704334
70.8888,113.3279,1492.677,0.939122,1.703474
396.814,96.20095,1589.383,0.939194,1.950525
262.8544,96.20095,1589.383,0.939194,1.950525
213.2304,107.5006,1560.548,0.939273,1.705099
93.7488,105.6023,1512.458,0.939286,1.723108
94.5088,81.56516,1509.115,0.939305,1.724685
87.8052,102.1193,1508.328,0.939308,1.713416
79.5736,80.36043,1500.632,0.93933,1.689739
97.9576,89.24286,1552.109,0.939333,1.80241
296.0776,97.69077,1563.451,0.939384,1.933951
134.4396,110.9986,1532.451,0.939393,1.749844
46.198,81.3092,1498.639,0.939398,1.62885
136.876,61.14489,1514.046,0.939401,1.725553
213.5332,84.295,1527.028,0.939437,1.750734
265.656,106.9566,1559.318,0.939453,1.701776
220.698,109.2895,1554.361,0.939463,1.641441
79.2688,73.89374,1500.321,0.939482,1.702459
164.4604,83.5423,1522.265,0.939484,1.768302
66.9264,101.5911,1507.45,0.939578,1.725294
160.5,99.36634,1543.007,0.939588,1.734376
88.11,106.3719,1508.137,0.939604,1.701464
267.6372,104.7643,1557.564,0.939605,1.711383
300.4388,92.18343,1689.874,0.939607,1.83593
125.9052,108.3723,1527.314,0.939629,1.739289
102.2248,85.16084,1553.058,0.939644,1.947119
213.076,83.62281,1534.797,0.939645,1.775994
288.514,86.51716,1576.188,0.93965,1.811538
216.5248,81.73669,1546.862,0.939683,1.875363
142.0596,100.7007,1527.175,0.939708,1.728882
371.3632,77.4045,1594.701,0.939712,1.936655
186.502,77.4045,1594.701,0.939712,1.936655
141.45,105.9244,1527.492,0.939771,1.742965
194.4852,107.7269,1552.159,0.939786,1.737255
285.3156,106.9946,1571.862,0.93979,1.685447
31.2628,80.65907,1495.43,0.939817,1.667036
62.6592,112.9816,1493.567,0.939822,1.693296
61.1332,84.45065,1530.631,0.939853,1.757314
325.186,87.11445,1586.679,0.939911,2.036757
47.056,87.11445,1586.679,0.939911,2.036757
126.5148,101.5145,1525.844,0.939941,1.722008
39.0352,79.67941,1504.705,0.939948,1.684406
60.678,104.983,1497.293,0.939976,1.679871
85.156,70.74108,1516.783,0.939984,1.917727
104.11,86.78647,1508.588,0.939985,1.77085
315.1276,73.86262,1583.243,0.940033,1.986309
276.1132,73.86262,1583.243,0.940033,1.986309
267.7896,105.5277,1557.535,0.940073,1.707898
89.7864,98.6179,1503.08,0.940095,1.713628
266.8168,79.46924,1583.948,0.94014,2.018678
343.3216,84.71631,1552.479,0.940146,1.951727
102.3772,84.71631,1552.479,0.940146,1.951727
224.0508,107.5267,1555.745,0.940152,1.64098
318.6912,103.0979,1578.823,0.940201,1.722022
149.068,76.57069,1510.082,0.940239,1.756639
94.204,78.94846,1509.425,0.940244,1.716515
67.2292,82.14637,1497.689,0.940277,1.682052
236.2428,108.7809,1567.708,0.940281,1.673888
117.6756,99.26999,1511.864,0.940299,1.744327
211.7044,81.14582,1545.859,0.940318,1.831094
61.7448,101.2788,1492.231,0.940334,1.66389
192.6544,86.87433,1507.628,0.940357,1.738325
94.3584,110.5288,1513.774,0.940371,1.74113
105.0244,85.37339,1529.031,0.940394,1.747917
88.872,83.08899,1509.263,0.940415,1.713175
293.4868,85.87272,1572.573,0.940418,1.785655
211.1908,85.87272,1572.573,0.940418,1.785655
46.96,83.4105,1502.819,0.94045,1.556472
199.2076,91.97106,1508.64,0.940463,1.714702
213.3808,81.36461,1526.447,0.940483,1.74999
288.8208,102.7058,1573.536,0.940582,1.772779
109.7508,98.673,1521.006,0.940588,1.710981
185.0364,105.4393,1546.723,0.940629,1.763031
146.02,85.06603,1520.261,0.940671,1.78599
277.3324,94.55109,1586.329,0.940719,1.963111
217.4956,93.54759,1555.921,0.940736,1.801712
49.7032,78.57043,1502.969,0.940745,1.547887
45.2836,75.41933,1504.563,0.940747,1.566351
275.4096,107.822,1557.899,0.940818,1.736936
54.4276,77.03041,1498.164,0.940852,1.727182
277.18,92.31279,1583.974,0.940886,1.963925
66.9264,70.1301,1498.233,0.940898,1.734043
270.0172,85.76716,1576.743,0.940927,1.974995
47.2084,87.48051,1586.426,0.940933,2.026215
188.3892,105.5537,1548.921,0.940949,1.730087
71.346,102.9243,1490.377,0.940958,1.688981
67.3816,80.18942,1500.275,0.941052,1.707568
315.4324,90.07449,1581.37,0.941054,1.96474
277.0276,90.07449,1581.37,0.941054,1.96474
58.5424,79.90381,1495.831,0.941071,1.681831
96.0348,100.7674,1510.687,0.941072,1.704355
87.9576,114.6686,1505.036,0.941091,1.712853
88.966,86.42609,1584.518,0.941111,1.886804
46.7512,64.36106,1503.463,0.941138,1.668394
143.8884,101.5566,1528.579,0.941163,1.749194
324.8812,91.35531,1597.036,0.941177,2.025127
46.1416,91.35531,1597.036,0.941177,2.025127
52.9036,82.70888,1506.588,0.941217,1.658929
300.5912,91.60271,1690.422,0.941217,1.835535
276.8752,87.83618,1579.195,0.941222,1.970279
269.0088,111.1559,1531.702,0.94123,1.701057
95.8804,85.58002,1521.022,0.941259,1.733954
85.3084,71.59321,1522.38,0.941273,1.923004
137.2768,76.91708,1519.953,0.941357,1.875755
277.2384,107.0065,1546.269,0.941383,1.713791
34.1584,81.32117,1497.759,0.941386,1.664672
94.8136,83.01534,1505.866,0.941386,1.729797
276.7228,85.59787,1577.944,0.94139,1.975817
222.316,66.73684,1550.294,0.941391,1.845537
69.9744,98.31477,1489.232,0.941437,1.652451
66.6216,67.07687,1500.246,0.941437,1.745482
210.028,91.46616,1517.865,0.941442,1.722798
144.6504,100.0159,1524.216,0.941464,1.708783
73.632,108.4508,1488.3,0.941486,1.705649
381.1168,72.78021,1570.033,0.941496,1.794899
215.7628,72.78021,1570.033,0.941496,1.794899
58.8472,77.0919,1491.626,0.941501,1.604409
287.9044,92.39744,1565.588,0.941501,1.816125
148.9156,80.46026,1515.276,0.94155,1.7568
315.28,83.35957,1577.787,0.941558,1.981356
276.5704,83.35957,1577.787,0.941558,1.981356
162.024,112.8473,1548.084,0.941582,1.754233
215.9716,84.56629,1525.107,0.941589,1.773175
215.5144,81.70958,1527.04,0.941613,1.767946
377.002,72.8137,1569.804,0.941626,1.872327
66.4692,72.7902,1500.663,0.941634,1.728231
238.0716,109.1639,1564.494,0.941642,1.734943
100.4544,111.4706,1512.738,0.941673,1.715772
192.8068,84.36207,1505.673,0.941675,1.724422
144.3436,73.75426,1521.929,0.941696,1.756791
72.964,76.62811,1569.521,0.941708,2.010632
138.2496,102.7014,1530.206,0.941724,1.713075
135.352,76.8224,1515.702,0.941725,1.762153
276.418,80.19392,1578.676,0.941726,1.983007
205.7628,103.5424,1569.016,0.94178,1.771622
42.8452,79.74677,1500.877,0.941819,1.651361
44.2168,74.33073,1491.116,0.941853,1.624147
42.0832,81.09364,1501.038,0.941862,1.601983
276.2656,77.02827,1580.524,0.941894,1.984658
140.688,97.55568,1533.433,0.94191,1.729595
47.3608,87.84659,1586.764,0.941957,2.015671
398.1856,80.33852,1579.476,0.941963,2.036162
266.9692,80.33852,1579.476,0.941963,2.036162
96.4336,61.2,1469.401,0.94198,1.705299
101.2164,105.6568,1518.029,0.941983,1.719176
48.9412,73.72961,1501.708,0.942017,1.615246
388.1272,98.39722,1570.556,0.942037,1.919637
236.794,98.39722,1570.556,0.942037,1.919637
81.0976,79.09602,1502.15,0.942052,1.610438
66.6216,98.68504,1505.764,0.942052,1.733816
170.8632,107.244,1553.424,0.942086,1.727166
129.7152,108.8532,1524.872,0.942108,1.744336
167.2996,55.65,1615.219,0.942122,1.58751
96.49,86.12708,1522.538,0.942145,1.703017
87.1956,103.1376,1495.955,0.942146,1.735255
134.2852,70.75186,1518.235,0.942189,1.767208
149.5272,109.3037,1541.626,0.942214,1.687535
150.4416,103.6817,1536.041,0.942226,1.813818
293.6392,85.22227,1577.239,0.942238,1.777501
211.648,85.22227,1577.239,0.942238,1.777501
196.8652,36.69845,1591.7,0.94224,1.584485
46.6552,80.95493,1502.405,0.942247,1.567209
212.7712,85.17345,1535.703,0.942261,1.79939
431.2564,61.47142,1565.536,0.942332,1.963748
62.8116,103.0472,1494.026,0.942336,1.693457
99.1768,67.24772,1468.915,0.942372,1.728666
165.9844,87.21204,1528.376,0.942399,1.776147
196.9216,88.72297,1508.014,0.942404,1.886874
51.9892,82.12051,1503.362,0.942433,1.637858
47.6656,88.27785,1588.438,0.942506,1.990518
130.1704,60.20298,1478.482,0.942523,1.62191
321.0712,106.8834,1592.967,0.942539,1.920814
293.944,106.8834,1592.967,0.942539,1.920814
218.8692,105.5283,1583.6,0.942549,1.77536
137.7904,79.45635,1547.5,0.942554,1.6968
251.5768,72.44534,1527.809,0.942564,1.928281
85.4608,72.44534,1527.809,0.942564,1.928281
213.6876,112.7099,1567.097,0.942579,1.695189
67.2312,84.55957,1495.351,0.942592,1.69777
50.9224,78.43198,1487.477,0.942607,1.665954
96.1872,90.66061,1509.984,0.942608,1.719336
131.3896,78.86813,1516.287,0.942611,1.701465
73.9348,79.65598,1522.176,0.94263,1.75191
104.7196,84.93359,1506.419,0.942649,1.713966
55.6488,93.66935,1502.07,0.94265,1.694779
55.9536,96.86046,1496.433,0.942669,1.685986
87.5944,77.91698,1547.106,0.942677,1.524113
74.394,106.8115,1487.213,0.94268,1.710348
93.2896,75.12129,1504.876,0.942682,1.730021
109.5984,101.2725,1522.424,0.942704,1.712929
256.3596,106.007,1491.562,0.942718,1.68005
132.4564,76.61436,1531.909,0.942733,1.753787
239.9004,107.1365,1573.169,0.942737,1.666738
86.1288,105.3242,1504.666,0.942774,1.717117
316.3468,82.70126,1572.093,0.94278,2.040307
279.7708,82.70126,1572.093,0.94278,2.040307
191.74,89.64315,1514.33,0.942813,1.8107
300.7436,91.02197,1690.971,0.942829,1.835139
236.6416,96.54357,1570.546,0.942832,1.920679
141.9072,101.7518,1526.202,0.942837,1.769643
148.0012,77.94786,1519.546,0.94285,1.75945
213.84,91.72018,1570.6,0.942918,1.705796
325.3384,88.21265,1587.485,0.942983,2.005129
47.5132,88.21265,1587.485,0.942983,2.005129
276.1716,106.257,1551.105,0.943004,1.711489
142.3624,86.92303,1517.771,0.94303,1.748098
135.2016,106.6206,1525.984,0.943055,1.729418
141.2976,103.6185,1526.249,0.943058,1.74906
41.626,84.17717,1494.137,0.943063,1.59326
147.3916,74.11344,1519.13,0.943084,1.729259
214.4476,86.02329,1528.439,0.943095,1.775308
286.0756,89.04869,1573.455,0.943108,1.817065
86.4336,103.3553,1506.089,0.943141,1.725415
235.6312,92.06895,1583.699,0.943229,1.658599
133.9804,72.3687,1535.655,0.94324,1.760698
90.396,101.4271,1512.994,0.943251,1.709633
47.722,80.32425,1497.981,0.943295,1.564846
266.5704,107.5945,1563.523,0.943377,1.703823
285.468,105.6464,1569.139,0.943433,1.694217
263.0652,105.9208,1557.426,0.943449,1.690768
268.5516,104.9979,1542.243,0.943484,1.714225
138.0952,83.3537,1542.381,0.943521,1.704865
91.3104,104.5493,1514.178,0.943524,1.723758
236.4892,94.68992,1570.498,0.943583,1.921721
234.5664,109.931,1568.922,0.943586,1.676901
131.544,102.4801,1537.574,0.943598,1.769274
308.422,101.7158,1575.345,0.943599,1.914448
255.9964,101.7158,1575.345,0.943599,1.914448
265.8084,107.3801,1559.516,0.943662,1.707716
140.9928,109.2554,1531.091,0.943708,1.71794
316.804,82.62009,1563.922,0.943729,1.970491
281.1424,82.62009,1563.922,0.943729,1.970491
142.21,67.57881,1494.643,0.943739,1.745203
42.2356,81.87743,1501.718,0.94375,1.60128
87.6528,105.4382,1503.984,0.943783,1.733872
134.4396,103.686,1518.065,0.943812,1.775404
50.9224,79.88748,1502.205,0.94388,1.604371
218.2596,111.1074,1555.316,0.943896,1.765316
59.914,82.70242,1506.361,0.943899,1.662911
293.7916,105.3832,1592.636,0.943927,1.905479
123.0096,97.39362,1546.222,0.943931,1.82421
237.9192,103.7076,1563.067,0.943931,1.738967
130.4752,70.79388,1521.988,0.943947,1.791376
30.6532,86.88844,1494.936,0.943975,1.709019
30.5008,85.13904,1496.303,0.943983,1.749514
44.0644,74.53336,1489.588,0.944012,1.630383
306.136,83.6249,1577.445,0.944091,1.962737
249.1384,83.6249,1577.445,0.944091,1.962737
71.4984,99.17329,1491.13,0.944095,1.68252
188.788,42.66249,1575.956,0.944115,1.628191
52.5424,73.78515,1689.61,0.94413,1.993569
53.9704,80.16909,1496.077,0.944157,1.703057
117.5232,98.99177,1519.78,0.944206,1.721804
238.0132,80.07474,1572.214,0.944228,1.639865
209.4184,88.01582,1499.656,0.94425,1.730046
262.5496,85.0475,1573.948,0.94426,1.815331
387.9748,92.83627,1570.378,0.944287,1.922764
236.3368,92.83627,1570.378,0.944287,1.922764
272.6664,107.0386,1552.028,0.944362,1.760901
73.0224,107.7249,1482.595,0.944403,1.690311
221.0028,101.5134,1562.917,0.944406,1.666118
215.5144,87.51047,1527.252,0.944423,1.793476
131.8468,69.78338,1500.99,0.944427,1.788925
79.8804,105.4739,1505.484,0.944433,1.703563
47.5696,79.20753,1497.974,0.944448,1.570879
55.1916,98.05246,1504.163,0.94451,1.640994
70.4316,107.1062,1493.278,0.944511,1.718495
318.8436,106.649,1587.294,0.944535,1.744111
71.6508,106.9779,1492.574,0.944581,1.669971
178.4832,110.126,1555.287,0.944601,1.720442
126.8196,105.9238,1524.84,0.944602,1.722759
89.9388,98.9592,1511.287,0.944704,1.67941
268.3992,112.3742,1546.51,0.94475,1.71255
260.7772,79.53202,1653.655,0.944771,1.972443
41.3232,100.8774,1480.293,0.944791,1.575386
275.2572,102.7204,1560.434,0.944862,1.7309
